timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486660668.418,-15.137,40.039,47.363,45.898,-2.441,0
1486660668.422,28.809,40.039,44.922,60.059,-5.371,0
1486660668.426,103.516,37.598,32.715,79.590,54.688,0
1486660668.430,94.727,36.133,29.785,78.613,95.703,0
1486660668.434,47.363,35.156,38.574,63.477,36.133,0
1486660668.438,-16.602,34.180,48.828,47.852,-5.371,0
1486660668.442,3.418,39.062,55.176,52.246,-15.625,0
1486660668.446,88.379,38.574,53.223,84.473,-0.977,0
1486660668.450,99.609,38.574,45.410,85.938,27.832,0
1486660668.454,44.434,44.434,47.363,60.059,20.996,0
1486660668.457,-17.578,38.574,55.664,48.340,23.438,0
1486660668.461,-8.789,32.227,48.340,47.852,16.602,0
1486660668.465,68.848,33.691,33.203,71.289,27.344,0
1486660668.469,95.215,34.180,34.180,78.613,50.293,0
1486660668.473,47.852,36.133,42.480,56.641,42.969,0
1486660668.477,-17.090,37.109,52.246,41.504,31.738,0
1486660668.481,-17.090,32.227,56.641,39.551,31.738,0
1486660668.485,58.105,32.227,45.898,65.918,41.992,0
1486660668.489,94.727,35.645,37.109,81.543,108.398,0
1486660668.493,62.500,40.527,41.016,63.477,99.609,0
1486660668.496,-1.953,40.039,51.758,43.945,38.574,0
1486660668.500,-18.066,27.344,45.898,34.668,37.598,0
1486660668.504,58.594,29.297,34.180,57.617,21.973,0
1486660668.508,98.633,36.133,33.203,85.449,77.637,0
1486660668.512,64.941,34.180,37.109,60.059,88.379,0
1486660668.516,1.465,34.180,50.293,30.273,14.160,0
1486660668.520,-24.414,34.180,59.570,41.992,24.902,0
1486660668.524,37.598,32.715,46.387,62.500,16.602,0
1486660668.528,96.680,35.156,39.551,80.078,43.457,0
1486660668.532,77.637,38.574,42.480,72.754,66.895,0
1486660668.536,7.324,37.109,45.410,47.852,31.250,0
1486660668.539,-32.227,34.180,49.316,35.156,39.062,0
1486660668.543,25.391,34.668,36.133,45.898,17.090,0
1486660668.547,93.750,38.574,34.180,70.312,18.066,0
1486660668.551,78.613,39.551,41.016,64.941,40.527,0
1486660668.555,14.648,36.621,45.898,44.434,13.672,0
1486660668.559,-21.973,35.645,56.641,40.527,6.348,0
1486660668.563,26.855,33.691,53.711,59.082,21.484,0
1486660668.567,92.773,26.855,36.133,78.613,36.133,0
1486660668.571,90.820,30.762,33.691,75.195,79.590,0
1486660668.575,31.738,38.086,46.387,50.781,93.262,0
1486660668.578,-13.672,37.598,52.734,41.992,50.293,0
1486660668.582,23.438,34.180,41.992,54.199,30.273,0
1486660668.586,95.703,35.156,35.645,76.172,51.758,0
1486660668.590,105.469,41.504,40.527,78.613,83.496,0
1486660668.594,54.199,41.992,48.340,55.176,75.684,0
1486660668.598,-7.812,35.645,52.734,41.504,42.480,0
1486660668.602,5.859,32.227,49.316,53.223,19.043,0
1486660668.606,85.938,32.715,39.551,73.730,50.293,0
1486660668.610,104.004,36.133,35.156,75.684,94.727,0
1486660668.614,45.898,38.086,44.434,54.688,69.336,0
1486660668.618,-12.695,36.133,53.223,35.156,6.836,0
1486660668.621,2.930,37.109,58.594,53.711,11.719,0
1486660668.625,73.730,32.227,48.340,76.172,62.012,0
1486660668.629,98.633,29.297,42.969,82.520,84.961,0
1486660668.633,55.664,34.180,51.758,68.359,44.434,0
1486660668.637,-15.625,30.273,54.688,42.969,6.348,0
1486660668.641,-14.160,25.879,48.828,44.434,57.617,0
1486660668.645,69.824,30.762,37.598,62.988,58.594,0
1486660668.649,106.934,38.574,33.203,74.219,72.266,0
1486660668.653,68.359,38.574,38.574,63.477,83.496,0
1486660668.657,3.906,37.109,50.293,42.969,43.945,0
1486660668.661,-5.859,37.598,47.363,36.133,46.387,0
1486660668.664,63.477,31.738,36.621,57.129,87.891,0
1486660668.668,112.793,35.156,46.875,82.031,129.395,0
1486660668.672,80.566,40.039,48.828,68.359,118.652,0
1486660668.676,3.906,37.598,47.852,39.551,55.664,0
1486660668.680,-14.648,35.645,53.223,41.504,3.906,0
1486660668.684,54.688,29.785,45.898,61.035,0.977,0
1486660668.688,101.074,33.691,38.086,75.195,64.453,0
1486660668.692,73.730,38.086,35.645,70.801,99.121,0
1486660668.696,9.766,34.668,43.457,48.340,31.250,0
1486660668.700,-24.414,30.762,50.781,39.551,6.836,0
1486660668.703,35.156,30.273,44.434,62.988,20.020,0
1486660668.707,100.586,32.715,44.434,80.566,46.875,0
1486660668.711,80.566,32.715,50.293,70.801,62.500,0
1486660668.715,12.695,32.227,49.805,45.410,41.016,0
1486660668.719,-24.902,30.762,50.781,38.574,0.977,0
1486660668.723,24.902,27.832,46.387,55.176,27.832,0
1486660668.727,90.820,25.879,38.574,70.312,44.434,0
1486660668.731,87.891,29.297,39.062,68.848,25.879,0
1486660668.735,28.320,33.203,44.434,41.992,1.465,0
1486660668.739,-26.367,31.250,47.363,25.879,8.789,0
1486660668.743,13.184,26.367,40.039,43.457,13.672,0
1486660668.746,94.727,30.762,40.039,74.219,14.648,0
1486660668.750,97.168,35.156,40.527,77.148,48.340,0
1486660668.754,31.738,31.250,32.715,49.316,43.945,0
1486660668.758,-21.973,32.227,45.410,36.621,19.531,0
