timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486661209.770,-8.301,29.297,41.504,49.805,25.391,0
1486661209.774,39.551,20.020,25.391,49.316,56.152,0
1486661209.778,73.242,24.902,31.738,66.406,104.492,0
1486661209.782,50.293,32.715,40.527,60.547,102.539,0
1486661209.786,-1.465,33.203,45.410,46.387,60.547,0
1486661209.790,-21.484,24.902,40.527,43.945,50.781,0
1486661209.794,35.156,23.926,30.762,50.781,17.578,0
1486661209.798,80.566,35.156,40.039,62.500,51.270,0
1486661209.802,61.523,39.062,46.387,64.941,79.590,0
1486661209.806,12.695,31.250,36.133,53.223,45.410,0
1486661209.810,-3.906,29.297,39.062,51.758,24.414,0
1486661209.813,51.270,32.227,41.504,63.477,10.254,0
1486661209.817,98.633,32.227,38.086,77.148,62.988,0
1486661209.821,76.172,28.320,33.203,70.312,103.027,0
1486661209.825,16.113,25.391,34.180,50.781,47.852,0
1486661209.829,-9.277,31.738,47.852,54.688,27.832,0
1486661209.833,35.156,32.227,41.992,66.895,22.949,0
1486661209.837,73.242,23.926,31.738,69.336,65.430,0
1486661209.841,62.500,26.855,31.738,73.242,105.957,0
1486661209.845,21.484,32.715,36.621,61.523,59.570,0
1486661209.849,-9.766,32.227,48.828,54.688,3.906,0
1486661209.852,22.461,25.391,37.109,60.547,-29.785,0
1486661209.856,76.172,23.926,27.344,70.312,38.086,0
1486661209.860,73.730,25.879,33.691,66.895,72.266,0
1486661209.864,32.715,30.273,39.551,50.781,30.762,0
1486661209.868,-5.371,30.273,43.457,42.480,25.391,0
1486661209.872,17.090,26.855,41.504,50.781,-5.371,0
1486661209.876,73.242,29.785,37.109,65.430,18.555,0
1486661209.880,80.078,31.250,34.180,61.523,57.617,0
1486661209.884,43.457,28.809,40.039,48.828,38.574,0
1486661209.888,0.000,27.832,41.016,43.945,20.996,0
1486661209.892,13.184,25.879,36.133,48.828,12.207,0
1486661209.895,77.148,25.879,40.039,66.406,28.320,0
1486661209.899,94.727,31.250,36.621,74.707,73.242,0
1486661209.903,55.176,36.621,34.668,61.523,100.098,0
1486661209.907,9.277,39.062,42.969,55.176,81.543,0
1486661209.911,14.160,35.156,44.922,59.570,36.133,0
1486661209.915,69.824,30.273,39.551,67.871,19.043,0
1486661209.919,83.008,30.762,33.203,73.242,83.984,0
1486661209.923,52.734,30.762,37.109,64.453,59.082,0
1486661209.927,12.207,31.250,49.805,57.129,2.930,0
1486661209.931,10.742,28.320,51.270,59.082,-4.883,0
1486661209.935,67.383,27.832,41.504,64.453,21.973,0
1486661209.938,85.938,30.762,36.621,71.289,92.285,0
1486661209.942,54.199,37.109,37.598,62.012,79.590,0
