timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486660839.872,89.844,33.691,39.551,82.031,30.762,0
1486660839.876,27.832,32.715,34.180,52.246,39.551,0
1486660839.880,-17.090,29.785,45.410,44.434,44.434,0
1486660839.884,2.441,23.926,47.363,50.781,48.828,0
1486660839.887,73.730,29.297,33.203,68.359,66.895,0
1486660839.891,88.867,38.086,29.297,62.988,86.426,0
1486660839.895,31.250,39.062,34.668,38.574,71.289,0
1486660839.899,-25.391,34.668,36.621,27.344,31.250,0
1486660839.903,-11.230,31.250,39.062,38.086,25.391,0
1486660839.907,61.523,33.203,37.598,62.500,61.035,0
1486660839.911,85.938,33.203,31.250,70.312,51.270,0
1486660839.915,45.898,31.738,35.645,52.734,20.508,0
1486660839.919,-5.859,35.156,45.898,41.016,55.176,0
1486660839.923,-5.859,33.691,41.992,45.898,41.504,0
1486660839.926,60.059,31.738,33.203,60.059,38.574,0
1486660839.930,94.238,36.621,35.156,74.219,68.848,0
1486660839.934,61.035,39.551,43.457,60.547,79.590,0
1486660839.938,-0.977,30.762,49.316,46.875,40.039,0
1486660839.942,-6.836,29.785,51.758,53.711,18.066,0
1486660839.946,66.406,33.691,40.039,68.848,38.086,0
1486660839.950,98.145,30.273,29.297,77.637,53.711,0
1486660839.954,62.012,34.180,38.086,65.918,42.969,0
1486660839.958,3.418,29.785,43.457,44.922,38.574,0
1486660839.962,-19.043,23.438,41.016,34.668,-8.301,0
1486660839.966,41.992,24.902,37.598,53.711,6.836,0
1486660839.969,90.332,29.297,44.434,73.242,47.852,0
1486660839.973,63.965,31.738,51.270,59.570,21.484,0
1486660839.977,1.953,31.738,47.363,37.109,20.020,0
1486660839.981,-19.043,31.250,41.504,33.203,26.855,0
1486660839.985,28.320,26.855,37.109,38.574,40.039,0
1486660839.989,73.730,26.367,34.668,56.152,52.734,0
1486660839.993,69.824,30.273,39.062,63.965,48.828,0
1486660839.997,5.859,32.227,38.086,32.227,10.742,0
1486660840.001,-32.715,26.367,39.551,22.949,-2.441,0
1486660840.005,21.973,20.996,39.062,42.969,36.621,0
1486660840.009,81.055,26.855,35.645,65.430,33.691,0
1486660840.012,75.195,30.762,38.574,62.500,25.391,0
1486660840.016,21.973,31.738,41.504,46.387,32.227,0
1486660840.020,-22.949,31.738,43.945,43.945,6.836,1
1486660840.024,14.648,28.809,41.016,44.434,18.555,0
1486660840.028,81.543,28.320,35.156,65.430,44.434,0
1486660840.032,83.008,31.250,34.668,69.824,76.660,0
1486660840.036,30.762,32.715,37.109,49.316,72.266,0
1486660840.040,-15.137,31.250,39.551,38.086,64.453,0
1486660840.044,12.207,26.855,38.086,41.016,59.570,0
1486660840.048,82.031,28.320,35.645,64.453,48.828,0
1486660840.051,94.727,41.016,42.480,76.172,53.223,0
1486660840.055,42.480,45.410,52.734,58.105,63.477,0
1486660840.059,-16.602,33.691,47.852,41.016,59.082,0
1486660840.063,5.371,27.344,35.645,38.574,30.762,0
1486660840.067,73.242,30.273,30.762,61.035,42.480,0
1486660840.071,92.773,34.180,36.621,78.125,63.965,0
1486660840.075,55.664,33.203,42.480,66.895,61.035,0
1486660840.079,3.418,34.180,44.434,58.105,59.570,0
1486660840.083,15.625,35.645,48.828,61.523,45.898,0
1486660840.087,88.379,34.180,45.898,79.590,49.316,0
1486660840.091,119.629,37.598,44.434,90.820,71.777,0
1486660840.094,78.613,43.457,44.922,75.195,53.223,0
1486660840.098,6.348,38.086,47.852,59.570,11.719,0
1486660840.102,-2.441,34.668,46.387,54.199,1.465,0
1486660840.106,65.918,36.621,41.016,74.219,35.645,0
1486660840.110,97.168,34.180,45.898,96.191,73.242,0
1486660840.114,69.336,35.645,50.781,82.031,47.363,0
1486660840.118,6.348,39.551,52.734,61.523,-11.230,0
1486660840.122,-17.090,38.086,53.223,46.875,-25.391,0
1486660840.126,50.293,36.133,44.922,57.617,5.371,0
1486660840.130,95.703,37.109,39.551,76.172,60.547,0
1486660840.134,60.059,37.598,38.574,61.035,68.359,0
1486660840.137,1.953,37.109,47.363,53.223,56.152,0
1486660840.141,-18.066,29.785,47.852,45.410,37.598,0
1486660840.145,33.691,24.414,36.621,48.340,35.156,0
1486660840.149,85.449,30.762,41.016,74.219,71.777,0
1486660840.153,64.941,34.180,40.527,68.848,74.707,0
1486660840.157,6.348,35.156,40.527,48.340,26.367,0
1486660840.161,-22.949,30.762,45.410,39.551,11.719,0
1486660840.165,34.668,30.273,42.480,52.246,11.719,0
1486660840.169,90.332,31.738,37.109,77.148,36.133,0
1486660840.173,74.219,34.180,38.574,72.754,53.223,0
1486660840.176,20.508,32.715,46.387,54.688,54.688,0
1486660840.180,-15.137,29.297,53.223,45.898,39.062,0
1486660840.184,23.926,30.273,50.293,56.641,-6.836,0
1486660840.188,84.961,32.227,43.457,78.125,39.062,0
1486660840.192,82.031,32.715,37.598,67.383,73.242,0
1486660840.196,27.344,28.809,41.016,50.781,38.574,0
1486660840.200,-15.625,26.855,46.875,43.457,8.301,0
1486660840.204,24.902,31.250,43.945,52.734,18.555,0
1486660840.208,91.309,32.715,37.598,79.102,54.688,0
1486660840.212,88.867,35.645,31.250,75.684,98.633,0
1486660840.216,40.527,40.527,45.898,55.176,72.754,0
1486660840.219,-12.695,36.621,58.594,43.457,-3.906,0
1486660840.223,10.254,24.902,41.992,42.969,25.879,0
1486660840.227,75.195,24.414,28.809,62.988,89.355,0
1486660840.231,90.820,30.273,31.250,76.172,104.492,0
1486660840.235,46.387,28.809,37.109,53.711,66.895,0
1486660840.239,-14.648,28.809,48.340,39.062,69.336,0
1486660840.243,-3.906,22.949,44.434,43.457,90.820,0
1486660840.247,67.871,21.973,34.668,62.988,91.797,0
1486660840.251,93.750,34.180,39.551,70.801,83.496,0
1486660840.255,50.781,35.645,47.852,54.199,77.637,0
1486660840.259,-10.254,32.227,47.852,41.504,82.520,0
1486660840.262,-3.906,30.273,41.992,42.969,16.602,0
1486660840.266,70.312,26.855,42.480,69.824,37.598,0
1486660840.270,95.215,29.785,39.062,82.031,120.605,0
1486660840.274,61.523,34.180,41.016,64.453,83.496,0
1486660840.278,2.441,31.738,52.734,51.270,51.758,0
1486660840.282,-17.090,27.344,46.875,48.340,55.664,0
1486660840.286,54.199,25.879,36.621,61.035,48.828,0
1486660840.290,96.680,26.367,38.574,79.102,54.199,0
1486660840.294,58.594,29.785,44.922,63.477,34.180,0
1486660840.298,4.883,33.691,49.316,58.105,42.969,0
1486660840.301,-6.836,28.320,51.758,60.547,18.066,0
1486660840.305,63.477,31.738,44.922,67.383,4.395,0
1486660840.309,113.281,38.574,49.316,86.914,67.871,0
1486660840.313,77.148,31.250,48.828,74.219,90.820,0
1486660840.317,12.695,29.297,43.457,50.293,48.828,0
1486660840.321,-9.277,28.320,42.480,45.898,11.230,0
1486660840.325,47.852,29.785,35.645,61.035,11.230,0
1486660840.329,94.238,35.645,35.156,77.148,50.781,0
1486660840.333,74.219,38.574,37.598,69.336,66.406,0
1486660840.337,15.625,31.738,38.086,51.270,52.246,0
1486660840.341,-20.996,26.367,39.551,44.922,18.555,0
1486660840.344,25.391,24.902,35.645,51.758,15.625,0
1486660840.348,87.402,28.320,32.715,76.172,44.922,0
1486660840.352,79.590,33.203,37.598,82.520,78.125,0
1486660840.356,18.555,33.691,40.527,60.059,58.594,0
1486660840.360,-27.832,29.785,42.969,43.945,-0.488,0
1486660840.364,9.766,26.855,40.527,50.781,-10.254,0
1486660840.368,75.684,31.250,41.016,67.383,15.625,0
1486660840.372,81.055,31.738,45.898,65.430,37.109,0
1486660840.376,23.926,28.809,38.086,45.898,24.414,0
1486660840.380,-29.297,27.344,37.109,34.668,3.906,0
1486660840.383,4.395,24.902,39.551,41.016,19.531,0
1486660840.387,73.730,27.344,29.785,62.988,42.969,0
1486660840.391,80.566,32.227,29.297,74.219,48.340,0
1486660840.395,38.574,33.203,41.504,62.988,63.965,0
1486660840.399,-14.160,38.086,49.805,41.504,54.199,0
1486660840.403,-1.953,34.668,43.457,46.875,12.695,0
1486660840.407,70.801,29.785,30.762,74.219,52.246,0
1486660840.411,92.773,38.574,36.133,78.125,102.539,0
1486660840.415,46.387,36.621,47.852,52.734,40.527,0
1486660840.419,-15.625,25.879,47.363,37.109,45.410,0
1486660840.423,-7.324,25.879,40.039,41.504,62.500,0
1486660840.426,62.988,24.902,34.668,59.570,41.504,0
1486660840.430,91.797,27.344,40.039,82.520,67.871,0
1486660840.434,60.059,34.180,45.410,63.965,111.328,0
1486660840.438,1.465,33.203,55.176,48.828,49.316,0
1486660840.442,-7.324,24.902,50.293,55.664,-31.738,0
1486660840.446,55.664,25.391,33.203,58.105,49.805,0
