timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
151676.715,56.152,41.016,35.645,41.016,40.039,0
151676.719,48.340,29.785,39.062,31.250,43.457,0
151676.723,29.785,18.066,32.715,16.602,11.230,0
151676.726,24.414,36.621,34.668,20.996,-7.324,0
151676.730,35.645,39.062,34.180,25.879,23.926,0
151676.734,59.570,41.504,27.344,39.551,77.637,0
151676.738,47.363,47.363,31.250,41.992,21.973,0
151676.742,13.672,37.598,28.809,26.367,-14.648,0
151676.746,23.438,37.109,30.273,31.250,51.270,0
151676.750,41.016,30.273,30.762,23.926,74.219,0
151676.754,42.969,27.832,39.062,18.555,41.992,0
151676.758,28.320,35.156,40.039,34.180,15.625,0
151676.775,28.320,38.574,10.254,43.945,0.977,0
151676.779,50.293,41.016,11.230,42.969,5.859,0
151676.783,45.410,41.016,46.875,29.297,46.387,0
151676.787,31.738,42.969,58.105,27.344,45.898,0
151676.790,23.438,44.922,53.711,38.086,0.977,0
151676.794,31.250,38.086,40.039,39.551,33.691,0
151676.798,44.434,34.668,41.016,39.062,62.500,0
151676.802,40.039,42.969,41.016,38.574,26.855,0
151676.806,23.926,41.016,36.621,38.574,19.043,0
151676.810,28.809,31.250,41.016,38.574,18.066,0
151676.814,48.828,35.156,43.945,36.621,38.574,0
151676.818,46.875,42.480,40.527,40.039,65.918,0
151676.820,29.297,46.387,27.344,40.039,-1.465,0
151676.824,35.156,36.133,23.926,39.062,-44.922,0
151676.827,66.895,32.715,28.320,40.039,58.594,0
151676.831,57.129,40.527,29.785,44.922,115.234,2
151676.835,26.367,42.969,34.180,43.945,66.406,0
151676.839,22.949,43.457,38.574,35.156,-7.812,0
151676.843,37.598,41.992,35.156,33.203,42.480,0
151676.847,43.945,44.434,38.574,35.156,94.727,0
151676.851,36.621,43.945,30.762,28.320,7.324,0
151676.855,29.785,40.527,20.508,35.156,-37.598,0
151676.859,45.898,44.922,27.832,53.711,19.531,0
151676.863,69.336,45.898,29.785,51.758,66.406,0
151676.865,56.641,40.527,31.738,42.969,77.148,0
151676.869,30.762,37.109,30.273,30.762,31.738,0
151676.872,27.344,27.832,17.090,23.926,32.227,0
151676.876,49.805,31.738,8.789,37.109,80.566,0
151676.880,51.270,34.180,30.762,37.109,44.434,0
151676.884,23.926,34.668,47.363,24.902,-12.207,0
151676.888,22.461,42.480,49.316,26.855,-0.977,0
151676.892,47.363,23.926,33.691,29.297,46.875,0
151676.896,43.457,3.418,26.855,21.973,12.695,0
151676.900,28.809,31.250,34.180,22.461,-33.203,0
151676.904,29.297,53.711,30.762,28.320,-7.324,0
151676.908,45.898,48.340,32.715,33.203,55.176,0
151676.910,43.945,32.227,20.508,21.484,70.801,0
151676.914,22.949,22.461,29.785,18.066,38.086,0
151676.918,9.277,22.461,49.316,22.949,2.441,0
151676.922,19.531,22.949,43.457,23.926,0.977,0
151676.926,40.527,27.832,31.738,28.320,20.020,0
151676.930,31.738,33.691,31.738,27.344,28.809,0
151676.934,22.949,40.527,43.457,30.762,7.812,0
151676.938,40.039,36.621,36.621,43.457,26.367,0
151676.942,59.570,31.738,18.555,43.457,75.195,0
151676.945,41.992,29.297,5.859,35.645,42.480,0
151676.949,4.883,25.879,15.137,30.273,5.371,0
151676.953,-1.465,19.531,40.527,21.484,41.016,0
151676.955,28.809,20.996,41.504,22.949,62.012,0
151676.959,38.574,27.344,26.855,20.508,52.246,0
151676.962,23.926,38.086,32.227,25.879,21.973,0
151676.966,8.789,37.109,45.898,27.832,-15.625,0
151676.970,15.625,19.531,33.203,25.879,31.250,0
151676.974,35.645,22.949,7.812,34.668,67.383,0
151676.978,17.578,36.621,12.695,28.320,89.844,0
