timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486824945.387,34.668,30.762,37.109,82.031,11.230,0
1486824945.391,-1.465,29.297,32.227,73.242,114.746,0
1486824945.394,33.203,27.344,32.227,37.109,41.016,0
1486824945.398,85.938,28.809,39.551,52.246,-58.594,0
1486824945.402,89.844,32.227,44.434,89.355,-11.719,0
1486824945.406,40.039,31.738,39.062,82.520,10.254,0
1486824945.410,-12.207,28.320,36.133,73.730,87.402,0
1486824945.414,15.625,27.832,38.574,38.086,58.594,0
1486824945.418,92.285,25.879,35.645,39.062,-61.523,0
1486824945.422,105.957,23.438,32.715,81.055,-42.480,0
1486824945.426,45.898,23.438,36.133,79.102,19.531,0
1486824945.430,-13.672,23.438,39.551,71.777,88.379,0
1486824945.434,10.254,20.996,39.551,47.852,63.965,0
1486824945.437,79.590,22.949,38.086,42.480,-38.574,0
1486824945.441,100.586,27.344,37.598,80.566,7.812,0
1486824945.445,63.477,27.832,43.457,88.867,68.359,0
1486824945.449,2.930,26.855,41.016,76.660,122.070,0
1486824945.453,7.324,24.902,36.133,49.316,128.418,0
1486824945.457,75.684,22.949,39.062,35.156,-13.184,0
1486824945.461,101.074,23.438,38.574,68.848,-7.324,0
1486824945.465,68.359,23.926,34.668,83.008,71.777,0
1486824945.469,13.672,26.855,36.133,81.055,113.281,0
1486824945.473,2.441,28.320,43.945,65.430,113.281,0
1486824945.477,62.012,21.973,43.457,41.992,9.766,0
1486824945.480,96.680,21.973,37.109,70.312,-36.621,0
1486824945.484,65.430,25.879,36.621,83.984,-28.809,0
1486824945.488,11.230,29.297,38.574,71.289,48.340,0
1486824945.492,-4.395,28.809,35.645,57.617,118.164,0
1486824945.496,55.176,22.461,35.156,34.668,25.391,0
1486824945.500,105.957,25.391,40.039,61.523,-41.016,0
1486824945.504,77.148,30.273,41.504,81.055,19.531,0
1486824945.508,12.695,30.273,37.109,76.172,96.191,0
1486824945.512,-9.766,30.762,38.574,65.918,124.512,0
1486824945.516,47.363,29.297,39.062,33.691,35.156,0
1486824945.519,104.004,29.785,41.504,52.246,-16.113,0
1486824945.523,78.613,29.297,41.992,77.148,12.207,0
1486824945.527,11.719,30.762,37.598,72.754,98.633,0
1486824945.531,-19.531,30.762,35.645,61.523,161.133,0
1486824945.535,33.203,26.367,31.250,30.273,49.805,0
1486824945.539,93.750,27.832,33.203,46.875,-26.855,0
1486824945.543,78.125,29.297,39.062,83.496,7.812,0
1486824945.547,17.090,30.273,35.156,81.543,49.316,0
1486824945.551,-23.438,32.227,29.785,70.312,177.246,0
1486824945.555,18.555,30.273,36.621,38.086,112.793,0
1486824945.559,84.961,27.344,37.598,35.645,-18.066,0
1486824945.562,82.031,29.785,37.109,66.895,9.277,0
1486824945.566,22.949,28.809,34.180,67.871,55.664,0
1486824945.570,-21.973,28.320,30.762,60.059,139.648,0
1486824945.574,2.441,23.926,32.715,34.180,89.355,0
1486824945.578,72.266,21.973,32.715,38.086,-32.227,0
1486824945.582,91.797,28.809,33.691,68.359,-8.301,0
1486824945.586,37.598,30.273,42.480,69.824,38.574,0
1486824945.590,-7.324,30.762,47.363,80.078,100.586,0
1486824945.594,16.113,29.297,37.598,52.734,77.148,0
1486824945.598,77.637,27.832,31.738,36.621,-9.277,0
1486824945.602,100.098,29.785,37.598,77.148,8.301,0
1486824945.605,52.246,27.832,44.434,83.496,31.250,0
1486824945.609,-6.836,28.320,39.551,79.590,125.488,0
1486824945.613,-2.441,27.344,34.668,56.641,162.109,0
1486824945.617,59.570,23.438,36.133,39.062,22.461,0
1486824945.621,98.145,26.367,40.527,72.754,-33.203,0
1486824945.625,61.523,30.273,45.898,77.148,6.836,0
1486824945.629,-5.371,27.832,46.387,72.754,85.449,0
1486824945.633,-5.859,26.855,40.527,55.176,102.051,0
1486824945.637,69.824,28.809,33.691,28.809,-9.277,0
1486824945.641,105.957,28.320,33.691,58.594,-27.344,0
1486824945.644,67.871,29.785,36.133,73.730,19.531,0
1486824945.648,1.465,30.762,41.504,74.707,83.984,0
1486824945.652,-15.625,30.762,39.551,60.059,110.352,0
1486824945.656,50.781,30.762,38.574,31.738,-3.906,0
1486824945.660,94.727,31.738,35.156,56.641,-30.762,0
1486824945.664,64.453,31.738,26.367,68.848,12.695,0
1486824945.668,3.906,28.320,35.645,67.383,54.688,0
1486824945.672,-17.578,28.809,43.457,60.547,88.867,0
1486824945.676,45.898,29.297,37.598,30.273,-7.324,0
1486824945.680,94.727,28.809,34.668,53.223,-26.367,0
1486824945.684,66.895,30.273,33.691,76.172,53.223,0
1486824945.687,4.883,29.297,35.645,74.707,88.379,0
1486824945.691,-28.809,25.391,43.945,69.824,129.883,0
1486824945.695,20.020,23.438,44.922,31.250,47.852,0
1486824945.699,75.684,22.461,38.086,38.574,-33.691,0
1486824945.703,69.824,20.996,37.598,69.824,-10.254,0
1486824945.707,8.789,21.973,36.133,64.941,49.805,0
1486824945.711,-28.320,22.949,37.109,56.152,124.023,0
1486824945.715,15.625,19.043,34.180,22.461,67.383,0
1486824945.719,68.359,19.531,24.414,25.391,-26.855,0
1486824945.723,66.895,20.996,35.645,63.477,-8.789,0
1486824945.726,9.766,20.996,46.875,68.359,61.523,0
1486824945.730,-34.668,23.926,32.715,62.012,114.258,0
1486824945.734,9.277,25.391,25.391,32.715,40.527,0
1486824945.738,78.125,23.926,30.762,35.156,-62.988,0
1486824945.742,78.613,23.438,33.691,68.359,-20.996,0
1486824945.746,32.227,28.320,39.062,75.195,68.848,0
1486824945.750,-15.137,27.832,44.922,75.195,134.277,0
1486824945.754,5.371,24.414,41.992,47.363,104.492,0
1486824945.758,74.707,25.391,41.504,41.504,-12.695,0
1486824945.762,87.891,27.832,40.039,73.242,-16.113,0
1486824945.766,42.480,30.273,40.039,71.777,58.594,0
1486824945.769,-18.066,30.273,35.645,66.406,118.164,0
1486824945.773,-13.184,30.762,32.715,46.875,98.633,0
1486824945.777,60.547,30.273,31.250,32.715,-35.156,0
1486824945.781,83.008,25.391,31.738,57.617,-7.324,0
1486824945.785,48.340,26.855,37.109,62.988,41.504,0
1486824945.789,-10.254,32.227,40.039,70.312,116.699,0
1486824945.793,-11.719,28.320,39.062,52.734,122.070,0
1486824945.797,52.246,23.926,37.109,27.832,-16.113,0
1486824945.801,82.031,25.879,38.086,63.965,-18.555,0
1486824945.805,51.758,30.273,39.551,72.754,18.066,0
1486824945.809,-14.160,30.762,36.621,59.570,74.707,0
1486824945.812,-34.668,27.344,32.715,43.457,135.742,0
1486824945.816,36.133,25.391,28.809,10.742,37.598,0
1486824945.820,87.402,28.320,32.227,44.434,-28.320,0
1486824945.824,56.641,30.762,35.645,67.383,7.812,0
1486824945.828,-11.719,29.785,41.992,58.105,80.078,0
1486824945.832,-26.855,26.367,46.875,48.828,145.508,0
1486824945.836,36.133,21.484,39.551,23.438,40.527,0
1486824945.840,83.008,22.461,30.273,51.758,3.418,0
1486824945.844,63.965,25.391,28.809,73.730,29.785,0
1486824945.848,8.789,28.320,39.062,72.754,70.801,0
1486824945.851,-13.184,26.855,39.551,65.918,111.328,0
1486824945.855,35.645,25.391,33.691,32.715,40.039,0
1486824945.859,89.355,28.809,41.016,60.059,-19.531,0
1486824945.863,79.102,29.785,45.898,86.426,-4.883,0
1486824945.867,22.949,30.273,41.504,77.148,44.434,0
1486824945.871,-13.184,26.367,40.527,69.336,138.672,0
1486824945.875,32.227,23.926,38.086,29.297,65.430,0
1486824945.879,90.332,26.367,34.180,37.109,-31.738,0
1486824945.883,82.520,24.902,31.250,61.035,20.996,0
1486824945.887,20.020,25.879,36.133,57.129,45.410,0
1486824945.891,-30.762,29.785,35.645,61.035,114.258,0
1486824945.894,6.836,26.367,29.297,31.250,83.496,0
1486824945.898,76.172,23.926,35.156,38.574,-18.066,0
1486824945.902,86.426,27.832,46.875,75.195,11.230,1
1486824945.906,39.062,26.367,48.340,74.707,40.527,0
1486824945.910,-14.160,24.414,39.062,75.195,117.676,0
1486824945.914,9.277,25.879,36.133,49.316,97.168,0
1486824945.918,82.520,26.855,43.457,49.316,-12.695,0
1486824945.922,90.820,27.344,43.457,82.031,11.230,0
1486824945.926,42.480,29.785,32.715,83.496,32.715,0
1486824945.930,-2.930,31.250,39.551,88.867,86.426,0
1486824945.934,13.672,27.832,45.410,62.500,94.238,0
1486824945.937,75.195,24.902,35.645,49.805,-7.812,0
1486824945.941,100.098,27.344,33.203,80.078,-45.410,0
1486824945.945,55.664,28.809,37.598,79.590,-26.855,0
1486824945.949,-8.789,28.320,38.574,81.543,94.727,0
1486824945.953,7.324,30.762,38.086,59.082,96.191,0
1486824945.957,74.219,29.297,39.551,33.691,-41.992,0
1486824945.961,96.680,30.762,37.598,65.430,-48.340,0
1486824945.965,53.711,30.762,40.039,70.801,13.184,0
1486824945.969,-7.324,30.273,40.527,62.988,122.559,0
1486824945.973,-11.230,30.762,37.109,48.828,126.953,0
1486824945.976,53.711,28.809,41.016,20.996,-30.762,0
1486824945.980,95.215,28.809,34.180,47.852,-51.270,0
1486824945.984,65.430,27.344,29.297,66.406,7.812,0
1486824945.988,-4.883,24.902,37.109,74.707,85.449,0
1486824945.992,-23.438,24.414,39.551,64.453,134.766,0
1486824945.996,38.574,23.438,38.086,36.133,13.184,0
1486824946.000,86.914,23.438,36.133,63.477,-11.230,0
1486824946.004,67.871,26.855,42.480,76.172,53.223,0
1486824946.008,11.719,26.367,49.316,72.754,97.168,0
1486824946.012,-15.137,20.996,41.992,60.059,160.645,0
1486824946.016,31.250,24.902,35.156,26.855,72.266,0
1486824946.019,92.285,25.879,36.621,54.688,15.625,0
1486824946.023,84.473,25.391,36.621,82.031,57.617,0
1486824946.027,15.625,24.902,38.086,76.172,97.168,0
1486824946.031,-21.484,23.438,38.086,68.359,168.457,0
1486824946.035,35.645,25.391,32.227,26.367,46.387,0
1486824946.039,94.238,26.367,34.668,32.715,-66.406,0
1486824946.043,77.637,23.438,41.504,70.801,-21.484,0
1486824946.047,15.625,24.414,38.574,74.219,35.645,0
1486824946.051,-30.762,25.879,33.203,64.453,136.719,0
1486824946.055,12.207,22.461,34.668,30.762,63.965,0
1486824946.058,81.543,23.438,34.180,34.180,-29.785,0
1486824946.062,70.312,24.902,36.133,65.430,22.461,0
1486824946.066,11.230,27.832,43.945,72.266,20.020,0
1486824946.070,-27.832,28.809,45.898,77.637,88.867,0
1486824946.074,12.207,26.855,39.062,50.781,43.945,0
1486824946.078,81.543,27.832,32.227,40.527,-74.707,0
1486824946.082,87.402,25.391,33.203,78.125,-24.414,0
1486824946.086,47.852,27.344,41.016,84.961,26.855,0
1486824946.090,-4.395,30.762,40.039,84.473,82.520,0
1486824946.094,11.230,27.344,34.180,62.500,66.406,0
1486824946.098,76.660,26.855,33.203,38.086,-13.672,0
1486824946.101,96.191,29.297,35.645,73.242,20.996,0
1486824946.105,58.594,30.762,43.457,90.332,52.246,0
1486824946.109,0.977,32.227,46.387,86.426,118.164,0
1486824946.113,2.930,28.809,34.180,58.594,90.820,0
1486824946.117,72.266,26.855,27.832,35.645,-16.113,0
1486824946.121,110.352,29.297,34.180,69.336,15.137,0
1486824946.125,68.359,26.367,41.504,82.520,-9.766,0
1486824946.129,-0.977,25.391,36.133,73.242,80.078,0
1486824946.133,-1.953,26.367,28.809,45.898,145.996,0
1486824946.137,62.500,23.438,32.715,24.414,13.184,0
1486824946.141,92.773,25.391,32.227,62.988,-1.953,0
1486824946.144,71.777,30.273,31.738,78.125,48.340,0
1486824946.148,18.555,34.668,41.504,75.195,131.348,0
1486824946.152,-9.277,29.785,49.316,60.547,105.469,0
1486824946.156,43.457,24.902,35.645,25.391,-21.973,0
1486824946.160,90.820,23.926,30.273,51.270,-26.855,0
1486824946.164,68.848,25.879,38.086,79.102,15.625,0
1486824946.168,7.812,28.320,33.691,77.637,78.125,0
1486824946.172,-1.953,28.320,31.738,66.406,127.441,0
1486824946.176,58.105,26.855,37.598,23.926,33.203,0
1486824946.180,95.215,25.879,41.992,48.340,-29.785,0
