timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486824485.056,8.789,46.875,55.176,96.191,122.559,0
1486824485.060,-50.293,28.320,41.016,-20.020,35.156,0
1486824485.064,43.457,25.879,33.691,-11.719,-55.176,0
1486824485.068,120.605,28.809,28.320,108.398,-6.836,0
1486824485.072,98.145,31.738,33.691,152.832,74.219,0
1486824485.076,2.441,36.621,41.016,86.426,120.117,0
1486824485.080,-64.941,34.668,36.133,-14.160,81.055,0
1486824485.083,21.484,28.809,31.738,-22.949,-18.555,0
1486824485.087,117.676,27.832,37.598,96.191,22.949,0
1486824485.091,101.074,27.344,35.645,154.785,105.469,0
1486824485.095,5.859,28.809,33.203,88.379,143.066,0
1486824485.099,-60.547,29.785,33.691,-7.324,104.980,0
1486824485.103,8.789,22.461,29.785,-32.715,-30.762,0
1486824485.107,106.934,23.438,34.180,72.754,-49.805,0
1486824485.111,104.980,23.926,39.551,150.879,88.867,0
1486824485.115,18.555,25.879,36.621,99.121,168.457,0
1486824485.119,-60.059,31.738,38.574,1.465,106.934,0
1486824485.122,-7.812,31.250,34.180,-37.109,-6.836,0
1486824485.126,100.586,33.203,28.320,59.082,-7.812,0
1486824485.130,115.723,30.273,38.574,151.367,82.520,0
1486824485.134,37.598,32.715,41.504,116.211,119.141,0
1486824485.138,-51.270,39.551,39.062,17.578,72.266,0
1486824485.142,-19.043,29.297,35.645,-37.598,-60.547,0
1486824485.146,88.867,23.438,31.738,51.270,-97.168,0
1486824485.150,116.699,27.344,40.039,155.762,35.645,0
1486824485.154,48.828,27.832,40.527,125.977,117.188,0
1486824485.158,-44.434,31.250,36.621,32.227,81.543,0
1486824485.162,-35.156,29.297,31.738,-41.504,-37.598,0
1486824485.165,87.891,35.645,33.691,32.227,-72.754,0
1486824485.169,130.371,38.574,43.945,154.297,33.203,0
1486824485.173,46.387,20.020,31.250,125.000,105.957,0
1486824485.177,-55.176,20.020,28.809,23.926,120.605,0
1486824485.181,-54.688,21.973,26.855,-44.434,31.250,0
1486824485.185,53.223,22.461,25.879,12.207,-54.199,0
1486824485.189,111.816,23.438,31.738,129.395,55.176,0
1486824485.193,69.336,23.926,35.156,136.230,146.484,0
1486824485.197,-29.785,27.832,36.621,55.176,146.973,0
1486824485.201,-53.223,31.250,41.504,-27.344,68.359,0
1486824485.205,51.270,27.832,37.598,1.465,-17.090,0
1486824485.208,122.070,25.879,29.297,115.723,26.367,0
1486824485.212,78.125,30.273,40.039,141.113,127.441,0
1486824485.216,-25.391,34.180,46.387,60.059,168.457,0
1486824485.220,-58.594,32.227,36.621,-35.156,63.477,0
1486824485.224,31.738,28.809,31.738,-16.602,-36.621,0
1486824485.228,111.328,28.320,37.109,106.445,45.898,0
1486824485.232,89.844,31.738,37.109,139.648,117.188,0
1486824485.236,-15.625,30.762,36.133,62.988,132.324,0
1486824485.240,-55.664,40.039,49.805,-16.602,78.125,0
1486824485.244,27.344,28.809,44.922,-27.832,-71.777,0
1486824485.247,95.703,17.090,33.691,75.684,-36.621,0
1486824485.251,84.473,28.320,40.527,141.113,104.492,0
1486824485.255,-5.371,29.785,41.992,77.637,164.062,0
1486824485.259,-67.871,30.762,35.645,-24.902,92.285,0
1486824485.263,8.789,27.344,32.227,-41.504,-60.547,0
1486824485.267,100.586,23.926,31.250,74.219,-27.832,0
1486824485.271,96.191,26.367,34.668,147.949,58.105,0
1486824485.275,11.230,27.344,37.109,95.215,92.773,0
1486824485.279,-65.430,28.320,38.574,-5.859,57.617,0
1486824485.283,0.977,25.879,40.039,-36.621,-64.453,0
1486824485.287,108.398,21.973,41.016,66.406,-75.195,0
1486824485.290,114.258,28.320,41.504,147.461,40.039,0
1486824485.294,33.203,31.250,43.457,110.352,98.633,0
1486824485.298,-53.223,25.391,43.457,8.789,54.688,0
1486824485.302,-16.602,24.902,30.273,-37.598,-40.527,0
1486824485.306,89.844,25.879,25.391,55.176,-52.246,0
1486824485.310,113.281,25.879,32.227,143.066,50.293,0
1486824485.314,45.410,32.227,38.086,117.188,97.656,0
1486824485.318,-40.527,31.250,44.922,21.484,105.957,0
1486824485.322,-21.973,25.391,41.504,-41.992,38.574,0
1486824485.326,88.867,28.809,33.691,35.645,-68.848,0
1486824485.330,125.488,30.762,41.016,140.625,10.742,0
1486824485.333,58.594,31.738,41.992,133.301,104.492,0
1486824485.337,-35.645,37.598,38.086,46.875,87.402,0
1486824485.341,-30.762,35.645,41.504,-24.414,9.277,0
1486824485.345,76.172,30.273,35.645,22.461,-76.660,0
1486824485.349,122.070,28.320,32.227,125.977,-2.930,0
1486824485.353,66.406,31.250,35.156,134.766,87.891,0
1486824485.357,-30.762,33.691,37.109,51.270,84.961,0
1486824485.361,-50.293,26.855,33.203,-40.039,13.672,0
1486824485.365,66.895,28.320,38.086,8.301,-46.387,0
1486824485.369,133.789,37.109,48.340,129.395,-4.883,0
1486824485.372,67.383,30.273,38.086,132.324,27.832,0
1486824485.376,-33.691,31.738,36.621,48.340,63.965,0
1486824485.380,-58.105,28.320,35.156,-42.480,4.395,0
1486824485.384,41.504,25.391,33.691,-18.066,-97.168,0
1486824485.388,108.398,27.832,37.598,97.656,5.371,0
1486824485.392,77.637,27.832,37.598,130.859,107.910,0
1486824485.396,-18.066,30.762,37.109,64.453,107.422,0
1486824485.400,-64.453,30.273,31.738,-34.180,50.293,0
1486824485.404,38.086,28.809,30.762,-25.879,-94.727,0
1486824485.408,129.883,33.203,36.621,99.609,-50.293,0
1486824485.412,112.305,36.133,37.109,145.508,64.453,0
