timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1485534105.332,41.504,23.438,43.457,82.520,-345.215,0
1485534105.336,27.832,28.809,41.992,98.145,130.859,0
1485534105.340,7.812,32.227,45.410,81.055,552.734,0
1485534105.344,18.555,27.344,44.922,39.062,25.879,0
1485534105.348,57.617,37.109,51.270,55.664,-475.586,0
1485534105.352,57.617,37.109,43.457,73.242,-274.414,0
1485534105.356,22.949,25.391,34.180,54.688,167.480,0
1485534105.360,15.137,33.203,39.062,66.406,719.727,0
1485534105.364,18.555,28.809,21.484,45.410,611.816,0
1485534105.367,47.363,28.809,24.902,34.180,-233.887,0
1485534105.371,52.246,33.203,35.645,83.984,-261.719,0
1485534105.375,35.645,37.109,40.527,89.355,-89.355,0
1485534105.379,25.391,38.574,41.992,76.660,304.688,1
1485534105.383,32.227,30.762,40.039,57.617,239.258,0
1485534105.387,59.082,27.344,47.852,45.410,-396.484,0
1485534105.391,64.941,28.809,38.574,58.105,-375.977,0
1485534105.395,45.410,30.762,24.902,62.988,-30.273,0
1485534105.399,34.180,47.852,41.504,108.398,528.320,0
1485534105.403,27.344,46.875,45.898,83.008,565.430,0
1485534105.407,42.969,23.438,29.785,22.461,-20.508,0
1485534105.410,61.523,24.902,17.578,42.480,-254.883,0
1485534105.414,28.809,25.879,21.484,81.055,-160.645,0
1485534105.418,9.766,28.809,46.387,104.004,159.668,0
1485534105.422,21.973,30.273,44.922,62.988,760.254,0
1485534105.426,57.129,26.367,38.086,25.391,154.785,0
1485534105.430,63.477,28.809,33.203,67.383,-439.941,0
1485534105.434,45.898,35.645,34.668,98.633,-176.270,0
1485534105.438,36.621,37.598,46.875,113.770,126.465,0
1485534105.442,35.645,35.645,54.199,77.637,306.641,0
1485534105.446,42.969,32.715,41.992,17.090,-194.336,0
1485534105.450,71.777,44.434,43.457,46.387,-163.574,0
1485534105.453,61.035,52.734,61.035,100.586,189.941,0
1485534105.457,12.207,36.621,46.875,108.887,211.426,0
1485534105.461,8.301,31.738,25.879,68.359,674.316,0
1485534105.465,42.480,30.273,25.391,45.898,391.113,0
1485534105.469,65.918,28.320,38.574,71.289,-420.410,0
1485534105.473,47.852,31.738,42.969,60.059,-220.703,0
1485534105.477,25.391,37.598,46.875,69.336,40.527,0
1485534105.481,18.555,35.156,48.340,78.613,249.023,0
1485534105.485,25.879,28.320,49.316,51.758,-66.895,0
1485534105.489,53.223,28.809,42.969,52.734,-428.711,0
1485534105.492,50.781,33.691,42.969,72.754,-198.242,0
1485534105.496,27.344,35.156,45.898,88.379,194.824,0
1485534105.500,5.859,33.203,35.156,73.242,781.250,0
1485534105.504,36.133,30.273,32.227,41.016,561.523,0
1485534105.508,75.195,33.203,32.715,44.434,-317.871,0
1485534105.512,58.594,34.668,37.109,63.477,-261.719,0
1485534105.516,39.551,40.527,31.250,95.703,132.812,0
1485534105.520,45.410,55.176,31.738,122.559,416.504,0
1485534105.524,42.480,39.062,40.039,77.637,79.590,0
1485534105.528,39.062,23.438,34.180,41.992,-401.367,0
1485534105.532,62.988,24.902,37.109,54.199,-211.426,0
1485534105.535,46.875,26.367,41.992,78.125,-106.445,0
1485534105.539,12.695,31.738,41.992,109.375,297.363,0
1485534105.543,15.137,29.785,36.133,66.895,512.207,0
1485534105.547,21.973,30.273,28.809,29.297,0.000,0
1485534105.551,45.898,37.109,29.297,55.664,-164.551,0
1485534105.555,57.129,36.133,39.551,73.242,-239.258,0
1485534105.559,18.555,32.715,38.574,84.473,211.426,0
1485534105.563,5.371,35.645,35.156,68.359,773.438,0
1485534105.567,63.965,45.410,56.641,42.480,-54.688,0
1485534105.571,57.617,31.250,30.762,68.848,-381.348,0
1485534105.574,40.039,21.973,20.508,94.238,15.137,0
1485534105.578,41.992,31.250,45.410,79.590,303.711,0
1485534105.582,3.906,32.715,35.156,57.129,328.613,0
1485534105.586,11.230,29.297,35.156,43.457,-212.402,0
1485534105.590,33.203,31.250,39.062,54.199,-11.719,0
1485534105.594,34.668,31.738,35.645,67.383,216.797,0
1485534105.598,25.879,32.715,35.645,97.168,136.719,0
1485534105.602,-4.883,31.738,39.062,93.262,710.449,0
1485534105.606,31.250,28.809,41.992,46.875,304.688,0
1485534105.610,57.129,28.320,38.086,47.852,-310.059,0
1485534105.614,32.715,27.344,35.156,68.359,-167.480,0
1485534105.617,31.250,33.691,42.969,85.938,-32.715,0
1485534105.621,39.062,49.805,59.570,78.613,267.090,0
1485534105.625,48.828,32.227,32.227,45.898,-128.418,0
1485534105.629,46.387,20.996,10.742,56.152,-334.473,0
1485534105.633,52.246,32.227,35.156,77.148,62.012,0
1485534105.637,37.109,29.785,43.945,96.191,333.008,0
1485534105.641,5.371,30.762,35.156,76.172,782.227,0
1485534105.645,23.438,34.180,29.297,19.043,433.594,0
1485534105.649,54.688,34.668,31.738,30.762,-315.430,0
1485534105.653,46.387,35.156,29.297,60.059,-270.020,0
1485534105.657,17.578,37.109,34.180,82.520,-138.672,0
1485534105.660,5.371,36.621,44.434,93.750,230.469,0
1485534105.664,24.902,32.715,41.992,55.176,-15.137,0
1485534105.668,60.059,28.320,38.574,44.434,-348.633,0
1485534105.672,64.453,28.809,32.715,69.336,-242.188,0
1485534105.676,27.344,33.691,32.715,81.055,-167.969,0
1485534105.680,2.930,30.762,41.016,82.520,287.598,0
1485534105.684,27.832,41.992,51.758,66.406,419.434,0
1485534105.688,76.660,46.387,54.199,63.477,-29.297,0
1485534105.692,55.176,31.738,28.809,70.801,-69.824,0
1485534105.696,26.855,34.180,33.691,87.402,-106.445,0
1485534105.699,-3.906,37.109,41.992,89.355,374.512,0
1485534105.703,0.977,35.156,32.715,60.547,742.188,0
1485534105.707,65.918,32.227,29.785,36.133,-77.637,0
1485534105.711,79.590,35.156,34.668,65.430,-307.129,0
1485534105.715,45.898,33.691,42.969,75.195,-233.398,0
1485534105.719,5.859,36.133,39.551,76.172,247.559,0
1485534105.723,9.277,37.109,34.668,72.754,291.504,0
1485534105.727,32.227,30.273,27.344,44.434,-283.203,0
1485534105.731,47.363,31.738,29.785,46.875,43.457,0
1485534105.735,64.941,37.598,27.832,73.242,37.598,0
1485534105.739,78.613,54.688,32.227,111.816,159.180,0
1485534105.742,38.574,49.316,37.109,79.590,769.531,0
1485534105.746,3.418,26.855,31.738,11.719,86.914,0
1485534105.750,44.434,27.344,32.227,36.133,-235.352,0
1485534105.754,45.898,29.297,37.109,60.059,-154.297,0
1485534105.758,14.160,34.668,41.992,81.543,47.363,0
1485534105.762,8.789,39.062,37.598,79.590,333.496,0
1485534105.766,38.086,34.668,41.992,56.641,-153.320,0
1485534105.770,77.148,29.785,35.156,64.453,-347.656,0
1485534105.774,53.223,32.227,31.738,78.613,-246.094,0
1485534105.778,6.836,39.551,44.434,88.379,241.699,0
1485534105.782,3.418,38.574,30.762,60.547,890.625,0
1485534105.785,38.574,36.621,26.367,27.344,372.559,0
1485534105.789,71.777,45.410,53.223,51.270,-341.797,0
1485534105.793,58.594,33.691,40.527,76.660,-192.871,0
1485534105.797,15.625,24.414,26.855,95.703,-25.879,0
1485534105.801,11.719,32.227,39.551,86.914,244.141,0
1485534105.805,40.039,27.344,40.039,42.480,-62.012,0
1485534105.809,53.711,21.973,44.922,48.828,-203.613,0
1485534105.813,59.082,26.367,39.551,73.730,-139.160,0
1485534105.817,40.039,34.668,35.645,90.820,-113.281,0
1485534105.821,20.020,34.668,40.527,77.637,298.340,0
1485534105.824,44.922,29.297,41.504,53.711,354.492,2
1485534105.828,67.383,30.762,40.039,66.406,-20.020,0
1485534105.832,56.152,35.156,37.109,73.730,-250.488,0
1485534105.836,59.082,36.133,36.621,83.984,-212.402,0
1485534105.840,50.293,51.270,55.176,104.980,505.371,0
1485534105.844,40.527,49.316,42.969,63.965,667.480,0
1485534105.848,65.918,28.809,11.230,35.156,-174.316,0
1485534105.852,68.848,30.762,27.344,58.594,-307.129,0
1485534105.856,39.551,35.156,34.180,83.984,-165.039,0
1485534105.860,14.648,36.133,40.039,86.914,325.684,0
1485534105.864,27.832,36.621,45.898,48.340,251.953,0
