timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
134542.794,64.453,47.363,-28.809,51.758,62.500,0
134542.798,48.340,37.598,-22.949,48.340,78.613,0
134542.802,12.695,27.344,32.715,13.184,23.438,0
134542.806,19.531,31.250,65.918,7.812,-18.066,0
134542.809,42.480,34.668,67.383,35.645,49.316,0
134542.813,42.969,29.785,55.176,45.410,72.266,0
134542.817,24.902,14.648,53.711,32.227,36.133,0
134542.821,38.086,26.367,59.082,38.574,-3.906,0
134542.825,63.477,40.527,35.156,47.363,-24.902,0
134542.829,54.199,38.574,24.414,40.527,58.105,0
134542.833,16.602,39.551,28.809,12.207,25.879,0
134542.837,12.695,42.480,22.949,5.371,-60.547,0
134542.839,36.133,37.109,17.578,31.738,-1.953,0
134542.842,45.898,35.645,19.531,47.363,69.336,0
134542.846,29.297,43.945,27.832,36.621,52.246,0
134542.850,24.414,48.828,36.621,26.367,-13.672,0
134542.854,39.551,41.016,32.715,33.691,-13.184,0
134542.858,58.594,37.598,20.508,55.176,64.941,0
134542.862,56.641,39.062,27.832,57.129,70.312,0
134542.866,16.602,30.273,39.062,19.043,-28.320,0
134542.870,7.324,27.344,39.551,6.348,-27.832,0
134542.874,45.410,31.250,32.715,32.715,70.312,0
134542.878,56.641,24.902,24.902,47.852,124.023,0
134542.881,30.273,20.020,36.621,32.227,53.711,0
134542.883,24.902,41.992,48.340,24.902,-29.785,0
134542.887,42.969,50.293,37.109,45.410,22.461,0
134542.891,59.570,41.504,32.227,58.594,65.430,0
134542.895,43.945,41.992,23.438,42.480,33.691,0
134542.899,18.555,31.250,16.602,20.508,-14.160,0
134542.903,33.203,21.973,34.180,31.250,-27.344,0
134542.907,47.363,28.809,42.969,45.410,7.812,0
134542.911,32.227,38.574,46.875,31.738,13.672,0
134542.915,15.137,35.156,42.969,13.672,-36.133,0
134542.919,30.762,22.949,37.109,24.414,-38.086,0
134542.922,52.734,38.086,33.691,45.410,6.836,0
134542.926,39.062,42.480,33.203,47.852,11.719,0
134542.928,16.602,38.086,41.504,29.297,7.324,0
134542.932,21.973,44.922,40.039,27.344,0.488,0
134542.936,56.152,42.480,35.645,51.758,14.160,0
134542.940,54.688,34.668,35.156,50.781,59.082,0
134542.944,21.484,31.738,31.738,28.809,49.316,0
134542.948,17.578,36.621,24.414,22.461,-18.555,0
134542.952,47.852,44.434,21.973,34.180,-4.883,0
134542.956,65.918,41.016,22.461,42.969,58.594,0
134542.960,29.297,37.598,34.180,30.762,50.781,0
134542.964,-0.977,32.715,40.039,13.184,-13.672,0
134542.968,28.809,26.855,37.109,23.926,6.836,0
134542.971,49.316,31.250,36.621,46.387,92.773,0
134542.975,43.457,33.203,34.180,41.992,77.637,0
134542.979,15.625,31.738,31.738,22.949,13.184,0
134542.983,12.207,34.668,30.273,26.855,-20.996,0
134542.987,41.992,36.621,31.250,44.434,18.555,0
134542.991,37.109,39.062,31.738,48.828,61.523,0
134542.995,17.578,45.410,27.832,32.227,14.160,0
134542.999,30.273,47.363,25.879,24.414,-17.578,0
134543.002,50.293,40.039,26.367,40.527,40.527,0
134543.006,42.969,38.574,29.785,52.246,83.496,0
134543.010,17.090,44.434,30.762,39.062,13.184,0
134543.014,3.906,40.039,28.320,25.391,-44.434,0
134543.018,33.203,31.738,31.738,43.457,-2.441,0
134543.034,52.246,31.250,35.156,61.523,45.898,0
134543.038,40.527,41.016,33.203,50.781,34.668,0
134543.041,39.551,30.762,31.738,25.879,-14.648,0
134543.045,53.711,12.695,43.457,37.109,-0.488,0
134543.049,70.312,41.504,47.852,70.312,59.082,0
134543.053,58.594,61.035,37.598,59.082,54.199,0
134543.057,6.836,47.363,30.273,15.625,0.977,0
134543.061,-3.906,46.387,34.180,2.930,9.277,0
134543.065,34.180,46.387,37.109,24.902,41.504,0
134543.069,49.805,40.527,35.156,36.621,54.688,0
134543.073,17.090,41.992,13.184,24.902,40.527,0
134543.077,11.719,35.645,3.418,20.020,14.160,0
134543.078,42.969,28.320,22.949,36.133,47.363,0
134543.082,47.363,27.832,35.645,46.875,80.566,0
134543.086,22.461,22.949,46.387,28.320,57.617,0
134543.090,6.836,27.832,49.316,9.766,3.906,0
134543.094,41.992,29.785,43.945,28.809,11.230,0
134543.098,61.523,11.719,39.062,53.223,55.176,0
134543.102,39.062,29.785,45.898,47.363,52.734,0
134543.106,20.996,47.363,41.016,24.902,40.039,0
134543.110,33.691,35.156,24.902,27.344,22.949,0
134543.114,63.477,41.016,25.391,50.293,57.129,0
134543.117,44.434,44.922,32.227,45.410,111.816,0
134543.121,5.371,40.527,35.645,18.066,11.230,0
134543.123,4.883,36.133,38.086,7.812,-71.777,0
134543.127,28.320,33.691,40.039,28.809,-25.391,0
134543.131,36.621,39.062,37.109,40.527,9.766,0
134543.135,13.672,39.062,31.250,21.973,-14.160,0
134543.139,3.418,33.203,29.785,9.766,-67.383,0
134543.143,21.484,27.832,26.367,30.762,-27.344,0
134543.147,28.320,26.855,20.508,46.875,46.875,0
134543.151,7.324,33.203,25.391,26.855,30.273,0
134543.155,-1.465,33.203,34.668,4.883,-52.246,0
134543.159,17.578,33.691,31.738,24.902,-40.527,0
134543.162,27.832,34.668,16.113,55.176,47.852,0
134543.166,18.066,42.969,11.230,52.246,28.320,0
134543.168,-5.371,44.434,26.855,23.926,-0.977,0
134543.172,0.488,38.086,38.574,18.066,2.441,0
134543.176,30.273,41.016,41.504,40.039,38.574,0
134543.180,32.715,36.621,42.480,42.480,54.688,0
134543.184,5.859,37.598,36.133,21.973,37.598,0
134543.188,3.418,42.480,31.738,17.090,15.137,0
134543.192,33.691,37.109,33.203,38.086,45.410,0
134543.196,42.480,40.039,35.645,49.316,17.090,0
134543.200,7.324,41.016,32.715,27.832,-46.875,0
134543.204,-3.906,39.062,27.344,17.578,0.000,0
134543.207,21.973,41.504,24.414,44.434,35.645,0
134543.211,30.762,40.039,25.391,59.570,66.406,0
134543.215,19.043,37.109,28.809,35.645,38.086,0
134543.219,4.883,27.344,32.715,17.090,-14.648,0
134543.223,21.484,32.715,31.250,29.785,-8.789,0
134543.226,47.363,41.992,30.762,45.898,59.082,0
134543.230,32.715,46.387,32.715,35.645,48.828,0
134543.234,12.207,47.852,30.273,19.043,-17.090,0
134543.238,26.367,45.410,31.250,22.949,-20.020,0
134543.242,48.340,42.480,34.180,40.527,-1.953,2
134543.246,47.852,41.992,32.715,41.992,21.484,0
134543.250,22.949,28.320,30.762,21.484,17.090,0
134543.254,20.996,32.715,35.156,22.461,-38.086,0
134543.258,55.176,49.805,35.645,46.387,14.648,0
134543.258,50.293,33.203,26.367,51.758,96.680,0
134543.262,17.090,31.738,23.926,34.180,37.109,0
134543.266,17.578,43.457,29.297,19.531,-44.434,0
134543.270,41.016,34.668,35.156,29.297,-33.691,0
134543.274,58.105,31.250,35.645,42.480,62.988,0
134543.278,38.574,36.133,38.574,32.715,59.082,0
