timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
134336.753,71.289,39.551,30.762,54.688,80.566,0
134336.757,19.531,39.551,29.785,26.855,7.324,0
134336.761,10.742,34.668,32.715,9.766,20.020,0
134336.765,66.895,33.691,34.668,28.320,85.449,0
134336.769,74.219,36.621,27.344,42.480,93.262,0
134336.773,28.809,39.062,34.668,27.344,40.527,0
134336.776,5.859,36.133,45.898,0.977,-6.348,0
134336.780,64.453,34.180,55.664,18.066,31.250,0
134336.784,85.938,40.039,51.758,49.316,69.824,0
134336.788,19.043,44.922,44.434,33.203,18.066,0
134336.792,-13.672,38.086,50.781,10.254,1.465,0
134336.796,41.992,32.227,53.223,32.227,46.875,0
134336.798,93.750,34.180,52.246,53.223,99.609,0
134336.802,55.664,40.039,50.293,40.527,108.887,0
134336.806,12.695,43.457,42.480,11.230,30.762,0
134336.810,22.949,42.480,36.133,14.160,-17.578,0
134336.814,69.336,37.598,37.109,43.457,77.637,0
134336.818,69.336,38.086,35.645,48.828,112.793,0
134336.821,37.109,41.992,23.926,21.973,30.273,0
134336.825,18.555,38.086,25.879,4.395,-4.883,0
134336.829,38.574,39.062,44.434,28.809,-0.488,0
134336.833,69.336,41.016,53.711,40.039,41.016,0
134336.837,41.992,46.387,55.664,20.996,35.645,2
134336.841,8.301,53.223,57.129,2.930,-35.645,0
134336.843,34.668,48.828,61.035,26.855,-4.883,0
134336.847,82.520,44.434,53.711,53.223,102.539,0
134336.851,50.781,45.898,45.898,25.391,63.477,0
134336.855,2.930,45.410,56.641,-5.859,-29.297,0
134336.859,28.320,42.969,56.641,10.742,-10.742,0
134336.863,66.895,44.922,28.809,55.664,45.898,0
134336.866,64.941,47.363,7.812,55.176,40.039,0
134336.870,7.324,43.945,28.809,14.160,-5.859,0
134336.874,4.883,42.969,53.223,7.812,-9.766,0
134336.878,62.988,38.574,54.199,27.344,53.223,0
134336.882,71.777,31.250,47.363,25.879,68.848,0
134336.886,16.602,32.227,49.316,9.766,14.160,0
134336.888,-3.906,34.180,46.875,1.465,-2.441,0
134336.892,56.641,28.809,38.574,12.207,17.090,0
134336.896,70.801,27.344,30.273,34.668,71.777,0
134336.900,17.578,32.227,30.273,20.996,37.109,0
134336.904,5.371,35.156,35.156,6.836,-19.043,0
134336.908,47.363,36.133,33.691,25.879,-9.277,0
134336.911,70.312,34.180,25.879,44.922,24.414,0
134336.915,49.805,32.715,28.320,25.879,12.695,0
134336.919,14.160,33.691,32.227,-2.441,-47.852,0
134336.923,35.156,35.645,23.438,6.348,-30.273,0
134336.927,73.730,34.668,0.977,36.621,32.227,0
134336.931,53.711,31.738,-8.789,42.480,61.035,0
134336.933,4.395,32.227,13.672,12.207,22.949,0
134336.937,7.324,34.180,37.598,-7.324,0.000,0
134336.941,67.383,31.250,58.594,21.973,15.137,0
134336.945,75.684,28.809,62.012,37.598,49.805,0
134336.949,20.996,28.320,52.734,9.766,38.086,0
134336.953,1.465,30.762,48.340,-1.465,-2.441,0
134336.957,39.551,27.344,48.340,30.273,29.297,0
134336.960,74.219,17.578,39.062,44.434,73.730,0
134336.964,43.945,29.297,20.996,26.367,51.270,0
134336.968,0.000,43.457,20.508,-1.465,-27.832,0
134336.972,30.273,30.762,35.645,8.301,-44.922,0
134336.976,70.801,24.902,39.551,49.316,28.809,0
134336.978,41.016,40.039,38.574,38.086,66.406,0
134336.982,-9.277,46.875,35.156,2.930,22.461,0
134336.986,23.926,40.039,27.832,10.742,-21.484,0
134336.990,68.359,37.109,27.344,43.457,27.344,0
134336.994,50.293,36.621,32.715,52.734,73.730,0
134336.998,6.836,37.598,43.945,30.273,1.953,0
134337.002,6.348,38.574,45.898,18.066,-54.688,0
134337.005,70.312,44.434,50.293,43.945,46.875,0
134337.009,85.449,49.316,53.223,60.059,131.348,0
134337.013,27.832,40.527,42.969,27.832,38.086,0
134337.017,4.395,36.133,40.527,6.836,-23.438,0
134337.021,48.340,33.691,41.504,28.320,18.555,0
134337.038,81.055,29.297,38.574,58.594,66.895,0
134337.042,49.805,28.809,30.273,43.945,48.828,0
134337.046,16.113,31.738,25.391,22.949,-33.691,0
134337.050,29.297,30.762,38.086,41.016,-33.691,0
134337.054,62.500,30.273,37.598,62.988,52.734,0
134337.058,51.758,38.574,29.297,60.547,72.754,0
134337.062,8.789,39.551,41.504,25.391,31.250,0
134337.066,18.066,38.086,43.945,23.926,20.020,0
134337.070,65.430,40.527,46.875,61.035,61.035,0
134337.074,65.918,35.645,58.105,45.898,92.285,0
134337.077,6.348,31.738,59.570,14.160,48.340,0
134337.081,-6.348,34.668,52.734,9.277,-26.855,0
134337.083,46.875,39.062,43.457,36.133,-5.371,0
134337.087,70.312,38.574,42.480,62.500,44.434,0
134337.091,30.762,40.527,45.898,33.203,40.527,0
134337.095,5.859,40.039,39.062,1.465,3.418,0
134337.099,35.645,35.645,33.691,24.414,16.602,0
134337.103,88.379,36.133,31.738,66.895,95.703,0
134337.107,59.082,36.621,36.621,43.457,90.820,0
134337.111,-20.508,38.574,44.434,-2.441,22.949,0
134337.115,-2.930,40.527,36.133,6.836,14.160,0
134337.119,56.641,36.133,23.926,35.156,70.312,0
134337.123,67.871,34.180,30.273,42.480,77.148,0
134337.126,25.391,25.391,44.922,16.113,6.348,0
134337.128,15.137,21.484,55.664,24.902,-24.902,0
134337.132,58.105,39.551,47.852,57.617,41.016,0
134337.136,56.641,54.199,27.344,54.688,78.125,0
134337.140,6.836,55.664,35.156,22.461,21.973,0
134337.144,-2.441,52.734,54.688,2.930,-51.270,0
134337.148,46.387,48.340,52.246,30.762,-38.574,0
134337.152,69.824,45.898,45.898,51.758,37.598,0
134337.156,26.855,39.551,52.734,33.691,29.785,0
134337.160,0.977,34.668,56.641,11.230,-49.316,0
134337.164,38.574,35.156,46.875,21.973,-29.297,0
134337.167,62.012,33.203,39.551,58.105,58.594,0
134337.171,36.133,32.715,43.945,43.457,60.547,0
134337.173,-11.719,34.668,46.387,-0.488,-12.207,0
134337.177,10.742,38.574,35.156,10.254,3.906,0
134337.181,66.895,39.062,25.391,54.688,99.609,0
134337.185,54.199,40.039,32.227,51.758,108.398,0
134337.189,11.230,39.062,36.133,10.742,6.348,0
134337.193,19.043,37.598,37.598,3.418,-41.992,0
134337.197,69.336,41.504,38.086,45.410,8.301,0
134337.201,58.594,45.410,36.621,61.523,57.617,0
134337.204,12.207,44.922,37.598,25.879,18.555,0
134337.208,-0.488,39.062,37.598,13.184,-20.508,0
134337.212,43.945,39.551,30.762,38.086,81.055,0
134337.216,66.406,41.016,26.367,55.176,138.672,0
134337.233,25.879,38.574,32.715,33.203,57.617,0
134337.237,-5.859,37.598,41.992,7.324,6.348,0
134337.241,23.438,41.992,41.992,29.297,59.570,0
134337.245,65.918,45.410,41.992,67.383,105.469,0
134337.249,59.570,40.039,47.852,60.059,120.117,0
134337.253,15.625,35.645,46.387,14.160,31.738,0
134337.257,8.789,36.621,41.504,4.883,-13.672,0
134337.260,57.129,40.527,37.598,35.645,51.758,0
134337.264,59.570,42.969,35.645,34.180,42.480,0
134337.268,11.719,41.504,32.227,11.719,-13.184,0
134337.272,8.789,41.992,26.367,9.766,-36.133,0
134337.276,37.598,45.410,23.926,39.062,-13.672,0
134337.263,49.316,43.457,28.320,58.594,69.336,0
134337.267,15.625,38.574,34.180,33.203,59.082,0
134337.271,-6.348,39.062,47.363,6.836,-25.391,0
134337.275,40.527,37.109,58.594,46.387,10.254,0
134337.279,83.008,32.715,53.223,54.688,93.262,0
134337.283,34.668,44.434,45.410,12.695,97.656,0
134337.287,-8.789,51.270,41.016,-4.395,35.156,0
134337.290,29.785,50.293,39.062,20.020,29.297,0
134337.294,62.500,49.316,44.434,59.570,91.309,0
134337.298,58.594,45.410,49.316,44.922,109.375,0
134337.302,6.348,41.504,46.875,21.484,26.367,0
134337.306,-0.488,43.457,40.527,25.391,-21.973,0
134337.310,47.852,41.504,34.180,48.340,62.500,0
134337.314,53.711,38.086,39.062,59.570,137.207,0
134337.318,21.973,40.527,48.828,30.273,69.336,0
134337.322,6.348,36.621,49.316,14.648,17.090,0
134337.326,63.477,30.762,32.715,38.574,82.031,0
134337.330,80.566,37.598,19.043,53.711,113.281,0
134337.333,26.367,45.898,32.715,20.996,59.570,0
134337.337,5.371,45.898,44.434,-9.766,-27.344,1
134337.341,28.320,47.363,41.016,31.738,-0.977,0
134337.345,62.012,46.387,37.598,67.383,75.684,0
134337.349,34.180,41.016,35.156,27.344,63.965,0
134337.353,-3.418,37.598,35.645,-5.371,-3.906,0
134337.353,31.738,37.109,38.086,8.301,8.301,0
134337.357,59.570,34.180,37.598,38.574,107.422,0
134337.361,33.203,34.668,37.109,38.574,99.121,0
134337.365,13.184,41.016,35.156,8.301,3.418,0
134337.369,21.484,41.992,33.203,4.395,-25.391,0
134337.373,43.945,41.504,36.133,44.922,47.852,0
134337.377,47.363,44.434,33.691,53.223,67.383,0
134337.380,3.418,42.969,26.855,12.695,26.367,0
134337.384,1.465,38.574,30.762,-0.977,23.926,0
134337.388,48.828,37.598,35.645,38.086,56.641,0
134337.392,72.266,34.668,34.668,64.941,95.215,0
134337.396,34.668,38.086,29.785,27.832,57.617,0
134337.413,-8.789,48.340,18.555,-4.395,30.762,0
134337.417,29.297,41.504,22.461,23.438,42.969,0
134337.421,75.684,31.738,40.527,54.688,102.051,0
134337.425,44.922,40.039,47.363,42.969,104.004,0
134337.429,-10.254,54.688,43.945,5.371,43.457,0
134337.433,12.207,52.246,43.945,6.348,-11.230,0
134337.437,72.754,43.457,41.992,47.363,21.484,0
134337.440,61.035,47.363,39.551,47.852,82.031,0
134337.444,6.836,52.734,38.574,12.207,44.434,0
134337.448,6.348,48.828,33.691,7.812,-1.465,0
134337.452,73.730,41.016,32.227,47.363,7.324,0
134337.456,80.566,40.527,32.715,50.781,56.641,0
134337.458,12.695,41.504,36.621,16.602,12.695,0
134337.462,-2.930,42.969,40.039,20.508,-37.598,0
134337.466,31.250,38.574,37.109,34.180,34.668,0
134337.470,46.387,33.203,34.180,33.691,112.305,0
134337.474,29.785,32.715,34.180,22.461,63.477,0
134337.478,-6.348,34.668,35.645,0.000,-14.160,0
134337.482,27.832,36.133,36.133,13.672,1.953,0
