timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
135131.932,10.742,38.574,32.227,15.137,-28.320,0
135131.936,13.672,30.273,28.320,18.555,13.672,0
135131.940,40.039,24.902,29.297,34.180,27.832,0
135131.944,38.574,33.203,30.273,35.645,43.457,0
135131.948,20.996,36.621,29.297,22.949,5.371,0
135131.965,24.902,41.992,33.203,20.020,-40.527,0
135131.969,35.645,43.457,32.715,28.809,33.203,0
135131.973,31.250,36.621,33.691,28.320,95.215,0
135131.977,18.555,39.062,23.438,14.648,62.012,0
135131.981,20.020,33.203,16.113,13.672,25.879,0
135131.984,29.785,25.391,25.879,26.367,33.203,0
135131.988,28.809,25.391,25.879,28.809,58.594,0
135131.992,23.926,26.855,32.715,22.949,45.898,0
135131.996,20.996,34.180,36.621,17.578,-20.020,0
135132.000,20.020,33.203,21.973,12.695,-59.570,0
135132.004,30.762,29.297,15.625,20.996,-7.812,0
135132.008,32.715,36.621,23.438,20.996,38.574,0
135132.010,13.184,34.180,21.973,0.488,-34.668,0
135132.014,15.137,24.902,20.996,6.348,-52.734,0
135132.018,38.574,24.414,25.391,27.344,47.852,0
135132.022,42.480,33.203,27.832,29.785,60.547,0
135132.026,22.461,31.738,29.785,19.531,-5.371,0
135132.029,11.719,21.973,24.414,11.719,-34.180,0
135132.033,32.227,32.227,14.648,27.832,8.301,0
135132.037,41.504,41.016,8.301,37.598,62.988,0
135132.041,30.273,38.574,17.090,27.344,12.695,0
135132.045,21.973,34.180,30.273,21.484,-53.223,0
135132.049,29.297,34.180,34.180,29.297,3.906,0
135132.053,43.945,32.227,35.156,44.434,62.500,0
135132.055,34.668,36.133,26.367,35.156,33.691,0
135132.059,18.555,43.945,28.809,12.207,-32.227,0
135132.063,30.273,40.039,36.133,19.531,-14.160,0
135132.067,46.387,33.691,27.832,35.645,48.828,0
135132.070,34.668,33.691,18.555,29.297,54.688,0
135132.074,12.695,36.621,20.508,12.207,6.348,0
135132.078,14.648,37.109,23.926,9.277,-18.066,0
135132.082,32.227,28.320,23.438,25.391,26.367,0
135132.086,33.691,26.367,25.879,30.762,24.902,0
135132.090,19.043,38.574,27.832,23.926,-18.066,0
135132.094,16.602,39.551,25.391,19.043,5.859,0
135132.098,32.715,32.715,26.855,32.715,54.199,0
135132.101,39.551,29.297,28.320,41.992,95.703,0
135132.105,22.461,29.297,25.879,27.832,49.316,0
135132.109,7.324,27.344,25.879,14.160,-29.785,0
135132.113,24.414,26.367,29.785,21.973,-42.969,0
135132.117,46.387,26.855,32.227,40.527,23.438,0
135132.121,34.668,19.043,31.738,39.551,72.266,0
135132.125,21.484,27.344,33.203,24.414,46.387,0
135132.129,29.785,52.734,30.273,25.391,19.531,0
135132.132,43.945,50.781,22.461,35.156,82.520,0
135132.136,38.574,36.621,15.625,30.762,108.398,0
135132.140,21.484,36.133,22.949,16.602,31.738,0
135132.144,24.414,38.086,27.832,18.555,6.836,0
135132.145,41.504,40.039,23.926,35.645,60.059,0
135132.149,44.922,39.062,23.926,44.434,116.211,0
135132.153,28.320,31.738,30.762,31.250,83.984,0
135132.157,20.508,28.320,31.250,21.484,13.672,0
135132.161,32.715,27.832,21.484,32.227,28.809,0
