timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
119877.129,20.996,26.855,31.250,46.875,-73.730,0
119877.133,18.066,25.879,31.250,49.805,-79.590,0
119877.137,39.062,30.273,32.715,49.316,-42.969,0
119877.141,57.129,40.039,34.180,49.316,-21.973,0
119877.145,39.551,40.039,34.668,41.504,-74.219,0
119877.149,17.578,33.691,34.668,30.762,-87.891,0
119877.153,30.762,26.855,23.438,34.180,-9.277,0
119877.155,51.758,23.438,19.043,40.527,9.277,0
119877.159,43.945,28.809,21.484,39.062,-32.715,0
119877.163,22.461,36.621,23.438,32.715,-55.664,0
119877.166,30.273,36.133,27.832,39.551,-28.320,0
119877.170,61.035,41.504,24.414,49.805,3.418,0
119877.174,57.617,47.852,21.973,45.410,-20.020,0
119877.178,25.391,40.039,26.367,29.785,-45.410,0
119877.182,18.066,27.344,24.902,26.855,-16.113,0
119877.186,40.527,22.461,22.461,36.621,14.648,0
119877.190,50.293,28.809,26.367,36.133,-9.277,0
119877.194,28.809,30.762,29.785,28.320,-8.301,0
119877.198,16.602,37.109,32.227,32.227,-20.020,0
119877.200,42.969,47.852,31.738,46.387,-49.805,0
119877.204,58.594,37.598,29.297,49.316,-49.805,0
119877.207,40.039,24.414,28.809,38.086,-35.645,0
119877.211,21.973,25.391,28.809,31.738,-82.031,0
119877.215,41.992,30.762,35.645,39.551,-94.238,0
119877.219,67.383,30.762,36.133,45.898,-31.738,0
119877.223,60.547,33.203,29.297,42.969,-41.016,0
119877.227,38.574,45.410,20.996,39.062,-50.293,0
119877.231,32.227,48.340,17.090,34.668,-66.895,0
119877.235,50.781,37.598,22.461,37.109,-59.570,0
119877.239,50.781,26.367,22.949,38.086,-10.254,0
119877.243,25.879,29.785,23.926,31.738,-30.273,0
119877.245,19.531,31.250,31.250,35.645,-57.129,0
119877.249,44.434,29.297,35.645,45.898,-37.109,0
119877.252,56.641,36.621,35.156,45.898,-6.836,0
119877.256,41.016,39.551,31.250,39.551,-45.898,0
119877.260,29.297,37.109,21.484,37.109,-100.098,0
119877.264,43.945,34.668,11.719,41.504,-76.660,0
119877.268,63.965,35.645,15.137,44.922,-51.270,0
119877.272,48.828,37.598,21.973,39.062,-87.402,0
119877.276,22.949,33.691,19.531,31.250,-114.258,0
119877.280,34.668,33.691,20.508,36.133,-46.387,0
119877.284,63.477,38.574,22.461,49.316,23.438,0
119877.288,62.012,36.133,8.789,50.781,25.879,0
119877.290,28.320,29.785,12.695,36.621,0.488,0
119877.294,24.902,33.691,34.668,31.738,-17.578,0
119877.297,51.758,39.062,34.180,38.574,-0.977,0
119877.301,57.617,36.133,27.832,43.945,39.062,0
119877.305,38.086,40.527,29.297,40.527,9.766,0
119877.309,29.785,44.922,32.227,38.086,-85.449,0
119877.313,50.781,34.668,35.156,46.387,-79.102,0
119877.317,62.500,33.203,30.762,49.316,-16.113,0
119877.321,41.504,35.645,25.879,42.480,-41.992,0
119877.325,21.973,36.133,30.273,37.109,-90.820,0
119877.329,37.598,36.621,34.180,41.992,-72.754,0
119877.333,58.105,34.180,29.297,47.852,-14.160,0
119877.335,44.922,30.762,22.461,41.992,11.719,0
119877.339,21.484,29.785,23.926,35.156,-38.086,0
119877.343,26.855,31.250,23.438,38.574,-33.203,0
119877.347,50.293,30.273,24.902,44.922,23.926,0
119877.351,52.246,31.250,27.832,43.457,3.418,0
119877.355,27.832,37.109,28.320,37.598,-66.406,0
119877.359,23.926,34.180,26.367,41.992,-78.613,0
119877.363,50.781,31.250,24.902,52.734,-37.598,0
119877.367,57.129,34.668,27.344,54.688,0.977,0
119877.370,37.109,34.180,26.367,49.805,-31.738,0
119877.374,23.438,32.227,25.879,43.945,-56.152,0
119877.378,42.480,31.738,30.762,45.410,-39.551,0
119877.381,59.082,33.691,32.715,46.875,-18.066,0
119877.385,35.645,30.273,24.902,34.668,-14.160,0
119877.389,16.113,29.785,23.926,29.785,-60.547,0
119877.393,35.645,35.645,31.738,41.992,-44.434,0
119877.397,53.711,35.645,26.367,46.387,0.488,0
119877.401,41.504,30.762,20.508,43.457,-33.203,0
119877.404,19.531,29.297,20.996,36.621,-101.074,0
119877.408,28.809,29.297,20.508,39.551,-74.219,0
119877.412,61.523,33.203,28.320,56.152,-16.113,0
119877.416,54.688,39.062,32.715,51.270,-17.090,0
119877.420,20.020,34.180,31.250,33.203,-41.016,0
119877.424,16.602,36.133,31.250,36.133,-55.176,0
119877.440,39.551,39.062,31.250,44.922,-0.488,0
119877.444,43.457,31.250,29.785,44.922,12.207,0
119877.448,20.996,25.391,26.367,37.598,-15.625,0
119877.451,12.207,32.715,30.762,34.668,-61.035,0
119877.455,32.715,36.133,22.949,41.992,-72.754,0
119877.459,48.340,32.227,18.066,43.945,-23.926,0
119877.463,33.203,36.621,24.902,39.062,-57.617,0
119877.467,14.648,41.992,25.391,34.668,-100.586,0
119877.471,27.344,36.133,27.344,40.527,-42.480,0
119877.475,49.316,32.715,30.273,48.340,17.090,0
119877.479,39.551,34.180,28.320,41.016,31.738,0
119877.483,13.184,33.691,28.809,30.273,-12.695,0
119877.485,18.066,33.691,35.156,37.598,-49.316,0
119877.489,49.316,37.109,30.762,46.875,-25.391,0
119877.492,50.293,41.504,27.344,42.480,11.230,0
119877.496,22.461,41.016,31.738,35.156,-2.930,0
119877.500,16.602,38.086,27.832,33.203,-30.273,0
119877.504,43.945,33.203,22.461,40.527,-21.484,0
119877.508,53.711,32.227,20.996,41.504,-3.418,0
119877.512,22.949,32.227,22.949,30.273,-15.625,0
119877.516,5.371,32.227,30.273,28.809,-53.223,0
119877.520,24.902,36.133,32.715,34.180,-41.992,0
