timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
119607.785,81.543,46.875,32.227,35.156,-45.410,0
119607.789,96.680,41.016,29.785,36.133,-12.695,0
119607.792,98.145,41.504,36.133,34.668,-1.465,0
119607.796,67.871,42.969,37.598,21.973,-14.160,0
119607.800,62.988,40.039,32.715,19.043,-77.637,0
119607.804,82.520,37.598,30.762,30.762,-36.621,0
119607.808,80.566,42.969,34.668,27.344,29.785,0
119607.812,72.754,52.246,32.227,15.137,-32.227,0
119607.816,65.430,56.152,29.297,18.066,-46.875,0
119607.820,81.543,53.711,26.855,20.508,-5.371,0
119607.824,104.980,47.363,20.996,20.996,31.738,0
119607.828,90.332,44.434,19.531,8.789,12.695,0
119607.829,59.082,44.434,23.926,-1.465,2.441,0
119607.833,73.242,44.922,15.137,12.207,37.109,0
119607.837,98.633,48.340,8.301,21.973,88.379,0
119607.840,94.727,48.340,17.090,25.391,81.543,0
119607.844,74.219,44.434,20.996,17.090,-0.488,0
119607.848,69.824,43.945,22.461,18.066,-2.441,0
119607.852,90.820,51.758,29.785,27.344,65.918,0
119607.856,88.867,51.758,24.902,31.250,46.387,0
119607.860,62.500,48.828,16.602,37.109,19.043,0
119607.864,55.176,42.969,16.113,23.438,5.371,0
119607.868,75.195,32.715,20.508,16.113,40.527,0
119607.872,91.797,34.668,21.484,17.090,71.289,0
119607.875,65.918,43.457,20.508,15.625,23.438,0
119607.879,35.156,44.922,21.973,16.602,-11.230,0
119607.883,61.523,41.504,22.461,20.020,0.000,0
119607.887,91.797,36.621,17.578,30.762,22.461,0
119607.891,76.660,31.250,17.578,39.062,62.500,0
119607.894,54.199,36.621,24.902,22.461,9.277,0
119607.898,62.500,41.992,25.879,19.531,-35.645,0
119607.902,94.238,39.062,23.926,35.156,10.254,0
119607.906,95.215,34.668,24.414,32.227,15.137,0
119607.910,59.082,31.250,21.973,25.879,-16.602,0
119607.914,50.781,27.832,20.508,21.973,-17.578,0
119607.918,77.148,28.809,21.973,17.090,32.715,0
119607.919,83.008,24.414,24.414,19.043,24.414,0
119607.923,59.082,21.484,21.973,16.113,-34.668,0
119607.926,42.969,31.250,22.949,20.996,-40.039,0
119607.930,61.035,39.062,25.879,34.180,0.488,0
119607.934,80.566,41.016,22.949,26.367,7.324,0
119607.938,62.988,35.645,22.461,19.043,-46.875,0
119607.942,53.711,37.598,21.484,23.438,-104.492,0
119607.946,70.312,39.062,22.949,29.785,-53.223,0
119607.950,80.078,38.086,23.926,20.996,35.156,0
119607.954,81.543,40.527,19.531,22.949,9.277,0
119607.958,62.988,43.945,20.508,26.855,-14.160,0
119607.962,56.152,42.480,23.926,14.648,-1.465,0
119607.979,84.961,41.504,23.926,22.949,29.297,0
119607.983,86.914,40.039,20.020,29.297,39.062,0
119607.987,64.941,35.156,20.508,19.531,-10.254,0
119607.990,59.570,33.691,20.996,15.137,-44.922,0
119607.994,81.055,34.668,18.555,23.438,14.648,0
119607.998,93.262,31.738,20.508,32.715,36.133,0
119608.002,72.754,35.156,32.227,28.809,-32.227,0
119608.006,64.941,36.621,26.367,22.461,-33.691,0
119608.010,76.660,31.738,14.648,29.297,41.504,0
119608.014,87.891,30.762,11.230,32.715,49.316,0
119608.018,81.543,33.691,13.184,26.855,6.348,0
119608.022,60.059,37.109,20.996,18.555,-13.184,0
119608.024,72.266,33.691,17.090,30.273,3.418,0
119608.028,111.328,27.832,15.137,41.016,51.758,0
119608.031,96.191,25.879,18.066,23.926,80.566,0
119608.035,58.594,36.133,25.879,17.578,27.344,0
119608.039,69.824,38.574,30.273,36.133,5.859,0
119608.043,88.379,31.738,24.414,38.086,34.668,0
119608.047,83.008,28.809,14.648,21.973,38.086,0
119608.051,59.082,22.949,8.301,22.461,23.438,0
119608.055,57.617,17.090,11.230,17.578,4.395,0
119608.059,86.914,18.066,16.602,23.926,16.602,0
119608.063,100.098,26.855,21.973,33.691,39.062,0
119608.067,81.543,35.645,18.555,19.043,14.648,0
119608.069,57.617,35.156,17.578,14.160,-14.160,0
119608.073,70.801,29.297,20.020,26.367,-10.742,0
119608.077,96.191,30.273,20.996,32.715,29.785,0
119608.081,75.684,27.344,20.020,25.391,35.645,0
119608.085,45.410,21.973,17.090,19.531,-3.906,0
119608.088,65.918,25.879,20.020,32.227,13.672,0
119608.092,103.027,29.785,12.207,36.621,48.828,0
119608.096,91.797,27.832,7.324,25.879,19.531,0
119608.100,54.199,30.762,20.020,23.926,-87.891,0
119608.104,50.293,33.203,21.484,18.555,-93.262,0
119608.108,80.566,37.598,24.902,30.273,-10.254,0
119608.112,98.633,38.086,26.367,36.621,5.859,0
119608.114,72.754,33.691,19.043,20.020,-19.531,0
119608.118,52.246,34.668,14.648,22.949,-39.551,0
119608.121,77.637,34.668,17.090,36.621,-36.621,0
119608.125,85.938,32.715,16.602,36.621,-20.508,0
119608.129,65.430,23.926,17.578,35.645,-41.504,0
119608.133,44.922,22.949,25.391,35.156,-65.918,0
119608.137,64.453,29.297,27.832,32.715,-18.066,0
119608.141,83.008,25.879,22.461,29.785,-8.301,0
119608.145,66.406,30.762,23.926,24.414,-55.664,0
119608.149,43.457,36.621,25.391,16.113,-70.312,0
119608.153,47.852,30.762,21.973,17.578,-32.227,0
119608.157,79.102,35.156,26.367,28.320,-12.695,0
119608.159,72.266,38.086,24.902,20.996,-21.484,0
119608.163,38.086,35.156,17.578,14.160,-7.812,0
119608.166,40.039,36.133,22.461,15.625,-19.043,0
119608.170,69.336,36.133,26.367,25.879,-34.668,0
119608.174,78.125,31.738,18.066,31.738,9.277,0
119608.178,55.176,29.785,7.812,31.738,-10.742,0
119608.182,54.688,37.109,17.090,37.598,-42.480,0
119608.186,85.449,35.645,29.785,33.691,-36.621,0
119608.190,84.473,28.809,14.160,16.113,-33.691,0
119608.194,59.570,32.227,7.324,13.184,-50.781,0
119608.198,52.734,27.832,18.555,17.090,-68.848,0
119608.202,79.590,23.926,19.531,32.715,-27.832,0
119608.204,94.238,24.414,19.043,37.109,6.836,0
119608.208,74.219,27.832,19.043,23.926,3.418,0
119608.212,51.758,26.367,17.578,19.531,-33.691,0
119608.216,59.082,18.555,19.043,23.438,-16.602,0
119608.220,85.938,11.230,22.461,38.574,88.379,0
119608.224,88.379,20.508,20.020,48.828,69.336,0
119608.228,62.012,32.715,18.066,31.250,-39.551,0
119608.232,62.500,32.715,23.438,23.438,-58.105,0
119608.236,99.121,38.574,20.020,39.551,21.973,0
119608.239,99.609,32.715,10.742,42.969,68.359,0
119608.243,76.660,29.297,14.648,35.645,16.113,0
119608.247,70.801,32.715,21.973,36.133,-32.227,0
119608.249,73.730,29.297,22.949,35.156,12.695,0
119608.253,82.520,32.715,21.484,24.414,60.059,0
119608.256,72.754,36.133,21.484,17.578,20.020,0
119608.260,57.617,34.668,29.785,20.508,-47.852,0
119608.264,79.102,36.133,25.879,33.203,-22.461,0
119608.268,97.656,38.086,12.695,41.992,-1.465,0
119608.272,83.984,36.621,15.137,36.621,-16.113,0
119608.276,62.988,32.715,19.531,33.691,-44.922,0
119608.280,58.105,30.273,17.578,37.598,-14.160,0
119608.284,81.543,29.297,22.949,40.527,37.109,0
119608.288,92.773,26.367,25.391,39.062,21.973,0
119608.292,66.406,29.297,25.391,29.785,3.906,0
119608.294,57.617,34.180,22.949,31.250,17.090,0
119608.298,85.449,33.691,18.555,41.504,38.574,0
119608.301,104.492,36.621,15.625,48.828,30.762,0
119608.305,86.914,36.621,16.602,41.016,-9.277,0
119608.309,58.594,33.691,21.973,30.762,-36.133,0
119608.313,74.707,27.832,20.020,36.621,-0.977,0
119608.317,103.516,27.344,15.625,41.992,6.836,0
119608.321,81.055,36.133,16.602,37.109,3.418,0
119608.325,54.688,34.180,19.531,43.457,-30.273,0
119608.329,69.336,25.391,19.043,47.363,-53.223,0
119608.333,93.750,22.949,22.949,36.133,9.277,0
119608.337,86.914,27.832,27.832,34.668,-26.367,0
119608.340,58.594,33.203,23.438,29.297,-55.664,0
119608.344,48.828,33.691,18.555,22.949,-19.043,0
119608.348,82.520,29.785,16.113,31.738,63.477,0
119608.352,91.309,27.344,12.207,32.715,75.684,0
119608.356,62.500,27.344,14.648,19.531,-25.391,0
119608.359,52.246,25.391,21.484,17.090,-47.363,0
119608.363,71.289,27.344,21.973,27.832,2.930,0
119608.367,92.773,27.832,25.391,34.668,26.367,0
119608.371,79.102,24.902,22.461,33.203,-0.977,0
119608.375,54.688,22.461,17.578,38.086,-62.988,0
119608.379,66.895,18.066,21.973,46.387,-38.574,0
119608.383,90.332,21.973,27.344,51.758,30.273,0
119608.399,78.613,27.832,30.762,49.805,11.230,0
119608.403,52.734,23.926,23.438,32.715,-62.012,0
119608.407,68.848,25.391,20.508,20.020,-62.500,0
119608.410,87.891,28.809,17.578,21.484,16.113,0
119608.414,69.336,24.414,13.672,17.090,24.902,0
119608.418,54.199,20.996,16.602,12.207,-45.410,0
119608.422,54.199,21.484,19.531,16.113,-66.406,0
119608.426,72.754,20.996,20.996,36.133,-8.789,0
119608.430,98.633,26.855,22.949,48.340,5.371,0
119608.434,71.777,25.879,19.043,28.809,-73.242,0
119608.438,40.039,22.461,9.277,12.207,-67.871,0
119608.442,67.383,29.297,9.766,20.996,-7.324,0
119608.444,98.145,32.227,10.254,36.133,7.812,0
119608.448,81.055,35.156,9.277,35.645,-12.695,0
119608.451,48.828,33.203,8.301,26.855,-46.875,0
119608.455,61.523,25.391,15.625,23.926,-20.020,0
119608.459,86.426,29.785,21.973,22.949,51.270,0
119608.463,77.637,36.621,18.555,26.855,14.648,0
119608.467,51.270,31.738,14.648,21.484,-68.359,0
119608.471,61.523,30.273,17.090,25.391,-49.316,0
119608.475,84.961,36.621,19.531,35.645,16.602,0
119608.479,75.195,37.109,12.207,19.531,19.043,0
119608.483,46.875,32.227,0.488,0.488,-20.996,0
119608.487,38.574,29.297,1.465,8.301,-15.137,0
119608.489,72.754,32.227,9.277,24.414,47.363,0
119608.493,87.891,37.109,13.672,28.320,75.684,0
119608.497,62.012,33.691,18.555,22.461,45.898,0
119608.500,48.340,27.344,20.508,23.438,-5.859,0
119608.504,75.195,25.879,19.531,29.785,12.695,0
119608.508,86.426,28.320,16.113,33.691,34.180,0
119608.512,64.453,29.297,14.160,31.250,-20.996,0
119608.516,55.664,31.738,16.602,23.438,-86.914,0
119608.520,62.012,32.715,17.090,24.902,-87.402,0
119608.524,83.496,32.715,16.113,30.762,0.000,0
119608.528,78.613,36.133,21.484,24.902,17.090,0
119608.532,62.012,41.016,20.508,13.672,-44.922,0
119608.534,69.824,48.340,19.531,14.648,-47.852,0
119608.538,75.195,42.480,15.625,20.020,33.691,0
119608.542,79.102,34.180,11.230,26.367,57.617,0
119608.545,72.266,36.621,11.719,19.043,-10.742,0
119608.549,52.734,31.250,15.625,13.672,-37.109,0
119608.553,71.777,27.832,19.531,18.555,-16.602,0
119608.557,104.492,32.227,20.020,27.344,1.953,0
119608.561,80.078,35.156,24.902,34.668,-25.391,0
119608.565,56.641,34.180,26.367,32.715,-81.543,0
119608.569,85.938,32.227,27.832,38.086,-47.363,0
119608.573,108.398,27.344,35.156,47.363,14.648,0
119608.577,89.844,28.320,29.785,47.852,-7.324,0
119608.580,62.500,31.738,18.555,30.273,-42.480,0
119608.584,70.801,26.855,19.531,24.902,-14.648,0
119608.588,96.680,29.297,20.996,41.504,23.438,0
119608.592,92.285,39.062,24.414,44.922,0.488,0
119608.596,57.617,37.109,28.320,33.691,-22.949,0
119608.599,58.105,33.203,25.391,31.738,-39.551,0
119608.603,82.520,36.621,23.926,44.922,-1.953,0
119608.607,79.102,38.574,25.879,39.551,50.781,0
