timestamps,TP9,AF7,AF8,TP10,Right AUX,Frequency,Contrast,Orientation
486324.874,94.727,37.598,29.785,61.035,180.176,0.000,0.000,0.000
486324.878,61.523,38.086,33.203,29.785,166.016,0.000,0.000,0.000
486324.882,-67.383,30.762,41.016,-46.875,-66.406,0.000,0.000,0.000
486324.885,-49.316,27.344,38.574,-40.527,-158.691,0.000,0.000,0.000
486324.889,60.059,22.461,36.133,35.645,-11.230,0.000,0.000,0.000
486324.893,59.082,25.879,37.598,56.641,83.984,0.000,0.000,0.000
486324.897,-45.898,28.320,34.668,-23.926,-126.465,0.000,0.000,0.000
486324.901,-53.223,23.438,31.738,-58.594,-228.027,0.000,0.000,0.000
486324.905,43.457,14.648,36.621,20.508,-45.410,0.000,0.000,0.000
486324.909,90.820,27.344,41.504,69.824,112.793,0.000,0.000,0.000
486324.913,-7.324,39.062,39.062,4.395,-0.977,0.000,0.000,0.000
486324.917,-72.266,25.391,35.156,-52.734,-156.250,0.000,0.000,0.000
486324.921,29.785,20.508,32.227,2.930,-21.484,0.000,0.000,0.000
486324.924,99.609,22.461,36.621,72.266,190.918,0.000,0.000,0.000
486324.928,27.344,23.438,42.969,24.902,94.727,0.000,0.000,0.000
486324.932,-77.148,22.949,39.062,-40.527,-158.691,0.000,0.000,0.000
486324.936,-21.484,23.926,33.203,-10.254,-117.676,0.000,0.000,0.000
486324.940,104.492,31.738,37.598,73.730,126.465,0.000,0.000,0.000
486324.944,74.707,39.062,40.527,59.082,171.875,0.000,0.000,0.000
486324.948,-55.664,36.133,35.645,-34.668,-23.438,0.000,0.000,0.000
486324.952,-40.527,32.227,33.203,-35.156,-99.121,0.000,0.000,0.000
486324.956,67.383,30.762,34.668,43.457,53.711,0.000,0.000,0.000
486324.960,81.055,25.879,37.109,56.152,156.738,0.000,0.000,0.000
486324.964,-28.809,26.367,41.016,-13.184,-20.020,0.000,0.000,0.000
486324.967,-70.801,28.809,33.203,-38.086,-180.176,0.000,0.000,0.000
486324.971,50.293,29.297,29.297,32.715,-42.480,0.000,0.000,0.000
486324.975,119.141,32.227,30.273,73.730,130.859,0.000,0.000,0.000
486324.979,9.766,39.062,32.715,12.695,30.762,0.000,0.000,0.000
486324.983,-77.148,39.062,36.621,-43.457,-171.387,0.000,0.000,0.000
486324.987,6.836,31.738,30.273,1.953,-83.008,0.000,0.000,0.000
486324.991,97.168,33.691,25.879,72.266,160.156,0.000,0.000,0.000
486324.995,29.785,32.227,27.832,28.809,112.793,0.000,0.000,0.000
486324.999,-62.012,29.297,30.762,-43.457,-130.859,0.000,0.000,0.000
486325.003,-5.371,38.086,33.203,-12.207,-115.723,0.000,0.000,0.000
486325.007,94.238,44.434,31.738,62.012,99.121,0.000,0.000,0.000
486325.010,74.707,32.227,25.391,45.410,155.273,0.000,0.000,0.000
486325.014,-47.363,26.367,31.250,-29.297,-83.984,0.000,0.000,0.000
486325.018,-46.387,31.738,34.668,-25.391,-201.660,0.000,0.000,0.000
486325.022,66.895,32.715,29.297,51.270,12.207,0.000,0.000,0.000
486325.026,83.496,37.109,28.320,58.594,145.996,0.000,0.000,0.000
486325.030,-20.508,40.527,26.855,-13.184,-14.160,0.000,0.000,0.000
486325.034,-55.176,38.574,28.809,-42.480,-185.547,0.000,0.000,0.000
486325.038,22.949,38.574,24.414,13.184,-10.742,0.000,0.000,0.000
486325.042,94.238,39.551,21.973,62.500,235.840,0.000,0.000,0.000
486325.046,22.949,36.621,24.902,6.348,106.934,0.000,0.000,0.000
486325.049,-64.453,35.156,26.367,-48.340,-132.324,0.000,0.000,0.000
486325.053,6.836,32.715,30.273,6.348,-71.289,0.000,0.000,0.000
486325.057,100.586,33.203,35.156,79.590,177.246,0.000,0.000,0.000
486325.061,49.316,38.086,34.180,40.527,179.688,0.000,0.000,0.000
486325.065,-49.805,39.062,29.785,-39.062,-30.762,0.000,0.000,0.000
486325.069,-0.977,39.062,31.738,-14.648,-83.984,0.000,0.000,0.000
486325.073,85.938,33.203,35.156,63.965,75.684,0.000,0.000,0.000
486325.077,68.359,33.203,37.109,61.035,157.227,0.000,0.000,0.000
486325.081,-39.551,35.645,35.645,-20.508,-46.387,0.000,0.000,0.000
486325.085,-50.293,27.344,32.227,-34.180,-170.898,0.000,0.000,0.000
486325.089,54.199,30.762,29.785,44.922,61.523,0.000,0.000,0.000
486325.092,101.074,37.598,35.156,73.242,258.301,0.000,0.000,0.000
486325.096,3.418,39.062,38.574,6.836,65.918,0.000,0.000,0.000
486325.100,-59.082,37.109,26.855,-45.898,-111.328,0.000,0.000,0.000
486325.104,32.227,37.109,23.438,11.230,12.695,0.000,0.000,0.000
486325.108,129.395,39.062,26.367,70.312,197.754,0.000,0.000,0.000
486325.112,56.152,34.180,27.832,20.020,75.684,0.000,0.000,0.000
486325.116,-62.988,36.133,34.180,-41.016,-168.945,0.000,0.000,0.000
486325.120,-1.953,37.109,35.156,0.000,-122.559,0.000,0.000,0.000
486325.124,94.727,31.250,26.367,73.730,51.270,0.000,0.000,0.000
486325.128,51.270,30.762,26.367,48.340,61.523,0.000,0.000,0.000
486325.132,-50.781,34.180,34.668,-27.344,-100.098,0.000,0.000,0.000
486325.135,-21.484,36.621,35.156,-17.090,-190.430,0.000,0.000,0.000
486325.139,88.867,37.109,28.320,51.270,9.766,0.000,0.000,0.000
486325.143,98.145,37.109,23.438,57.617,156.250,0.000,0.000,0.000
486325.147,-15.137,39.551,26.855,-11.230,-44.434,0.000,0.000,0.000
486325.151,-36.621,38.086,25.879,-33.691,-191.895,0.000,0.000,0.000
486325.155,52.734,35.156,25.879,51.758,4.883,0.000,0.000,0.000
486325.159,100.098,41.504,29.297,90.332,203.125,0.000,0.000,0.000
486325.163,0.000,37.598,28.320,15.625,75.195,0.000,0.000,0.000
486325.167,-55.176,33.203,28.320,-30.273,-115.234,0.000,0.000,0.000
486325.171,38.574,33.691,26.855,22.949,-53.223,0.000,0.000,0.000
486325.174,117.676,30.273,25.391,75.195,157.715,0.000,0.000,0.000
486325.178,48.828,38.086,26.855,22.461,170.410,0.000,0.000,0.000
486325.182,-65.918,41.992,27.832,-40.039,-83.496,0.000,0.000,0.000
486325.186,-14.160,38.574,32.227,7.324,-177.734,0.000,0.000,0.000
486325.190,94.727,41.016,33.203,87.402,70.312,0.000,0.000,0.000
486325.194,79.102,42.480,29.297,67.383,186.523,0.000,0.000,0.000
486325.198,-41.992,36.133,31.738,-21.484,12.207,0.000,0.000,0.000
486325.202,-31.738,37.598,32.715,-20.508,-99.121,0.000,0.000,0.000
486325.206,81.055,45.410,32.227,70.312,36.621,0.000,0.000,0.000
486325.210,91.797,47.363,36.621,82.031,165.527,0.000,0.000,0.000
486325.214,-23.438,41.992,32.715,-9.277,25.391,0.000,0.000,0.000
486325.217,-61.035,38.574,28.320,-47.852,-138.184,0.000,0.000,0.000
486325.221,36.621,37.109,25.879,25.879,-20.020,0.000,0.000,0.000
486325.225,95.703,35.156,25.391,83.008,148.438,0.000,0.000,0.000
486325.229,21.973,38.086,26.855,14.160,70.801,0.000,0.000,0.000
486325.233,-50.781,36.133,30.273,-45.898,-62.988,0.000,0.000,0.000
486325.237,8.789,31.738,29.785,4.395,-1.465,0.000,0.000,0.000
486325.241,91.309,34.180,25.391,69.336,166.992,0.000,0.000,0.000
486325.245,47.363,39.551,29.785,30.273,124.023,0.000,0.000,0.000
486325.249,-63.477,38.574,31.738,-47.852,-89.355,0.000,0.000,0.000
486325.253,-34.668,33.691,27.832,-19.531,-125.977,0.000,0.000,0.000
486325.257,87.891,32.715,27.832,59.082,41.992,0.000,0.000,0.000
486325.260,68.848,31.250,27.832,41.992,111.328,0.000,0.000,0.000
486325.264,-74.707,31.250,30.762,-40.039,-78.125,0.000,0.000,0.000
486325.268,-60.059,33.203,25.879,-43.457,-259.766,0.000,0.000,0.000
486325.272,58.105,32.227,23.926,36.133,-97.656,0.000,0.000,0.000
486325.276,86.914,35.156,28.809,58.594,75.684,0.000,0.000,0.000
486325.280,-23.438,41.016,30.762,-11.719,-75.195,0.000,0.000,0.000
486325.284,-75.195,38.086,27.832,-44.434,-215.820,0.000,0.000,0.000
486325.288,30.273,32.227,25.391,21.484,-97.656,0.000,0.000,0.000
486325.292,102.051,30.762,26.855,66.406,110.840,0.000,0.000,0.000
486325.296,20.020,33.691,32.227,1.465,7.324,0.000,0.000,0.000
486325.299,-78.613,30.762,36.133,-43.457,-235.840,0.000,0.000,0.000
486325.303,-2.930,27.344,33.203,9.766,-176.758,0.000,0.000,0.000
486325.307,98.145,31.738,30.762,70.801,46.875,0.000,0.000,0.000
486325.311,44.434,30.273,27.832,30.273,31.250,0.000,0.000,0.000
486325.315,-55.176,32.227,26.367,-39.062,-222.168,0.000,0.000,0.000
486325.319,-21.973,35.645,26.367,-18.066,-282.715,0.000,0.000,0.000
486325.323,79.102,34.668,23.926,54.199,-5.859,0.000,0.000,0.000
486325.327,80.566,39.062,25.391,47.852,102.051,0.000,0.000,0.000
486325.331,-37.109,36.133,29.785,-19.043,-121.582,0.000,0.000,0.000
486325.335,-42.969,32.715,30.273,-26.367,-186.035,0.000,0.000,0.000
486325.339,65.918,39.062,30.273,42.969,22.461,0.000,0.000,0.000
486325.342,97.168,42.969,33.203,76.172,175.781,0.000,0.000,0.000
486325.346,-1.953,38.086,29.785,3.418,10.254,0.000,0.000,0.000
486325.350,-58.105,29.785,25.391,-46.387,-201.172,0.000,0.000,0.000
486325.354,37.109,32.227,22.949,9.277,-84.473,0.000,0.000,0.000
486325.358,110.352,34.180,24.414,73.730,170.410,0.000,0.000,0.000
486325.362,22.461,34.180,27.344,20.020,122.559,0.000,0.000,0.000
486325.366,-72.266,35.156,27.344,-48.340,-85.449,0.000,0.000,0.000
486325.370,3.906,34.180,21.973,-7.324,-54.688,0.000,0.000,0.000
486325.374,105.957,35.156,22.461,66.895,159.180,0.000,0.000,0.000
486325.378,69.824,38.086,23.438,44.434,190.430,0.000,0.000,0.000
486325.381,-46.875,37.598,24.414,-21.973,-24.414,0.000,0.000,0.000
486325.385,-29.297,35.156,29.297,-1.953,-100.098,0.000,0.000,0.000
486325.389,92.773,31.250,25.879,73.242,106.445,0.000,0.000,0.000
486325.393,139.160,28.320,31.250,89.355,270.020,0.000,0.000,0.000
486325.397,81.543,28.809,36.133,34.180,182.617,0.000,0.000,0.000
486325.401,93.750,28.320,26.855,23.438,172.852,0.000,0.000,0.000
486325.405,210.938,28.809,21.973,102.539,419.922,0.000,0.000,0.000
486325.409,256.836,34.180,28.320,144.531,633.789,0.000,0.000,0.000
486325.413,135.254,37.109,32.715,68.359,524.414,0.000,0.000,0.000
486325.417,45.898,29.297,30.762,13.184,277.832,0.000,0.000,0.000
486325.421,117.676,31.250,26.855,65.430,310.059,0.000,0.000,0.000
486325.424,180.176,33.691,22.949,109.863,521.484,0.000,0.000,0.000
486325.428,108.398,30.762,27.832,56.152,451.660,0.000,0.000,0.000
486325.432,1.465,34.180,33.203,-6.836,194.824,0.000,0.000,0.000
486325.436,36.133,32.227,29.297,20.996,135.742,0.000,0.000,0.000
486325.440,122.559,29.297,26.367,89.844,379.395,0.000,0.000,0.000
486325.444,93.750,34.180,33.203,76.660,437.012,0.000,0.000,0.000
486325.448,-31.250,35.156,33.691,-0.977,182.129,0.000,0.000,0.000
486325.452,-25.879,35.156,34.668,4.395,47.852,0.000,0.000,0.000
486325.456,82.031,35.156,31.738,79.590,220.215,0.000,0.000,0.000
486325.460,94.238,36.133,28.320,80.566,391.602,0.000,0.000,0.000
486325.464,-8.789,35.645,29.785,0.977,202.637,0.000,0.000,0.000
486325.467,-43.457,33.691,27.344,-28.809,14.160,0.000,0.000,0.000
486325.471,43.945,31.250,27.832,37.598,149.902,0.000,0.000,0.000
486325.475,91.309,27.832,27.832,82.031,333.008,0.000,0.000,0.000
486325.479,6.348,28.320,28.809,17.090,198.730,0.000,0.000,0.000
486325.483,-72.266,33.691,31.738,-39.062,-68.359,0.000,0.000,0.000
486325.487,-0.977,33.203,31.738,7.812,12.695,0.000,0.000,0.000
486325.491,85.938,23.438,26.367,67.383,259.766,0.000,0.000,0.000
486325.495,30.273,26.855,24.902,27.344,226.562,0.000,0.000,0.000
486325.499,-76.660,28.320,28.809,-38.574,-21.973,0.000,0.000,0.000
486325.503,-44.922,24.902,27.344,-14.648,-58.594,0.000,0.000,0.000
486325.506,56.152,25.879,23.438,52.734,176.270,0.000,0.000,0.000
486325.510,49.316,29.785,26.367,44.434,236.816,0.000,0.000,0.000
486325.514,-57.129,32.715,30.273,-30.762,30.273,0.000,0.000,0.000
486325.518,-58.594,35.156,27.832,-34.668,-73.242,0.000,0.000,0.000
486325.522,42.480,37.598,27.344,45.898,101.562,0.000,0.000,0.000
486325.526,71.777,32.227,26.367,62.500,234.375,0.000,0.000,0.000
486325.530,-19.043,35.645,27.832,-16.602,71.289,0.000,0.000,0.000
486325.534,-68.359,32.715,25.391,-50.781,-103.516,0.000,0.000,0.000
486325.538,9.277,26.367,19.531,13.184,16.602,0.000,0.000,0.000
486325.542,94.238,30.273,24.414,68.359,203.125,0.000,0.000,0.000
486325.546,23.438,29.785,28.320,11.719,98.145,0.000,0.000,0.000
486325.549,-83.496,27.344,23.438,-51.270,-107.422,0.000,0.000,0.000
486325.553,-9.766,31.250,27.832,1.953,-41.992,0.000,0.000,0.000
486325.557,87.891,36.621,27.344,70.801,214.844,0.000,0.000,0.000
486325.561,32.715,34.668,26.855,36.133,227.051,0.000,0.000,0.000
486325.565,-79.102,33.203,32.227,-30.762,19.043,0.000,0.000,0.000
486325.569,-40.527,35.645,27.344,-16.113,-35.645,0.000,0.000,0.000
486325.573,68.848,33.691,23.438,56.641,187.500,0.000,0.000,0.000
486325.577,65.430,31.738,29.297,57.129,319.824,0.000,0.000,0.000
486325.581,-39.551,34.180,32.227,-17.578,104.980,0.000,0.000,0.000
486325.585,-59.082,31.250,29.785,-33.203,-112.305,0.000,0.000,0.000
486325.589,42.480,29.297,29.297,34.668,-10.742,0.000,0.000,0.000
486325.592,93.262,26.855,25.391,64.453,178.711,0.000,0.000,0.000
486325.596,-5.859,26.367,24.902,-0.977,28.320,0.000,0.000,0.000
486325.600,-69.336,27.344,23.926,-44.922,-166.992,0.000,0.000,0.000
486325.604,13.184,29.297,22.461,8.789,-27.832,0.000,0.000,0.000
486325.608,82.520,32.715,21.973,59.570,147.949,0.000,0.000,0.000
486325.612,14.160,29.297,24.902,8.301,78.125,0.000,0.000,0.000
486325.616,-75.684,35.156,31.738,-44.434,-79.102,0.000,0.000,0.000
486325.620,-16.113,40.039,32.715,-6.348,-27.832,0.000,0.000,0.000
486325.624,79.102,31.250,27.344,56.641,178.711,0.000,0.000,0.000
486325.628,47.852,23.438,22.949,29.785,191.406,0.000,0.000,0.000
486325.631,-54.688,31.250,28.809,-36.621,-6.836,0.000,0.000,0.000
486325.635,-47.363,31.738,23.438,-28.320,-99.609,0.000,0.000,0.000
486325.639,50.293,19.043,21.484,41.016,56.641,0.000,0.000,0.000
486325.643,84.961,17.090,27.832,53.711,164.551,0.000,0.000,0.000
486325.647,-30.762,21.484,27.832,-18.555,-29.297,0.000,0.000,0.000
486325.651,-75.195,22.949,24.902,-36.133,-190.430,0.000,0.000,0.000
486325.655,24.414,23.926,19.043,31.738,-30.762,0.000,0.000,0.000
486325.659,72.754,20.996,17.578,62.012,142.578,0.000,0.000,0.000
486325.663,-15.625,20.020,23.926,0.977,29.297,0.000,0.000,0.000
486325.667,-81.543,24.902,27.832,-38.086,-163.086,0.000,0.000,0.000
486325.671,1.465,25.879,22.949,11.230,-123.047,0.000,0.000,0.000
486325.674,87.891,24.902,26.855,69.824,104.004,0.000,0.000,0.000
486325.678,33.203,24.414,30.762,31.738,63.965,0.000,0.000,0.000
486325.682,-56.152,29.297,30.762,-39.551,-152.344,0.000,0.000,0.000
486325.686,-9.766,30.273,32.227,-7.812,-122.070,0.000,0.000,0.000
486325.690,75.684,27.344,29.297,73.730,103.516,0.000,0.000,0.000
486325.694,54.199,32.715,27.832,56.152,134.766,0.000,0.000,0.000
486325.698,-45.898,30.762,29.785,-23.438,-71.777,0.000,0.000,0.000
486325.702,-46.875,23.438,26.855,-27.344,-137.695,0.000,0.000,0.000
486325.706,59.082,25.879,26.367,48.340,25.391,0.000,0.000,0.000
486325.710,92.285,33.203,28.320,70.312,170.898,0.000,0.000,0.000
486325.714,-21.973,34.668,28.809,-9.766,42.969,0.000,0.000,0.000
486325.717,-59.082,33.203,30.273,-35.645,-113.281,0.000,0.000,0.000
486325.721,49.805,35.645,28.320,29.785,-30.762,0.000,0.000,0.000
486325.725,109.375,33.203,26.367,64.941,138.184,0.000,0.000,0.000
486325.729,14.648,31.738,27.344,3.418,33.691,0.000,0.000,0.000
486325.733,-61.035,34.668,31.250,-43.945,-192.383,0.000,0.000,0.000
486325.737,13.672,32.715,25.879,5.371,-122.559,0.000,0.000,0.000
486325.741,87.891,26.855,20.508,62.500,120.605,0.000,0.000,0.000
486325.745,36.621,27.832,27.344,22.949,153.809,0.000,0.000,0.000
486325.749,-63.477,29.785,28.320,-42.969,-79.590,0.000,0.000,0.000
486325.753,-36.133,28.809,22.461,-19.531,-154.785,0.000,0.000,0.000
486325.756,62.500,30.762,26.367,53.711,94.238,0.000,0.000,0.000
