timestamps,TP9,AF7,AF8,TP10,Right AUX,Frequency,Contrast,Orientation
483974.714,35.156,25.879,21.484,26.367,20.508,0.000,0.000,0.000
483974.718,39.062,29.297,21.484,48.340,295.410,0.000,0.000,0.000
483974.722,27.832,34.668,29.785,25.879,119.141,0.000,0.000,0.000
483974.726,27.832,39.062,36.133,4.883,-147.949,0.000,0.000,0.000
483974.730,37.598,37.598,32.715,24.902,-95.703,0.000,0.000,0.000
483974.734,36.621,24.414,22.461,50.781,218.262,0.000,0.000,0.000
483974.738,28.320,22.949,27.832,45.410,192.871,0.000,0.000,0.000
483974.742,19.531,32.715,34.180,20.020,-139.160,0.000,0.000,0.000
483974.745,31.738,35.645,26.855,27.832,-179.688,0.000,0.000,0.000
483974.749,44.434,34.668,22.949,61.035,108.398,0.000,0.000,0.000
483974.753,35.645,36.133,32.227,58.594,213.379,0.000,0.000,0.000
483974.757,19.531,34.668,35.645,20.996,-81.055,0.000,0.000,0.000
483974.761,21.484,27.832,32.715,8.301,-243.164,0.000,0.000,0.000
483974.765,28.809,25.879,31.738,34.668,-2.441,0.000,0.000,0.000
483974.769,26.367,29.785,30.762,46.387,224.609,0.000,0.000,0.000
483974.773,15.625,33.691,35.156,20.996,27.832,0.000,0.000,0.000
483974.777,21.484,39.062,36.133,3.418,-237.305,0.000,0.000,0.000
483974.781,38.086,35.645,27.832,33.691,-107.422,0.000,0.000,0.000
483974.785,31.250,27.832,27.832,54.199,169.922,0.000,0.000,0.000
483974.788,3.906,28.320,33.203,22.461,94.727,0.000,0.000,0.000
483974.792,3.906,32.715,33.203,-1.953,-202.148,0.000,0.000,0.000
483974.796,24.414,34.180,32.227,17.578,-110.352,0.000,0.000,0.000
483974.800,35.645,34.668,35.156,51.758,212.891,0.000,0.000,0.000
483974.804,23.926,35.645,33.691,41.504,186.523,0.000,0.000,0.000
483974.808,11.719,32.715,34.668,3.418,-76.172,0.000,0.000,0.000
483974.812,24.902,31.250,37.109,10.254,-113.770,0.000,0.000,0.000
483974.816,34.180,31.250,33.203,45.410,195.312,0.000,0.000,0.000
483974.820,22.949,29.297,29.297,42.480,330.078,0.000,0.000,0.000
483974.824,11.230,29.297,32.715,11.719,5.859,0.000,0.000,0.000
483974.828,22.461,29.297,29.297,7.324,-190.430,0.000,0.000,0.000
483974.831,36.621,28.320,25.391,38.574,14.648,0.000,0.000,0.000
483974.835,34.180,28.809,31.738,50.293,218.750,0.000,0.000,0.000
483974.839,23.926,32.715,40.527,26.855,16.113,0.000,0.000,0.000
483974.843,26.367,32.715,35.156,7.812,-262.207,0.000,0.000,0.000
483974.847,36.621,25.879,27.832,25.879,-133.789,0.000,0.000,0.000
483974.851,36.133,23.438,28.320,49.316,188.477,0.000,0.000,0.000
483974.855,22.461,27.832,32.715,25.391,150.391,0.000,0.000,0.000
483974.859,22.949,25.879,41.992,2.441,-127.441,0.000,0.000,0.000
483974.863,33.203,22.949,38.086,18.066,-123.047,0.000,0.000,0.000
483974.867,34.180,29.297,26.367,44.434,145.508,0.000,0.000,0.000
483974.870,24.414,33.203,27.832,35.645,235.840,0.000,0.000,0.000
483974.874,16.602,32.227,35.156,7.324,-0.488,0.000,0.000,0.000
483974.878,30.273,33.203,31.738,13.672,-105.957,0.000,0.000,0.000
483974.882,41.992,30.273,26.855,45.410,138.184,0.000,0.000,0.000
483974.886,31.738,25.391,28.809,45.410,266.113,0.000,0.000,0.000
483974.890,22.949,26.367,31.738,15.625,-67.871,0.000,0.000,0.000
483974.894,31.250,29.785,34.668,7.812,-311.035,0.000,0.000,0.000
483974.898,37.598,32.715,32.715,37.598,-39.551,0.000,0.000,0.000
483974.902,41.016,31.250,33.691,59.082,229.004,0.000,0.000,0.000
483974.906,27.344,28.809,33.203,31.250,29.297,0.000,0.000,0.000
483974.910,20.020,26.855,27.832,1.953,-254.395,0.000,0.000,0.000
483974.913,32.715,28.320,28.320,25.879,-120.605,0.000,0.000,0.000
483974.917,40.527,23.926,27.344,53.711,195.801,0.000,0.000,0.000
483974.921,31.738,20.508,30.273,36.621,140.625,0.000,0.000,0.000
483974.925,23.926,31.250,36.133,8.301,-147.461,0.000,0.000,0.000
483974.929,31.738,33.203,26.855,14.160,-130.371,0.000,0.000,0.000
483974.933,43.945,32.715,19.531,49.805,151.855,0.000,0.000,0.000
483974.937,37.109,34.180,26.855,45.410,201.172,0.000,0.000,0.000
483974.941,24.902,31.250,33.203,16.602,-66.406,0.000,0.000,0.000
483974.945,33.691,30.762,31.250,20.020,-205.566,0.000,0.000,0.000
483974.949,42.969,28.320,29.785,48.340,18.066,0.000,0.000,0.000
483974.953,30.273,27.344,24.902,48.340,206.055,0.000,0.000,0.000
483974.956,9.766,33.203,22.461,10.742,-43.945,0.000,0.000,0.000
483974.960,19.043,35.645,27.832,0.977,-226.562,0.000,0.000,0.000
483974.964,34.180,31.738,28.809,31.250,35.156,0.000,0.000,0.000
483974.968,31.250,28.320,26.367,48.340,312.988,0.000,0.000,0.000
483974.972,18.555,27.344,27.344,21.973,189.453,0.000,0.000,0.000
483974.976,17.578,24.414,29.297,-3.906,-169.922,0.000,0.000,0.000
483974.980,32.715,27.344,20.020,14.160,-178.711,0.000,0.000,0.000
483974.984,39.551,33.203,11.719,39.551,153.320,0.000,0.000,0.000
483974.988,30.762,37.109,20.020,26.367,120.117,0.000,0.000,0.000
483974.992,25.879,36.621,31.250,-3.418,-232.910,0.000,0.000,0.000
483974.995,39.551,36.621,30.273,3.418,-247.070,0.000,0.000,0.000
483974.999,49.316,38.086,25.391,37.598,122.559,0.000,0.000,0.000
483975.003,41.504,39.062,25.879,40.039,231.445,0.000,0.000,0.000
483975.007,28.320,40.039,27.344,11.719,-41.992,0.000,0.000,0.000
483975.011,31.738,36.133,26.367,9.766,-136.230,0.000,0.000,0.000
483975.015,41.992,33.203,23.926,46.387,142.578,0.000,0.000,0.000
483975.019,39.062,31.738,22.949,58.594,342.773,0.000,0.000,0.000
483975.023,26.855,33.203,29.785,27.832,29.785,0.000,0.000,0.000
483975.027,26.855,33.203,33.691,14.648,-273.438,0.000,0.000,0.000
483975.031,33.691,27.344,21.484,37.109,-56.152,0.000,0.000,0.000
483975.035,37.109,30.762,23.438,58.594,244.141,0.000,0.000,0.000
483975.038,27.832,31.738,35.645,39.062,136.230,0.000,0.000,0.000
483975.042,21.973,29.785,31.250,11.230,-88.379,0.000,0.000,0.000
483975.046,34.180,33.203,23.438,19.531,-32.227,0.000,0.000,0.000
483975.050,35.156,28.809,21.484,49.316,221.191,0.000,0.000,0.000
483975.054,20.020,28.809,22.949,50.293,180.664,0.000,0.000,0.000
483975.058,16.602,30.762,20.996,17.578,-171.875,0.000,0.000,0.000
483975.062,23.926,32.227,21.484,14.160,-197.266,0.000,0.000,0.000
483975.066,32.715,33.203,24.902,44.922,139.648,0.000,0.000,0.000
483975.070,32.227,33.203,28.320,41.016,218.262,0.000,0.000,0.000
483975.074,18.066,35.156,32.715,0.000,-60.059,0.000,0.000,0.000
483975.078,19.531,30.273,27.344,-13.672,-210.449,0.000,0.000,0.000
483975.081,36.621,27.832,24.902,23.438,-16.113,0.000,0.000,0.000
483975.085,39.062,30.273,23.926,46.387,213.379,0.000,0.000,0.000
483975.089,23.438,31.250,24.414,21.484,42.480,0.000,0.000,0.000
483975.093,18.066,27.832,25.391,0.977,-206.543,0.000,0.000,0.000
483975.097,38.574,35.156,30.273,34.668,-62.500,0.000,0.000,0.000
483975.101,35.156,31.738,26.367,57.617,294.434,0.000,0.000,0.000
483975.105,8.301,17.578,26.367,25.879,307.617,0.000,0.000,0.000
483975.109,7.812,30.762,35.156,6.836,-6.836,0.000,0.000,0.000
483975.113,19.043,34.668,26.855,21.973,-85.938,0.000,0.000,0.000
483975.117,29.297,26.855,25.879,48.828,181.641,0.000,0.000,0.000
483975.120,23.438,31.738,32.715,41.504,245.117,0.000,0.000,0.000
483975.124,15.137,34.668,30.273,7.324,-84.473,0.000,0.000,0.000
483975.128,30.273,32.227,27.832,8.789,-166.504,0.000,0.000,0.000
483975.132,31.738,32.227,33.203,42.969,89.844,0.000,0.000,0.000
483975.136,12.207,31.250,32.715,44.922,237.305,0.000,0.000,0.000
483975.140,3.906,33.203,37.109,19.531,13.672,0.000,0.000,0.000
483975.144,12.207,33.203,33.691,9.766,-220.703,0.000,0.000,0.000
483975.148,21.484,35.156,27.344,35.156,10.742,0.000,0.000,0.000
483975.152,20.996,36.133,30.762,54.688,353.516,0.000,0.000,0.000
483975.156,7.324,35.156,32.227,24.414,258.789,0.000,0.000,0.000
483975.160,5.371,34.668,29.785,-0.488,-72.266,0.000,0.000,0.000
483975.163,20.020,32.227,25.391,24.414,13.672,0.000,0.000,0.000
483975.167,25.391,30.762,20.996,51.270,339.844,0.000,0.000,0.000
483975.171,10.254,26.855,20.020,26.855,273.926,0.000,0.000,0.000
483975.175,13.184,30.762,29.297,6.348,-39.062,0.000,0.000,0.000
483975.179,26.367,36.133,35.156,24.414,-65.430,0.000,0.000,0.000
483975.183,25.391,32.715,35.645,50.293,217.773,0.000,0.000,0.000
483975.187,20.996,26.855,35.645,44.922,197.754,0.000,0.000,0.000
483975.191,15.625,30.762,34.668,6.836,-174.316,0.000,0.000,0.000
483975.195,24.902,38.086,33.691,-0.488,-271.973,0.000,0.000,0.000
483975.199,34.180,36.133,23.438,35.156,45.410,0.000,0.000,0.000
483975.202,28.809,31.738,20.508,44.922,222.656,0.000,0.000,0.000
483975.206,9.277,32.227,25.391,11.719,-49.805,0.000,0.000,0.000
483975.210,9.766,32.227,26.367,-3.418,-269.043,0.000,0.000,0.000
483975.214,28.809,33.203,26.855,31.250,-60.059,0.000,0.000,0.000
483975.218,33.203,36.133,29.297,54.688,208.984,0.000,0.000,0.000
483975.222,11.719,33.691,32.715,22.949,93.262,0.000,0.000,0.000
483975.226,5.859,29.297,35.156,0.488,-192.383,0.000,0.000,0.000
483975.230,22.461,30.273,27.832,24.902,-140.625,0.000,0.000,0.000
483975.234,33.691,32.227,24.902,54.199,211.426,0.000,0.000,0.000
483975.238,21.973,32.715,32.715,39.062,195.801,0.000,0.000,0.000
483975.242,11.719,36.133,31.250,4.395,-172.363,0.000,0.000,0.000
483975.245,26.855,36.621,22.949,12.207,-184.570,0.000,0.000,0.000
483975.249,37.598,32.227,18.555,47.363,141.602,0.000,0.000,0.000
483975.253,33.203,36.133,25.391,47.363,212.891,0.000,0.000,0.000
483975.257,13.672,44.434,39.062,7.812,-79.590,0.000,0.000,0.000
483975.261,13.184,39.551,31.738,0.977,-256.348,0.000,0.000,0.000
483975.265,20.508,28.809,20.996,33.203,-7.324,0.000,0.000,0.000
483975.269,12.207,31.738,21.484,36.133,211.914,0.000,0.000,0.000
483975.273,-2.930,33.203,24.902,4.395,-20.020,0.000,0.000,0.000
483975.277,-3.906,30.762,28.809,-14.160,-270.508,0.000,0.000,0.000
483975.281,10.254,30.762,26.855,7.324,-134.277,0.000,0.000,0.000
483975.285,9.277,28.320,22.949,23.926,166.016,0.000,0.000,0.000
483975.288,-11.719,30.762,24.414,-2.930,156.250,0.000,0.000,0.000
483975.292,-8.301,32.715,29.785,-27.832,-114.258,0.000,0.000,0.000
483975.296,8.789,29.785,21.973,-17.578,-82.520,0.000,0.000,0.000
483975.300,8.789,33.203,18.555,4.395,229.492,0.000,0.000,0.000
483975.304,-2.930,35.156,28.809,-6.348,193.359,0.000,0.000,0.000
483975.308,-14.160,32.715,34.668,-41.016,-136.719,0.000,0.000,0.000
483975.312,-8.789,37.109,34.668,-42.969,-180.664,0.000,0.000,0.000
483975.316,2.930,37.598,33.691,-8.789,111.816,0.000,0.000,0.000
483975.320,-7.324,32.227,30.762,-14.648,242.676,0.000,0.000,0.000
483975.324,-18.555,30.273,28.809,-50.781,-49.805,0.000,0.000,0.000
483975.327,-8.301,28.320,23.926,-55.664,-219.238,0.000,0.000,0.000
483975.331,9.766,33.691,18.555,-18.066,13.672,0.000,0.000,0.000
483975.335,14.648,40.527,25.879,5.371,252.930,0.000,0.000,0.000
483975.339,-2.441,39.062,27.344,-26.367,101.074,0.000,0.000,0.000
483975.343,9.766,34.180,28.809,-39.062,-211.914,0.000,0.000,0.000
483975.347,26.855,33.691,31.250,-6.836,-48.828,0.000,0.000,0.000
483975.351,27.344,37.598,31.250,21.973,351.074,0.000,0.000,0.000
483975.355,24.902,40.039,37.598,13.672,275.879,0.000,0.000,0.000
483975.359,23.438,36.133,36.621,-10.742,-102.539,0.000,0.000,0.000
483975.363,39.062,32.227,33.691,4.395,-102.051,0.000,0.000,0.000
483975.367,46.387,38.086,28.320,38.574,204.590,0.000,0.000,0.000
483975.370,30.273,37.598,25.879,22.949,226.074,0.000,0.000,0.000
483975.374,16.602,29.297,28.809,-10.742,-68.359,0.000,0.000,0.000
483975.378,32.227,30.762,30.762,-1.465,-156.250,0.000,0.000,0.000
483975.382,47.852,32.227,28.809,31.738,127.441,0.000,0.000,0.000
483975.386,38.086,26.855,26.367,31.738,246.582,0.000,0.000,0.000
483975.390,24.902,27.832,27.832,-1.465,-26.367,0.000,0.000,0.000
483975.394,26.855,28.320,26.367,-10.742,-140.137,0.000,0.000,0.000
483975.398,33.203,25.879,22.461,20.020,111.328,0.000,0.000,0.000
483975.402,34.180,24.414,24.414,37.598,360.840,0.000,0.000,0.000
483975.406,23.438,29.297,31.250,14.648,139.160,0.000,0.000,0.000
483975.410,21.973,30.273,33.691,-0.977,-208.008,0.000,0.000,0.000
483975.413,34.180,26.367,30.762,23.438,-94.727,0.000,0.000,0.000
483975.417,39.551,31.738,29.297,51.270,183.105,0.000,0.000,0.000
483975.421,19.043,28.320,24.414,25.391,139.160,0.000,0.000,0.000
483975.425,9.277,21.973,21.973,-2.441,-166.992,0.000,0.000,0.000
483975.429,27.344,28.809,23.926,15.625,-209.473,0.000,0.000,0.000
483975.433,38.574,33.691,25.879,47.363,102.051,0.000,0.000,0.000
483975.437,27.344,34.180,23.438,36.621,180.664,0.000,0.000,0.000
483975.441,20.020,35.645,27.832,3.418,-95.703,0.000,0.000,0.000
483975.445,32.715,29.785,32.715,7.324,-204.102,0.000,0.000,0.000
483975.449,47.852,27.344,29.785,43.945,82.520,0.000,0.000,0.000
483975.452,46.387,32.715,31.738,55.664,260.742,0.000,0.000,0.000
483975.456,31.250,31.738,33.691,28.320,68.359,0.000,0.000,0.000
483975.460,38.086,29.297,32.715,14.648,-150.391,0.000,0.000,0.000
483975.464,45.898,24.902,26.367,36.133,-8.789,0.000,0.000,0.000
483975.468,43.945,28.809,26.855,56.641,274.902,0.000,0.000,0.000
483975.472,32.715,35.156,37.109,38.574,102.539,0.000,0.000,0.000
483975.476,24.902,31.738,40.527,12.695,-211.914,0.000,0.000,0.000
483975.480,39.062,25.391,36.133,30.762,-101.074,0.000,0.000,0.000
483975.484,47.363,25.391,27.832,62.500,269.043,0.000,0.000,0.000
483975.488,28.809,31.738,27.344,43.945,198.730,0.000,0.000,0.000
483975.492,14.160,34.180,34.180,6.348,-190.918,0.000,0.000,0.000
483975.495,28.809,34.180,34.668,11.230,-222.168,0.000,0.000,0.000
483975.499,34.668,32.715,30.273,43.945,113.281,0.000,0.000,0.000
483975.503,29.785,31.738,35.645,42.969,249.512,0.000,0.000,0.000
483975.507,29.297,36.133,40.039,12.207,-17.578,0.000,0.000,0.000
483975.511,31.738,38.574,27.832,3.418,-224.609,0.000,0.000,0.000
483975.515,36.133,34.668,24.902,34.180,-0.488,0.000,0.000,0.000
483975.519,32.227,36.621,27.832,47.852,231.934,0.000,0.000,0.000
483975.523,19.043,41.016,31.250,14.160,38.574,0.000,0.000,0.000
483975.527,19.043,36.133,30.273,-6.836,-169.434,0.000,0.000,0.000
483975.531,29.785,29.297,22.461,18.066,18.555,0.000,0.000,0.000
483975.535,28.320,24.902,23.926,40.039,306.641,0.000,0.000,0.000
483975.538,17.578,27.832,28.809,20.996,140.625,0.000,0.000,0.000
483975.542,14.648,32.715,27.832,-1.465,-227.539,0.000,0.000,0.000
483975.546,32.227,32.227,29.785,20.508,-190.430,0.000,0.000,0.000
483975.550,44.434,32.227,28.809,56.152,102.051,0.000,0.000,0.000
483975.554,32.227,35.645,26.367,39.062,126.953,0.000,0.000,0.000
483975.558,22.949,35.645,31.738,1.953,-168.457,0.000,0.000,0.000
483975.562,29.785,31.250,29.297,9.277,-243.652,0.000,0.000,0.000
483975.566,40.039,27.832,28.809,47.363,40.039,0.000,0.000,0.000
483975.570,32.227,29.297,25.391,46.387,205.078,0.000,0.000,0.000
483975.574,22.949,39.062,24.414,14.160,-62.500,0.000,0.000,0.000
483975.577,43.945,38.086,30.273,11.230,-259.766,0.000,0.000,0.000
483975.581,53.223,27.832,24.902,41.504,34.668,0.000,0.000,0.000
483975.585,44.434,31.250,19.043,51.270,274.414,0.000,0.000,0.000
483975.589,33.691,41.016,24.414,22.949,74.707,0.000,0.000,0.000
483975.593,37.598,37.598,25.879,2.930,-206.055,0.000,0.000,0.000
483975.597,50.781,36.621,32.715,29.297,-100.586,0.000,0.000,0.000
483975.601,44.434,36.133,33.691,54.199,213.867,0.000,0.000,0.000
483975.605,19.043,25.879,23.926,25.391,117.188,0.000,0.000,0.000
483975.609,18.066,23.926,31.250,0.000,-239.258,0.000,0.000,0.000
483975.613,38.086,28.320,32.715,12.207,-204.590,0.000,0.000,0.000
483975.617,34.180,29.785,24.902,36.621,177.246,0.000,0.000,0.000
483975.620,14.160,28.809,21.973,24.414,287.109,0.000,0.000,0.000
483975.624,6.348,27.832,25.391,-6.348,10.254,0.000,0.000,0.000
483975.628,15.625,26.367,25.879,-2.441,-120.605,0.000,0.000,0.000
483975.632,30.273,29.297,26.855,33.203,122.559,0.000,0.000,0.000
483975.636,35.156,30.273,26.855,47.363,229.980,0.000,0.000,0.000
483975.640,15.625,22.461,23.926,12.207,-43.945,0.000,0.000,0.000
483975.644,10.254,18.066,22.461,-6.348,-229.492,0.000,0.000,0.000
483975.648,26.855,23.926,29.785,25.879,16.602,0.000,0.000,0.000
483975.652,28.809,30.762,34.180,42.969,288.086,0.000,0.000,0.000
483975.656,18.555,31.250,29.785,16.602,70.312,0.000,0.000,0.000
483975.660,19.043,31.250,33.691,-5.371,-217.773,0.000,0.000,0.000
483975.663,24.902,31.738,33.203,13.672,-78.125,0.000,0.000,0.000
483975.667,30.273,28.809,26.855,37.598,236.816,0.000,0.000,0.000
483975.671,20.020,24.414,26.855,18.066,169.434,0.000,0.000,0.000
483975.675,20.020,25.879,33.203,-6.836,-156.250,0.000,0.000,0.000
483975.679,33.691,31.250,36.621,9.277,-175.781,0.000,0.000,0.000
483975.683,34.668,29.785,31.738,43.457,163.086,0.000,0.000,0.000
483975.687,24.414,28.320,34.668,36.133,232.910,0.000,0.000,0.000
483975.691,15.137,30.762,39.551,0.488,-97.168,0.000,0.000,0.000
483975.695,22.949,26.855,29.297,-2.930,-187.988,0.000,0.000,0.000
483975.699,35.645,28.809,26.855,26.855,95.703,0.000,0.000,0.000
483975.702,29.297,31.738,34.180,36.621,254.883,0.000,0.000,0.000
483975.706,9.766,31.738,30.762,6.836,31.250,0.000,0.000,0.000
483975.710,20.020,37.598,28.320,-2.930,-159.180,0.000,0.000,0.000
483975.714,41.504,38.574,28.809,30.762,79.102,0.000,0.000,0.000
483975.718,35.156,31.250,22.461,44.922,407.715,0.000,0.000,0.000
483975.722,18.555,27.344,25.879,18.066,213.379,0.000,0.000,0.000
483975.726,23.926,30.762,31.250,0.488,-153.320,0.000,0.000,0.000
483975.730,30.762,29.297,24.414,14.160,-58.594,0.000,0.000,0.000
483975.734,30.273,25.879,20.020,35.156,210.938,0.000,0.000,0.000
483975.738,21.484,27.832,25.391,21.973,213.867,0.000,0.000,0.000
483975.742,12.695,31.250,25.391,-11.230,-24.414,0.000,0.000,0.000
483975.745,30.273,32.227,24.902,-3.418,-113.770,0.000,0.000,0.000
483975.749,40.527,30.762,22.949,27.344,217.285,0.000,0.000,0.000
483975.753,25.879,35.645,14.160,27.832,370.117,0.000,0.000,0.000
483975.757,16.602,37.598,20.020,3.906,51.758,0.000,0.000,0.000
483975.761,25.879,32.715,27.832,0.000,-92.773,0.000,0.000,0.000
483975.765,39.062,31.250,25.391,33.203,158.691,0.000,0.000,0.000
483975.769,40.527,36.133,31.738,48.340,286.621,0.000,0.000,0.000
483975.773,22.949,37.109,36.133,16.602,34.668,0.000,0.000,0.000
483975.777,25.391,33.203,31.738,-2.930,-231.445,0.000,0.000,0.000
483975.781,38.086,30.762,30.762,25.879,-1.465,0.000,0.000,0.000
483975.785,31.738,32.227,24.902,47.363,318.848,0.000,0.000,0.000
483975.788,15.625,30.762,23.438,20.020,166.504,0.000,0.000,0.000
483975.792,16.602,27.832,29.785,-5.371,-137.207,0.000,0.000,0.000
483975.796,26.367,29.297,21.484,11.230,-93.262,0.000,0.000,0.000
