timestamps,TP9,AF7,AF8,TP10,Right AUX,Frequency,Contrast,Orientation
487528.184,60.547,34.668,21.484,-23.926,78.613,0.000,0.000,0.000
487528.188,30.762,30.273,30.762,-35.645,51.270,0.000,0.000,0.000
487528.192,1.465,27.344,36.621,-48.340,-31.250,0.000,0.000,0.000
487528.196,31.738,28.809,32.227,-27.344,-4.395,0.000,0.000,0.000
487528.200,62.012,28.809,29.785,-3.418,110.352,0.000,0.000,0.000
487528.204,41.504,31.250,28.809,-18.555,89.355,0.000,0.000,0.000
487528.208,-3.418,27.832,21.973,-51.758,18.555,0.000,0.000,0.000
487528.211,2.930,25.391,17.090,-49.805,13.672,0.000,0.000,0.000
487528.215,39.551,30.762,24.902,-28.320,83.008,0.000,0.000,0.000
487528.219,37.109,30.762,29.785,-24.414,122.559,0.000,0.000,0.000
487528.223,-2.930,29.297,25.391,-41.016,-11.230,0.000,0.000,0.000
487528.227,0.000,34.180,24.902,-43.945,-59.082,0.000,0.000,0.000
487528.231,41.992,30.273,31.250,-21.484,114.258,0.000,0.000,0.000
487528.235,52.734,24.902,33.691,-17.578,235.352,0.000,0.000,0.000
487528.239,15.137,28.809,29.785,-32.227,138.184,0.000,0.000,0.000
487528.243,-4.395,25.879,29.297,-37.598,-32.227,0.000,0.000,0.000
487528.247,34.180,27.832,30.273,-24.414,-24.414,0.000,0.000,0.000
487528.251,62.988,31.738,28.320,-6.836,75.195,0.000,0.000,0.000
487528.254,26.367,27.832,24.414,-12.207,43.945,0.000,0.000,0.000
487528.258,-9.277,31.250,19.531,-24.414,-20.020,0.000,0.000,0.000
487528.262,20.020,33.203,25.879,-11.230,12.695,0.000,0.000,0.000
487528.266,59.570,33.691,34.668,1.465,89.844,0.000,0.000,0.000
487528.270,38.086,31.738,35.645,-13.672,82.520,0.000,0.000,0.000
487528.274,-9.277,28.809,35.156,-32.227,-10.254,0.000,0.000,0.000
487528.278,3.906,25.391,34.668,-33.691,14.160,0.000,0.000,0.000
487528.282,40.039,26.367,37.109,-11.230,162.109,0.000,0.000,0.000
487528.286,44.922,31.250,26.855,-2.930,117.676,0.000,0.000,0.000
487528.290,3.418,28.809,19.531,-18.555,-19.043,0.000,0.000,0.000
487528.293,-6.836,27.344,23.926,-10.742,-78.613,0.000,0.000,0.000
487528.297,27.832,32.715,22.949,6.836,-12.207,0.000,0.000,0.000
487528.301,44.434,35.645,29.297,12.207,103.516,0.000,0.000,0.000
487528.305,13.672,33.203,32.227,-3.906,48.828,0.000,0.000,0.000
487528.309,-8.301,30.762,31.738,-18.066,-52.246,0.000,0.000,0.000
487528.313,28.809,33.691,37.598,-1.465,-4.395,0.000,0.000,0.000
487528.317,61.523,32.715,40.527,23.926,154.785,0.000,0.000,0.000
487528.321,34.668,30.762,37.598,8.789,124.023,0.000,0.000,0.000
487528.325,4.883,30.273,31.738,-18.555,0.488,0.000,0.000,0.000
487528.329,32.227,35.645,29.785,-12.207,25.879,0.000,0.000,0.000
487528.333,62.500,37.598,28.320,12.695,139.160,0.000,0.000,0.000
487528.336,53.223,33.691,29.297,11.230,75.195,0.000,0.000,0.000
487528.340,12.695,32.715,30.762,-1.465,-100.586,0.000,0.000,0.000
487528.344,10.254,34.668,29.297,0.977,-72.754,0.000,0.000,0.000
487528.348,45.898,29.785,31.738,18.066,43.945,0.000,0.000,0.000
487528.352,56.152,29.297,35.156,20.996,43.457,0.000,0.000,0.000
487528.356,13.184,33.203,33.691,6.836,-60.547,0.000,0.000,0.000
487528.360,2.441,34.668,35.645,9.766,-106.445,0.000,0.000,0.000
487528.364,45.410,33.691,31.250,26.855,-44.922,0.000,0.000,0.000
487528.368,62.012,31.250,24.902,18.555,45.898,0.000,0.000,0.000
487528.372,24.414,31.738,22.461,6.348,0.977,0.000,0.000,0.000
487528.376,-8.789,30.273,24.414,-2.930,-116.699,0.000,0.000,0.000
487528.379,22.461,29.297,30.762,1.465,-55.664,0.000,0.000,0.000
487528.383,51.758,31.738,23.926,29.785,86.426,0.000,0.000,0.000
487528.387,25.879,31.738,13.672,9.766,56.152,0.000,0.000,0.000
487528.391,-17.578,28.809,21.484,-26.855,-51.270,0.000,0.000,0.000
487528.395,-1.953,28.320,32.227,-15.137,-55.664,0.000,0.000,0.000
487528.399,40.039,32.227,33.691,9.766,-6.836,0.000,0.000,0.000
487528.403,39.551,28.320,35.156,14.160,11.230,0.000,0.000,0.000
487528.407,-8.789,23.926,32.715,-10.254,-30.273,0.000,0.000,0.000
487528.411,-9.277,26.367,24.902,-18.066,-5.859,0.000,0.000,0.000
487528.415,39.551,31.250,29.297,8.301,36.133,0.000,0.000,0.000
487528.418,54.688,36.621,33.691,13.184,101.074,0.000,0.000,0.000
487528.422,14.160,29.297,31.738,8.301,104.980,0.000,0.000,0.000
487528.426,0.000,24.902,29.785,3.418,-1.465,0.000,0.000,0.000
487528.430,40.039,31.250,24.902,13.672,75.195,0.000,0.000,0.000
487528.434,56.152,28.809,24.902,22.461,125.977,0.000,0.000,0.000
487528.438,18.555,26.855,27.344,-4.883,19.043,0.000,0.000,0.000
487528.442,-12.695,27.344,31.250,-20.508,-71.289,0.000,0.000,0.000
487528.446,11.719,26.367,36.621,-14.160,-30.762,0.000,0.000,0.000
487528.450,47.363,25.879,34.668,3.418,116.699,0.000,0.000,0.000
487528.454,30.762,27.344,29.785,-5.371,113.281,0.000,0.000,0.000
487528.458,-11.230,31.738,30.273,-31.250,-16.113,0.000,0.000,0.000
487528.461,4.883,28.320,29.785,-29.785,-65.430,0.000,0.000,0.000
487528.465,41.016,16.113,29.297,-9.277,45.898,0.000,0.000,0.000
487528.469,41.016,13.184,31.250,-8.789,88.379,0.000,0.000,0.000
487528.473,-0.977,22.949,26.855,-34.180,-50.293,0.000,0.000,0.000
487528.477,-3.906,25.391,22.461,-35.156,-70.801,0.000,0.000,0.000
487528.481,34.668,22.461,25.391,-17.578,1.953,0.000,0.000,0.000
487528.485,50.781,21.973,27.832,-17.578,43.457,0.000,0.000,0.000
487528.489,17.090,23.438,28.809,-24.902,-50.293,0.000,0.000,0.000
487528.493,-5.371,26.855,29.297,-25.391,-102.051,0.000,0.000,0.000
487528.497,32.227,26.367,27.832,-7.812,-21.484,0.000,0.000,0.000
487528.500,58.105,22.949,32.227,0.977,55.176,0.000,0.000,0.000
487528.504,25.879,24.414,32.715,-23.438,19.531,0.000,0.000,0.000
487528.508,-1.953,24.902,30.762,-32.715,-87.402,0.000,0.000,0.000
487528.512,31.250,23.438,33.691,-15.137,-18.066,0.000,0.000,0.000
487528.516,67.383,31.738,35.156,8.789,113.770,0.000,0.000,0.000
487528.520,51.270,30.273,31.250,2.441,76.172,0.000,0.000,0.000
487528.524,3.418,20.996,31.738,-22.461,-23.438,0.000,0.000,0.000
487528.528,18.066,24.902,35.156,-11.719,-4.395,0.000,0.000,0.000
487528.532,58.594,28.320,28.809,10.742,74.219,0.000,0.000,0.000
487528.536,52.734,27.344,20.508,4.395,100.098,0.000,0.000,0.000
487528.540,8.301,27.344,26.367,-16.602,25.879,0.000,0.000,0.000
487528.543,2.441,28.809,34.180,-20.508,-58.105,0.000,0.000,0.000
487528.547,46.387,24.902,36.621,-9.277,-8.301,0.000,0.000,0.000
487528.551,62.988,23.438,40.039,-3.906,79.102,0.000,0.000,0.000
487528.555,26.855,28.320,37.598,-20.020,75.195,0.000,0.000,0.000
487528.559,8.789,26.367,33.203,-38.086,25.879,0.000,0.000,0.000
487528.563,42.969,26.855,34.668,-27.344,15.137,0.000,0.000,0.000
487528.567,67.383,28.320,25.879,-15.625,57.617,0.000,0.000,0.000
487528.571,40.527,21.484,17.090,-29.297,54.688,0.000,0.000,0.000
487528.575,3.906,16.113,31.250,-41.992,-26.367,0.000,0.000,0.000
487528.579,22.461,20.508,43.457,-28.320,-71.777,0.000,0.000,0.000
487528.583,59.082,24.414,39.062,-4.395,-17.578,0.000,0.000,0.000
487528.586,56.152,22.461,34.180,-9.277,40.039,0.000,0.000,0.000
487528.590,13.184,23.926,33.203,-29.297,-49.316,0.000,0.000,0.000
487528.594,17.578,30.273,30.273,-34.668,-86.914,0.000,0.000,0.000
487528.598,61.035,33.203,28.809,-15.625,50.293,0.000,0.000,0.000
487528.602,60.059,31.250,29.297,-13.672,120.605,0.000,0.000,0.000
487528.606,15.625,32.227,25.391,-34.180,41.016,0.000,0.000,0.000
487528.610,5.859,34.180,25.879,-29.297,12.695,0.000,0.000,0.000
487528.614,42.969,32.227,33.203,-13.672,107.422,0.000,0.000,0.000
487528.618,61.035,34.668,36.621,-1.953,220.215,0.000,0.000,0.000
487528.622,25.879,32.227,31.250,-7.812,151.855,0.000,0.000,0.000
487528.625,5.371,29.785,26.855,-23.438,-22.949,0.000,0.000,0.000
487528.629,40.039,33.203,29.785,-7.812,0.977,0.000,0.000,0.000
487528.633,65.430,33.203,33.691,8.789,108.398,0.000,0.000,0.000
487528.637,42.969,30.273,33.203,-5.859,74.219,0.000,0.000,0.000
487528.641,6.348,29.785,31.250,-12.695,-47.363,0.000,0.000,0.000
487528.645,25.391,29.297,28.320,5.371,-67.383,0.000,0.000,0.000
487528.649,65.430,29.785,24.414,12.207,21.484,0.000,0.000,0.000
487528.653,60.547,32.227,23.438,4.395,81.543,0.000,0.000,0.000
487528.657,16.113,28.320,22.949,-13.672,-14.160,0.000,0.000,0.000
487528.661,13.184,27.832,18.555,-20.996,-81.543,0.000,0.000,0.000
487528.665,46.387,27.344,20.996,1.465,63.965,0.000,0.000,0.000
487528.668,51.270,23.438,33.203,5.859,198.730,0.000,0.000,0.000
487528.672,16.113,22.461,38.574,-14.160,115.723,0.000,0.000,0.000
487528.676,7.812,23.438,32.227,-20.996,3.418,0.000,0.000,0.000
487528.680,43.945,25.391,24.414,3.418,6.836,0.000,0.000,0.000
487528.684,64.941,29.785,19.043,11.719,87.891,0.000,0.000,0.000
487528.688,32.227,32.227,21.484,-12.207,63.477,0.000,0.000,0.000
487528.692,1.953,30.762,26.367,-20.020,-54.199,0.000,0.000,0.000
487528.696,30.762,30.273,24.902,-13.672,-52.734,0.000,0.000,0.000
487528.700,62.500,33.203,28.809,0.488,21.973,0.000,0.000,0.000
487528.704,38.574,32.715,29.297,-3.906,18.555,0.000,0.000,0.000
487528.708,-0.488,34.180,28.809,-12.695,-39.062,0.000,0.000,0.000
487528.711,17.090,34.180,32.227,-3.906,-6.348,0.000,0.000,0.000
487528.715,49.316,30.273,23.438,9.766,105.469,0.000,0.000,0.000
487528.719,46.387,33.203,16.602,11.719,65.918,0.000,0.000,0.000
487528.723,7.812,37.109,22.461,-11.230,-16.602,0.000,0.000,0.000
487528.727,2.930,33.203,20.508,-14.160,-58.105,0.000,0.000,0.000
487528.731,34.668,31.738,11.719,12.695,-1.953,0.000,0.000,0.000
487528.735,43.457,35.156,17.578,21.973,104.004,0.000,0.000,0.000
487528.739,-1.953,34.180,25.879,0.000,37.598,0.000,0.000,0.000
487528.743,-13.672,36.133,21.484,-5.371,-62.500,0.000,0.000,0.000
487528.747,32.715,31.738,19.043,29.297,33.203,0.000,0.000,0.000
487528.750,50.293,28.320,24.902,45.898,142.578,0.000,0.000,0.000
487528.754,21.484,35.156,19.531,27.832,56.152,0.000,0.000,0.000
487528.758,-5.859,35.156,17.578,19.531,-70.312,0.000,0.000,0.000
487528.762,18.555,33.203,23.438,23.438,-48.828,0.000,0.000,0.000
487528.766,48.340,34.180,23.926,35.645,86.426,0.000,0.000,0.000
487528.770,38.574,31.250,28.809,36.621,64.453,0.000,0.000,0.000
487528.774,-2.930,34.180,31.250,13.672,-62.012,0.000,0.000,0.000
487528.778,0.977,36.133,29.785,20.508,-95.215,0.000,0.000,0.000
487528.782,42.480,33.203,31.738,46.387,-27.832,0.000,0.000,0.000
487528.786,41.992,32.715,29.785,51.758,44.922,0.000,0.000,0.000
487528.790,0.977,31.250,25.391,37.109,-48.828,0.000,0.000,0.000
487528.793,2.930,32.715,20.996,32.715,-128.906,0.000,0.000,0.000
487528.797,46.387,32.715,17.578,53.711,-29.785,0.000,0.000,0.000
487528.801,65.918,33.203,25.391,56.641,58.594,0.000,0.000,0.000
487528.805,31.250,34.180,32.715,41.016,35.645,0.000,0.000,0.000
487528.809,3.906,33.691,28.320,38.574,-37.109,0.000,0.000,0.000
487528.813,34.668,29.785,30.273,53.223,4.395,0.000,0.000,0.000
487528.817,62.500,29.297,35.645,63.477,85.449,0.000,0.000,0.000
487528.821,37.109,33.691,30.762,46.387,42.480,0.000,0.000,0.000
487528.825,2.930,35.645,28.809,25.391,-15.625,0.000,0.000,0.000
487528.829,25.879,35.645,20.508,41.504,-16.602,0.000,0.000,0.000
487528.833,59.082,34.668,12.695,61.035,47.852,0.000,0.000,0.000
487528.836,46.387,29.785,20.020,55.664,65.430,0.000,0.000,0.000
487528.840,0.000,30.762,25.879,43.457,-4.395,0.000,0.000,0.000
487528.844,8.301,37.109,26.855,58.594,-45.410,0.000,0.000,0.000
487528.848,48.828,37.109,30.762,79.102,13.672,0.000,0.000,0.000
487528.852,44.922,25.879,37.109,65.430,35.645,0.000,0.000,0.000
487528.856,0.977,14.648,37.109,40.039,-28.809,0.000,0.000,0.000
487528.860,-3.418,13.672,33.691,32.715,-57.617,0.000,0.000,0.000
487528.864,36.621,19.531,32.227,45.410,-15.137,0.000,0.000,0.000
487528.868,49.805,29.785,29.785,53.223,100.586,0.000,0.000,0.000
487528.872,12.695,32.715,24.902,32.227,157.715,0.000,0.000,0.000
487528.875,-9.766,29.785,21.973,15.625,36.621,0.000,0.000,0.000
487528.879,25.391,33.691,28.809,36.621,5.859,0.000,0.000,0.000
487528.883,56.152,36.133,30.762,50.293,103.027,0.000,0.000,0.000
487528.887,35.645,33.691,28.320,33.203,86.914,0.000,0.000,0.000
487528.891,-2.930,30.273,31.738,20.996,-10.254,0.000,0.000,0.000
487528.895,19.531,27.344,34.668,25.391,20.020,0.000,0.000,0.000
487528.899,58.105,28.320,33.203,36.133,127.441,0.000,0.000,0.000
487528.903,44.434,32.227,28.809,27.344,134.277,0.000,0.000,0.000
487528.907,6.836,35.645,29.785,11.230,41.016,0.000,0.000,0.000
487528.911,12.207,32.227,34.668,18.066,-23.438,0.000,0.000,0.000
487528.915,40.527,31.250,30.762,37.109,32.227,0.000,0.000,0.000
487528.918,43.457,36.621,29.785,34.180,102.051,0.000,0.000,0.000
487528.922,5.371,39.062,35.156,9.766,30.273,0.000,0.000,0.000
487528.926,-4.395,39.551,36.133,3.418,-47.852,0.000,0.000,0.000
487528.930,32.715,37.109,31.250,13.672,4.883,0.000,0.000,0.000
487528.934,50.293,29.785,28.809,26.855,93.750,0.000,0.000,0.000
487528.938,23.438,28.809,31.738,19.043,107.910,0.000,0.000,0.000
487528.942,-5.859,30.762,33.203,-1.953,-4.883,0.000,0.000,0.000
487528.946,19.043,33.691,35.645,16.602,-25.391,0.000,0.000,0.000
487528.950,53.711,36.621,34.668,40.039,61.035,0.000,0.000,0.000
487528.954,32.715,35.645,31.738,21.973,102.539,0.000,0.000,0.000
487528.957,-8.789,33.203,33.203,0.977,27.832,0.000,0.000,0.000
487528.961,6.836,27.832,31.250,5.859,-11.230,0.000,0.000,0.000
487528.965,44.434,31.250,24.414,23.438,93.262,0.000,0.000,0.000
487528.969,42.480,37.598,21.484,22.949,58.105,0.000,0.000,0.000
487528.973,0.488,32.715,30.273,-5.371,-67.383,0.000,0.000,0.000
487528.977,-2.441,22.461,35.645,-20.996,-111.816,0.000,0.000,0.000
487528.981,30.762,23.926,29.785,-10.254,-46.387,0.000,0.000,0.000
487528.985,39.062,29.297,28.809,-10.742,55.664,0.000,0.000,0.000
487528.989,3.906,34.668,29.785,-24.902,32.715,0.000,0.000,0.000
487528.993,-9.766,38.574,26.855,-17.090,-49.805,0.000,0.000,0.000
487528.997,23.438,34.668,29.785,2.441,42.969,0.000,0.000,0.000
487529.000,48.828,36.133,29.785,11.719,154.785,0.000,0.000,0.000
487529.004,24.902,37.109,31.250,-12.207,135.254,0.000,0.000,0.000
487529.008,-10.254,27.344,32.715,-24.414,12.695,0.000,0.000,0.000
487529.012,20.996,20.508,25.879,-3.906,-27.832,0.000,0.000,0.000
487529.016,50.781,25.879,22.461,16.602,2.930,0.000,0.000,0.000
487529.020,23.438,29.785,23.438,12.207,-3.906,0.000,0.000,0.000
487529.024,-12.695,30.762,26.855,0.977,-15.625,0.000,0.000,0.000
487529.028,1.953,32.227,26.367,7.812,-46.875,0.000,0.000,0.000
487529.032,36.133,32.715,29.297,25.879,-0.488,0.000,0.000,0.000
487529.036,36.621,31.250,34.180,19.043,81.543,0.000,0.000,0.000
487529.040,-5.371,26.367,35.645,-4.883,-3.418,0.000,0.000,0.000
487529.043,-6.836,25.391,31.738,-8.789,-110.840,0.000,0.000,0.000
487529.047,37.109,34.180,26.855,9.766,8.789,0.000,0.000,0.000
487529.051,54.199,36.133,25.391,23.926,80.566,0.000,0.000,0.000
487529.055,21.484,33.691,27.344,12.695,57.129,0.000,0.000,0.000
487529.059,2.441,40.039,23.926,13.184,27.832,0.000,0.000,0.000
487529.063,37.598,44.434,18.555,21.484,36.621,0.000,0.000,0.000
487529.067,58.594,39.062,26.855,23.438,114.746,0.000,0.000,0.000
487529.071,28.809,35.156,35.156,17.090,90.820,0.000,0.000,0.000
487529.075,-2.441,37.598,34.668,-0.977,-7.812,0.000,0.000,0.000
487529.079,21.973,34.668,29.297,20.020,-55.176,0.000,0.000,0.000
487529.082,61.523,31.250,26.367,55.664,20.020,0.000,0.000,0.000
487529.086,54.199,32.227,25.879,44.434,55.176,0.000,0.000,0.000
487529.090,5.859,32.227,23.926,22.949,-40.039,0.000,0.000,0.000
487529.094,11.719,37.598,25.879,31.250,-75.684,0.000,0.000,0.000
487529.098,54.199,35.645,27.832,51.270,12.695,0.000,0.000,0.000
487529.102,55.176,28.809,25.391,49.805,71.777,0.000,0.000,0.000
487529.106,7.812,26.855,21.484,26.367,25.391,0.000,0.000,0.000
487529.110,5.859,31.738,26.855,20.996,-23.438,0.000,0.000,0.000
487529.114,51.758,37.109,32.227,50.781,4.883,0.000,0.000,0.000
487529.118,63.477,38.086,26.855,60.547,81.543,0.000,0.000,0.000
487529.122,30.273,35.156,27.344,38.574,-9.766,0.000,0.000,0.000
487529.125,5.371,34.668,30.762,29.785,-107.422,0.000,0.000,0.000
487529.129,26.855,37.109,31.250,34.180,-14.648,0.000,0.000,0.000
487529.133,55.664,33.203,30.762,41.504,26.855,0.000,0.000,0.000
487529.137,34.180,29.785,29.785,32.227,-15.137,0.000,0.000,0.000
487529.141,-7.324,30.273,27.832,17.578,-22.461,0.000,0.000,0.000
487529.145,14.160,31.738,27.344,28.809,-3.418,0.000,0.000,0.000
487529.149,55.176,32.715,32.227,48.828,69.336,0.000,0.000,0.000
487529.153,43.945,34.180,36.133,47.363,85.449,0.000,0.000,0.000
487529.157,-3.906,32.227,33.203,30.273,-43.945,0.000,0.000,0.000
487529.161,5.859,31.250,26.855,21.973,-32.227,0.000,0.000,0.000
487529.165,50.781,35.645,31.738,43.945,119.141,0.000,0.000,0.000
487529.168,51.270,29.297,36.133,49.316,168.457,0.000,0.000,0.000
487529.172,7.812,27.344,32.227,29.785,89.844,0.000,0.000,0.000
487529.176,-3.418,36.133,26.855,23.438,-43.457,0.000,0.000,0.000
487529.180,32.227,35.645,21.484,34.180,-28.809,0.000,0.000,0.000
487529.184,48.340,32.227,22.461,36.133,75.195,0.000,0.000,0.000
487529.188,14.160,25.879,33.203,31.250,83.496,0.000,0.000,0.000
487529.192,-8.301,25.879,38.086,24.902,-10.742,0.000,0.000,0.000
487529.196,19.043,30.273,39.551,27.344,-12.207,0.000,0.000,0.000
487529.200,45.410,30.762,40.527,53.223,48.828,0.000,0.000,0.000
487529.204,30.762,34.180,34.668,55.664,28.809,0.000,0.000,0.000
487529.207,-5.859,34.668,31.738,26.855,-10.254,0.000,0.000,0.000
487529.211,15.625,34.668,28.809,23.926,-20.508,0.000,0.000,0.000
487529.215,55.664,40.039,24.414,54.199,48.828,0.000,0.000,0.000
487529.219,51.758,40.527,25.879,47.852,84.961,0.000,0.000,0.000
487529.223,12.695,40.039,33.203,21.484,-29.297,0.000,0.000,0.000
487529.227,8.301,33.691,30.273,21.973,-109.375,0.000,0.000,0.000
487529.231,45.898,32.227,22.949,33.691,-9.766,0.000,0.000,0.000
487529.235,54.688,34.668,24.902,34.180,69.824,0.000,0.000,0.000
487529.239,13.672,33.203,30.762,13.672,3.418,0.000,0.000,0.000
487529.243,1.953,30.273,35.645,6.348,-63.477,0.000,0.000,0.000
487529.247,33.691,24.902,34.668,23.926,-48.828,0.000,0.000,0.000
487529.250,52.246,26.855,30.273,34.180,28.320,0.000,0.000,0.000
487529.254,22.949,32.715,29.297,22.461,64.941,0.000,0.000,0.000
487529.258,-8.301,32.227,28.809,8.789,0.488,0.000,0.000,0.000
487529.262,18.066,33.203,19.043,13.672,-28.809,0.000,0.000,0.000
487529.266,49.316,35.156,20.508,27.832,67.383,0.000,0.000,0.000
487529.270,39.551,31.738,29.297,20.996,80.078,0.000,0.000,0.000
487529.274,-0.977,31.250,26.367,2.930,-10.742,0.000,0.000,0.000
487529.278,9.766,32.715,28.320,16.113,-21.484,0.000,0.000,0.000
487529.282,52.246,30.762,34.180,33.691,77.637,0.000,0.000,0.000
487529.286,51.758,34.180,34.668,28.809,134.766,0.000,0.000,0.000
487529.290,6.836,33.691,35.645,3.906,46.387,0.000,0.000,0.000
487529.293,4.395,27.344,32.227,-11.230,-12.695,0.000,0.000,0.000
487529.297,47.852,27.344,24.902,15.625,63.965,0.000,0.000,0.000
487529.301,57.129,32.227,27.832,22.461,114.258,0.000,0.000,0.000
487529.305,14.160,32.715,29.785,-4.883,7.324,0.000,0.000,0.000
487529.309,-6.348,28.320,23.926,-15.625,-44.922,0.000,0.000,0.000
487529.313,31.250,23.438,22.949,7.324,35.156,0.000,0.000,0.000
487529.317,51.758,23.926,23.438,10.742,174.316,0.000,0.000,0.000
487529.321,18.066,29.785,27.832,-12.207,175.781,0.000,0.000,0.000
487529.325,-14.160,36.133,27.832,-14.648,-17.578,0.000,0.000,0.000
487529.329,14.160,37.598,20.508,-10.254,-65.430,0.000,0.000,0.000
487529.332,56.641,37.109,26.367,0.488,58.594,0.000,0.000,0.000
487529.336,40.039,41.992,30.762,-4.883,56.152,0.000,0.000,0.000
487529.340,-3.906,40.039,26.855,-20.996,1.465,0.000,0.000,0.000
487529.344,11.230,35.156,30.273,-11.719,-5.859,0.000,0.000,0.000
487529.348,48.828,35.156,30.762,4.395,37.598,0.000,0.000,0.000
487529.352,52.734,32.227,29.297,3.418,114.258,0.000,0.000,0.000
487529.356,12.695,29.297,27.832,-10.742,69.824,0.000,0.000,0.000
487529.360,15.137,33.203,24.414,-14.160,-20.996,0.000,0.000,0.000
487529.364,57.129,43.457,23.438,-0.488,12.207,0.000,0.000,0.000
487529.368,61.035,44.922,23.438,7.812,103.516,0.000,0.000,0.000
487529.372,21.484,39.062,32.715,-13.184,60.547,0.000,0.000,0.000
487529.375,1.465,38.086,41.016,-25.391,-28.809,0.000,0.000,0.000
487529.379,37.598,39.551,40.039,-8.301,21.484,0.000,0.000,0.000
487529.383,63.965,35.156,36.621,9.766,94.238,0.000,0.000,0.000
487529.387,41.504,28.809,34.668,-3.418,29.785,0.000,0.000,0.000
487529.391,8.789,31.250,34.668,-27.832,-72.266,0.000,0.000,0.000
487529.395,36.133,33.203,33.691,-6.836,-68.848,0.000,0.000,0.000
487529.399,71.289,31.738,36.133,22.461,51.758,0.000,0.000,0.000
487529.403,52.246,32.227,34.180,8.789,99.609,0.000,0.000,0.000
487529.407,7.324,35.156,31.250,-15.137,-43.945,0.000,0.000,0.000
487529.411,10.254,35.645,29.297,-13.184,-84.961,0.000,0.000,0.000
487529.414,45.410,33.691,27.344,9.766,39.062,0.000,0.000,0.000
487529.418,53.711,36.133,26.855,11.230,99.609,0.000,0.000,0.000
487529.422,14.648,31.738,32.227,-4.395,18.066,0.000,0.000,0.000
487529.426,-2.930,23.926,37.598,-0.488,-70.312,0.000,0.000,0.000
487529.430,35.645,24.902,36.133,22.461,43.945,0.000,0.000,0.000
487529.434,56.152,25.879,34.668,27.832,156.738,0.000,0.000,0.000
487529.438,18.066,25.391,34.180,-1.953,68.848,0.000,0.000,0.000
487529.442,-9.766,24.902,35.156,-10.742,-45.410,0.000,0.000,0.000
487529.446,24.902,20.020,36.133,4.395,-61.523,0.000,0.000,0.000
487529.450,55.176,20.996,32.715,15.625,-12.695,0.000,0.000,0.000
487529.454,32.715,22.461,32.715,2.930,4.883,0.000,0.000,0.000
487529.457,-4.395,21.484,32.715,-17.578,-37.598,0.000,0.000,0.000
487529.461,18.066,22.949,24.414,-5.859,-26.367,0.000,0.000,0.000
487529.465,57.129,23.438,26.855,19.531,50.781,0.000,0.000,0.000
487529.469,51.270,26.367,36.133,11.719,54.199,0.000,0.000,0.000
487529.473,7.324,26.855,34.668,-18.555,-20.020,0.000,0.000,0.000
487529.477,6.348,28.809,32.227,-26.855,-32.715,0.000,0.000,0.000
487529.481,51.270,31.738,32.715,-8.789,-17.578,0.000,0.000,0.000
