timestamps,TP9,AF7,AF8,TP10,Right AUX,Frequency,Contrast,Orientation
489219.418,60.059,34.668,23.926,27.344,33.203,0.000,0.000,0.000
489219.422,-53.223,35.156,21.973,3.418,34.668,0.000,0.000,0.000
489219.426,-18.555,32.227,20.996,15.625,39.551,0.000,0.000,0.000
489219.430,96.680,38.574,20.996,44.434,45.898,0.000,0.000,0.000
489219.434,87.891,36.133,22.949,36.621,33.691,0.000,0.000,0.000
489219.438,-36.621,33.691,23.438,9.277,19.531,0.000,0.000,0.000
489219.441,-39.551,46.875,24.902,15.625,25.391,0.000,0.000,0.000
489219.445,76.660,40.039,24.902,38.574,25.391,0.000,0.000,0.000
489219.449,108.398,28.320,20.508,35.156,11.719,0.000,0.000,0.000
489219.453,-3.418,29.785,23.438,9.277,6.348,0.000,0.000,0.000
489219.457,-59.570,28.320,26.855,-5.859,7.324,0.000,0.000,0.000
489219.461,42.969,33.203,25.391,18.066,4.883,0.000,0.000,0.000
489219.465,113.770,33.203,25.391,37.598,2.930,0.000,0.000,0.000
489219.469,27.832,35.645,25.391,16.602,5.371,0.000,0.000,0.000
489219.473,-63.477,38.574,25.391,-2.930,13.184,0.000,0.000,0.000
489219.477,7.812,37.109,26.367,15.625,7.324,0.000,0.000,0.000
489219.480,108.398,36.133,27.832,38.086,1.465,0.000,0.000,0.000
489219.484,64.941,36.133,28.320,25.879,9.277,0.000,0.000,0.000
489219.488,-54.199,39.062,30.273,0.000,13.672,0.000,0.000,0.000
489219.492,-24.414,36.133,29.785,9.277,18.555,0.000,0.000,0.000
489219.496,90.332,29.785,29.785,41.504,21.484,0.000,0.000,0.000
489219.500,87.402,31.738,31.738,35.156,24.902,0.000,0.000,0.000
489219.504,-35.645,32.227,31.250,8.789,24.414,0.000,0.000,0.000
489219.508,-43.945,39.551,30.273,15.137,33.691,0.000,0.000,0.000
489219.512,74.707,41.016,27.344,41.016,44.922,0.000,0.000,0.000
489219.516,125.000,38.574,23.926,48.340,50.293,0.000,0.000,0.000
489219.520,20.996,41.992,26.855,24.414,53.223,0.000,0.000,0.000
489219.523,-58.594,37.598,31.250,3.906,41.504,0.000,0.000,0.000
489219.527,30.273,33.691,33.203,26.855,31.250,0.000,0.000,0.000
489219.531,112.305,34.668,31.250,50.293,32.715,0.000,0.000,0.000
489219.535,39.551,36.621,30.273,27.344,28.320,0.000,0.000,0.000
489219.539,-63.965,37.598,30.273,6.348,27.832,0.000,0.000,0.000
489219.543,-0.488,44.922,32.227,20.020,33.691,0.000,0.000,0.000
489219.547,106.445,44.434,30.273,40.527,15.625,0.000,0.000,0.000
489219.551,73.730,33.203,23.926,24.902,-7.812,0.000,0.000,0.000
489219.555,-48.340,35.156,27.344,3.418,-5.371,0.000,0.000,0.000
489219.559,-35.645,32.715,29.297,7.812,5.859,0.000,0.000,0.000
489219.563,83.984,33.203,28.320,32.715,4.883,0.000,0.000,0.000
489219.566,97.656,34.668,30.762,44.434,-0.488,0.000,0.000,0.000
489219.570,-26.855,30.762,31.250,24.902,4.883,0.000,0.000,0.000
489219.574,-61.035,27.832,33.691,21.484,15.137,0.000,0.000,0.000
489219.578,53.223,23.926,36.133,50.293,27.832,0.000,0.000,0.000
489219.582,112.793,25.879,33.691,66.895,31.738,0.000,0.000,0.000
489219.586,12.207,26.855,32.715,40.527,26.855,0.000,0.000,0.000
489219.590,-62.988,25.879,31.250,12.695,32.227,0.000,0.000,0.000
489219.594,24.414,26.855,25.879,30.273,40.039,0.000,0.000,0.000
489219.598,112.305,29.297,29.785,49.805,46.875,0.000,0.000,0.000
489219.602,48.828,31.738,30.273,34.180,44.434,0.000,0.000,0.000
489219.605,-60.547,34.668,26.367,8.789,32.227,0.000,0.000,0.000
489219.609,-6.348,38.086,24.414,20.996,33.203,0.000,0.000,0.000
489219.613,106.445,33.203,23.926,50.293,31.250,0.000,0.000,0.000
489219.617,79.102,32.227,26.367,37.109,25.879,0.000,0.000,0.000
489219.621,-47.852,33.203,26.855,7.324,25.391,0.000,0.000,0.000
489219.625,-41.504,26.855,25.879,9.277,16.602,0.000,0.000,0.000
489219.629,74.707,22.949,29.785,38.086,14.648,0.000,0.000,0.000
489219.633,102.539,30.273,37.598,50.293,18.555,0.000,0.000,0.000
489219.637,-10.254,36.621,40.039,26.855,16.113,0.000,0.000,0.000
489219.641,-64.941,26.855,34.180,6.836,9.766,0.000,0.000,0.000
489219.645,39.062,24.414,30.273,34.180,7.812,0.000,0.000,0.000
489219.648,108.398,27.832,26.367,46.387,1.465,0.000,0.000,0.000
489219.652,13.184,28.809,23.438,14.648,-0.488,0.000,0.000,0.000
489219.656,-75.684,24.902,25.391,1.465,9.277,0.000,0.000,0.000
489219.660,3.418,18.555,29.297,26.855,12.695,0.000,0.000,0.000
489219.664,101.562,24.414,32.227,49.805,13.184,0.000,0.000,0.000
489219.668,46.387,30.762,31.250,33.691,20.508,0.000,0.000,0.000
489219.672,-74.707,32.715,35.156,10.742,29.785,0.000,0.000,0.000
489219.676,-34.180,33.691,36.621,15.625,18.555,0.000,0.000,0.000
489219.680,79.590,23.926,26.855,37.109,8.789,0.000,0.000,0.000
489219.684,69.336,20.508,29.297,40.039,19.531,0.000,0.000,0.000
489219.687,-53.711,27.832,31.250,18.555,28.809,0.000,0.000,0.000
489219.691,-58.594,26.855,29.297,14.160,32.715,0.000,0.000,0.000
489219.695,62.988,25.879,30.273,40.039,30.273,0.000,0.000,0.000
489219.699,100.098,28.320,33.203,50.293,27.832,0.000,0.000,0.000
489219.703,-3.906,34.180,36.621,29.785,30.273,0.000,0.000,0.000
489219.707,-54.199,34.180,33.691,15.137,32.227,0.000,0.000,0.000
489219.711,45.410,30.273,34.668,36.133,29.297,0.000,0.000,0.000
489219.715,121.582,31.250,35.156,48.340,33.203,0.000,0.000,0.000
489219.719,41.016,36.133,31.738,18.066,44.434,0.000,0.000,0.000
489219.723,-55.176,41.504,31.250,-0.488,40.527,0.000,0.000,0.000
489219.727,14.160,37.598,23.926,17.090,31.250,0.000,0.000,0.000
489219.730,111.816,32.715,19.043,37.598,25.391,0.000,0.000,0.000
489219.734,65.430,40.527,24.902,20.508,17.090,0.000,0.000,0.000
489219.738,-57.129,35.645,25.391,-14.160,10.742,0.000,0.000,0.000
489219.742,-26.367,28.320,23.438,-12.207,9.766,0.000,0.000,0.000
489219.746,95.703,33.203,23.438,22.949,4.883,0.000,0.000,0.000
489219.750,95.703,37.109,26.367,22.949,-2.441,0.000,0.000,0.000
489219.754,-34.668,31.738,26.855,-12.207,-3.418,0.000,0.000,0.000
489219.758,-55.176,26.855,22.949,-14.648,-3.418,0.000,0.000,0.000
489219.762,62.988,34.180,25.879,20.508,-1.465,0.000,0.000,0.000
489219.766,105.957,34.180,29.785,37.109,-2.441,0.000,0.000,0.000
489219.770,-8.789,34.668,29.297,13.672,-5.859,0.000,0.000,0.000
489219.773,-81.055,31.738,26.367,-3.906,-0.977,0.000,0.000,0.000
489219.777,20.508,25.879,24.902,20.508,19.043,0.000,0.000,0.000
489219.781,109.375,26.855,23.438,41.504,16.113,0.000,0.000,0.000
489219.785,37.109,30.273,21.973,11.719,-7.812,0.000,0.000,0.000
489219.789,-63.965,34.668,22.461,-13.184,-3.906,0.000,0.000,0.000
489219.793,-2.930,32.715,22.461,4.395,3.418,0.000,0.000,0.000
489219.797,104.004,31.738,22.949,33.203,6.348,0.000,0.000,0.000
489219.801,75.195,41.504,26.367,27.832,17.578,0.000,0.000,0.000
489219.805,-42.480,42.969,26.855,1.953,24.902,0.000,0.000,0.000
489219.809,-29.297,31.250,24.414,7.324,27.832,0.000,0.000,0.000
489219.812,86.914,29.785,24.902,41.016,39.551,0.000,0.000,0.000
489219.816,105.469,32.227,26.855,48.340,44.434,0.000,0.000,0.000
489219.820,-11.230,33.203,28.320,16.113,31.250,0.000,0.000,0.000
489219.824,-34.668,40.039,27.344,7.324,30.762,0.000,0.000,0.000
489219.828,73.242,35.156,21.973,32.227,23.438,0.000,0.000,0.000
489219.832,114.258,33.691,21.973,40.527,8.789,0.000,0.000,0.000
489219.836,17.090,40.527,22.461,19.531,6.348,0.000,0.000,0.000
489219.840,-62.988,28.809,20.020,0.488,2.441,0.000,0.000,0.000
489219.844,18.555,26.367,21.973,20.020,2.930,0.000,0.000,0.000
489219.848,102.051,29.785,20.996,42.969,-1.953,0.000,0.000,0.000
489219.852,38.086,26.367,21.484,28.809,-5.371,0.000,0.000,0.000
489219.855,-66.895,29.785,26.855,9.766,-0.488,0.000,0.000,0.000
489219.859,-17.578,32.715,30.273,20.508,5.371,0.000,0.000,0.000
489219.863,95.215,35.645,31.738,48.828,13.672,0.000,0.000,0.000
489219.867,76.660,36.133,31.738,45.898,15.625,0.000,0.000,0.000
489219.871,-44.434,30.273,31.738,9.277,18.066,0.000,0.000,0.000
489219.875,-39.062,24.414,28.809,7.812,21.973,0.000,0.000,0.000
489219.879,77.148,26.367,23.926,36.133,22.949,0.000,0.000,0.000
489219.883,100.586,27.832,23.926,42.969,25.879,0.000,0.000,0.000
489219.887,-12.695,28.320,25.391,20.020,33.203,0.000,0.000,0.000
489219.891,-57.129,36.133,22.461,5.371,21.484,0.000,0.000,0.000
489219.895,52.246,37.109,24.414,31.250,11.230,0.000,0.000,0.000
489219.898,118.652,33.691,27.832,48.828,16.602,0.000,0.000,0.000
489219.902,22.949,39.551,32.227,26.855,20.508,0.000,0.000,0.000
489219.906,-61.035,38.574,32.227,7.324,26.855,0.000,0.000,0.000
489219.910,22.461,33.203,26.367,26.855,33.203,0.000,0.000,0.000
489219.914,114.258,30.273,20.996,50.293,32.227,0.000,0.000,0.000
489219.918,54.199,32.227,20.996,37.109,19.531,0.000,0.000,0.000
489219.922,-59.570,35.645,27.344,18.555,15.625,0.000,0.000,0.000
489219.926,-18.066,39.551,28.809,32.227,20.508,0.000,0.000,0.000
489219.930,97.168,45.410,27.344,60.059,26.855,0.000,0.000,0.000
489219.934,90.332,39.551,27.344,45.898,27.344,0.000,0.000,0.000
489219.937,-28.809,35.645,29.785,14.648,27.344,0.000,0.000,0.000
489219.941,-31.250,31.738,28.809,16.602,31.738,0.000,0.000,0.000
489219.945,87.402,27.344,28.320,43.945,31.738,0.000,0.000,0.000
489219.949,115.723,31.250,27.344,50.293,23.438,0.000,0.000,0.000
489219.953,-5.371,32.715,23.438,14.648,15.137,0.000,0.000,0.000
489219.957,-62.988,34.668,24.414,-1.953,18.066,0.000,0.000,0.000
489219.961,39.062,34.668,28.320,27.832,20.508,0.000,0.000,0.000
489219.965,105.957,39.062,29.297,41.992,12.207,0.000,0.000,0.000
489219.969,12.695,39.062,26.855,10.254,7.324,0.000,0.000,0.000
489219.973,-78.125,33.203,25.391,-10.254,16.113,0.000,0.000,0.000
489219.977,-3.906,26.367,24.414,10.254,15.625,0.000,0.000,0.000
489219.980,102.051,25.879,25.879,42.480,10.742,0.000,0.000,0.000
489219.984,65.430,34.668,27.832,34.180,12.695,0.000,0.000,0.000
489219.988,-53.711,30.762,27.832,5.859,27.344,0.000,0.000,0.000
489219.992,-21.973,23.926,25.879,17.090,46.875,0.000,0.000,0.000
489219.996,99.121,32.227,25.879,44.922,32.227,0.000,0.000,0.000
489220.000,99.609,35.645,27.344,48.828,17.578,0.000,0.000,0.000
489220.004,-25.879,27.344,25.879,27.344,31.738,0.000,0.000,0.000
489220.008,-38.574,29.297,28.809,18.555,39.062,0.000,0.000,0.000
489220.012,86.914,38.086,32.715,47.363,37.109,0.000,0.000,0.000
489220.016,127.930,38.086,31.250,51.758,35.156,0.000,0.000,0.000
489220.020,7.324,32.227,27.344,18.066,35.645,0.000,0.000,0.000
489220.023,-65.430,28.320,24.414,5.371,41.992,0.000,0.000,0.000
489220.027,36.621,34.668,25.391,28.809,39.551,0.000,0.000,0.000
489220.031,115.234,33.203,27.832,54.688,34.668,0.000,0.000,0.000
489220.035,42.969,29.785,29.785,39.551,28.320,0.000,0.000,0.000
489220.039,-49.316,31.250,26.855,9.277,28.320,0.000,0.000,0.000
489220.043,9.277,33.203,28.320,24.902,37.109,0.000,0.000,0.000
489220.047,107.422,31.250,27.832,49.805,34.180,0.000,0.000,0.000
489220.051,65.918,28.320,24.414,32.715,23.438,0.000,0.000,0.000
489220.055,-56.641,34.180,28.320,1.953,16.113,0.000,0.000,0.000
489220.059,-35.156,36.133,26.367,6.836,17.578,0.000,0.000,0.000
489220.062,82.520,40.039,21.484,40.039,29.297,0.000,0.000,0.000
489220.066,96.680,40.527,19.043,45.898,24.902,0.000,0.000,0.000
489220.070,-20.020,40.039,22.461,15.137,15.137,0.000,0.000,0.000
489220.074,-45.410,39.551,20.020,2.930,24.414,0.000,0.000,0.000
489220.078,72.754,30.273,19.043,39.062,28.809,0.000,0.000,0.000
489220.082,129.883,29.785,24.902,59.082,30.273,0.000,0.000,0.000
489220.086,26.367,36.621,30.273,39.551,36.621,0.000,0.000,0.000
489220.090,-48.828,40.039,34.180,28.320,41.016,0.000,0.000,0.000
489220.094,38.574,37.109,31.250,47.363,34.668,0.000,0.000,0.000
489220.098,123.047,39.062,27.832,68.848,34.180,0.000,0.000,0.000
489220.102,58.594,37.598,30.762,49.805,36.621,0.000,0.000,0.000
489220.105,-47.363,34.668,31.738,22.461,39.062,0.000,0.000,0.000
489220.109,3.906,32.227,28.320,33.203,45.898,0.000,0.000,0.000
489220.113,114.258,29.785,28.320,60.547,46.875,0.000,0.000,0.000
489220.117,89.355,28.809,32.715,50.781,32.227,0.000,0.000,0.000
489220.121,-35.645,28.809,33.203,21.973,30.273,0.000,0.000,0.000
489220.125,-26.855,32.227,31.738,20.020,32.227,0.000,0.000,0.000
489220.129,90.332,36.133,27.832,46.387,24.902,0.000,0.000,0.000
489220.133,111.328,35.156,28.320,46.875,18.555,0.000,0.000,0.000
489220.137,-12.695,35.156,31.250,18.066,13.184,0.000,0.000,0.000
489220.141,-62.012,29.785,29.785,4.395,7.324,0.000,0.000,0.000
489220.144,47.363,21.973,30.273,29.297,6.348,0.000,0.000,0.000
489220.148,113.281,28.809,28.809,44.922,9.766,0.000,0.000,0.000
489220.152,23.438,33.203,28.320,18.066,12.695,0.000,0.000,0.000
489220.156,-61.523,25.391,26.855,-4.395,10.254,0.000,0.000,0.000
489220.160,18.555,30.273,29.785,12.695,9.277,0.000,0.000,0.000
489220.164,110.840,35.156,30.762,33.691,15.137,0.000,0.000,0.000
489220.168,52.734,26.855,27.344,19.531,21.484,0.000,0.000,0.000
489220.172,-56.641,29.297,28.809,-0.488,12.695,0.000,0.000,0.000
489220.176,-7.812,37.598,33.203,15.625,13.672,0.000,0.000,0.000
489220.180,108.887,41.992,31.738,45.410,30.762,0.000,0.000,0.000
489220.184,97.168,34.668,29.297,41.016,39.551,0.000,0.000,0.000
489220.187,-21.484,32.715,30.762,16.113,40.527,0.000,0.000,0.000
489220.191,-26.855,35.156,27.832,10.254,38.574,0.000,0.000,0.000
489220.195,94.238,35.645,22.949,41.016,37.109,0.000,0.000,0.000
489220.199,127.930,32.715,23.438,50.781,37.598,0.000,0.000,0.000
489220.203,10.254,28.809,24.902,13.672,30.273,0.000,0.000,0.000
489220.207,-41.504,32.227,23.926,-0.977,27.832,0.000,0.000,0.000
489220.211,58.105,36.621,25.879,26.855,27.832,0.000,0.000,0.000
489220.215,126.953,42.969,26.855,49.316,28.809,0.000,0.000,0.000
489220.219,36.133,40.527,24.902,20.508,24.902,0.000,0.000,0.000
489220.223,-63.477,31.738,24.902,-4.883,19.043,0.000,0.000,0.000
489220.227,11.719,33.691,23.926,17.090,20.508,0.000,0.000,0.000
489220.230,113.770,37.109,23.438,31.250,20.508,0.000,0.000,0.000
489220.234,62.012,36.133,22.461,11.719,15.625,0.000,0.000,0.000
489220.238,-57.617,30.273,21.484,-16.113,7.324,0.000,0.000,0.000
489220.242,-20.508,33.691,25.391,-1.953,-2.441,0.000,0.000,0.000
489220.246,90.332,40.039,27.344,31.250,-5.371,0.000,0.000,0.000
489220.250,78.613,37.598,25.391,27.344,-2.441,0.000,0.000,0.000
489220.254,-43.945,34.180,28.320,-2.930,-5.859,0.000,0.000,0.000
489220.258,-62.500,33.691,25.879,-4.395,-7.324,0.000,0.000,0.000
489220.262,54.199,28.320,23.438,30.762,5.859,0.000,0.000,0.000
489220.266,99.121,24.414,24.902,41.016,-1.953,0.000,0.000,0.000
489220.269,-5.371,33.203,26.367,15.625,-1.953,0.000,0.000,0.000
489220.273,-63.965,37.109,26.855,1.465,17.578,0.000,0.000,0.000
489220.277,32.227,31.250,24.414,25.879,23.926,0.000,0.000,0.000
489220.281,122.070,36.133,23.438,54.199,40.527,0.000,0.000,0.000
489220.285,52.246,35.156,26.367,36.621,47.852,0.000,0.000,0.000
489220.289,-62.500,33.691,31.738,6.348,35.156,0.000,0.000,0.000
489220.293,-8.301,31.738,34.668,22.949,32.227,0.000,0.000,0.000
489220.297,109.375,33.203,32.227,55.664,37.598,0.000,0.000,0.000
489220.301,82.031,42.969,31.250,41.992,43.945,0.000,0.000,0.000
489220.305,-43.945,41.992,36.133,10.254,58.594,0.000,0.000,0.000
489220.309,-26.855,32.227,33.203,4.395,35.645,0.000,0.000,0.000
489220.312,93.750,31.250,28.809,23.438,-9.766,0.000,0.000,0.000
489220.316,105.469,32.227,27.832,24.902,-16.602,0.000,0.000,0.000
489220.320,-21.973,29.785,33.691,-0.488,-3.418,0.000,0.000,0.000
489220.324,-50.781,31.738,35.156,-9.277,8.789,0.000,0.000,0.000
489220.328,58.594,28.320,28.809,14.648,-0.488,0.000,0.000,0.000
489220.332,111.816,22.461,27.344,27.344,-11.719,0.000,0.000,0.000
489220.336,20.996,30.762,30.762,14.160,1.953,0.000,0.000,0.000
489220.340,-55.664,36.133,31.738,1.465,5.859,0.000,0.000,0.000
489220.344,24.902,29.785,26.855,13.184,1.465,0.000,0.000,0.000
489220.348,110.840,26.855,30.762,31.250,4.883,0.000,0.000,0.000
489220.352,43.457,24.414,33.203,18.066,3.418,0.000,0.000,0.000
489220.355,-64.453,25.879,34.180,-3.418,6.348,0.000,0.000,0.000
489220.359,-13.184,29.785,36.621,9.766,14.648,0.000,0.000,0.000
489220.363,98.145,31.738,33.691,44.434,22.461,0.000,0.000,0.000
489220.367,75.684,30.762,29.785,37.598,26.367,0.000,0.000,0.000
489220.371,-44.922,32.227,30.762,12.695,21.484,0.000,0.000,0.000
489220.375,-32.715,29.297,28.320,13.672,15.137,0.000,0.000,0.000
489220.379,88.867,31.250,25.391,41.016,21.484,0.000,0.000,0.000
489220.383,112.305,35.156,27.832,45.898,30.273,0.000,0.000,0.000
489220.387,-8.789,29.785,29.785,17.090,36.621,0.000,0.000,0.000
489220.391,-53.223,25.879,29.297,11.230,40.527,0.000,0.000,0.000
489220.394,60.547,28.809,31.738,37.598,31.738,0.000,0.000,0.000
489220.398,117.188,30.762,29.297,44.434,24.414,0.000,0.000,0.000
489220.402,18.066,31.250,28.809,20.508,30.762,0.000,0.000,0.000
489220.406,-62.500,28.809,33.203,5.859,41.016,0.000,0.000,0.000
489220.410,18.066,26.855,28.320,25.879,47.363,0.000,0.000,0.000
489220.414,110.352,28.809,25.879,49.316,42.969,0.000,0.000,0.000
489220.418,52.734,30.273,25.391,27.344,29.785,0.000,0.000,0.000
489220.422,-62.988,29.297,26.367,-1.465,22.949,0.000,0.000,0.000
489220.426,-16.602,31.250,27.832,11.719,28.809,0.000,0.000,0.000
489220.430,98.633,33.691,24.902,37.109,33.691,0.000,0.000,0.000
489220.434,84.961,30.273,21.973,34.668,24.414,0.000,0.000,0.000
489220.437,-28.809,36.621,27.832,18.555,24.414,0.000,0.000,0.000
489220.441,-26.367,41.016,32.227,20.508,35.645,0.000,0.000,0.000
489220.445,87.402,30.273,28.809,41.504,31.250,0.000,0.000,0.000
489220.449,118.652,27.832,25.879,40.039,24.902,0.000,0.000,0.000
489220.453,7.324,32.227,27.344,11.230,28.809,0.000,0.000,0.000
489220.457,-48.340,27.832,26.367,3.418,32.715,0.000,0.000,0.000
489220.461,50.293,29.785,20.508,29.297,25.879,0.000,0.000,0.000
489220.465,122.070,37.598,24.414,41.504,23.926,0.000,0.000,0.000
489220.469,39.551,38.574,31.738,19.531,24.414,0.000,0.000,0.000
489220.473,-49.316,38.086,29.785,-2.930,33.203,0.000,0.000,0.000
489220.476,19.043,38.086,31.250,15.625,36.621,0.000,0.000,0.000
489220.480,114.746,44.434,31.250,45.898,19.043,0.000,0.000,0.000
489220.484,68.359,37.109,26.855,31.738,14.160,0.000,0.000,0.000
489220.488,-52.246,31.250,30.762,2.930,21.484,0.000,0.000,0.000
489220.492,-22.461,40.527,26.855,5.371,21.973,0.000,0.000,0.000
489220.496,98.633,35.645,23.438,34.668,35.645,0.000,0.000,0.000
489220.500,97.656,31.738,25.391,33.691,34.668,0.000,0.000,0.000
489220.504,-36.621,33.691,24.414,4.883,12.207,0.000,0.000,0.000
489220.508,-51.758,39.551,26.855,0.977,10.742,0.000,0.000,0.000
489220.512,65.430,42.969,24.414,27.832,16.602,0.000,0.000,0.000
489220.516,106.445,39.062,21.973,38.086,15.137,0.000,0.000,0.000
489220.519,2.441,35.645,25.391,10.254,14.160,0.000,0.000,0.000
489220.523,-56.152,33.203,28.809,-7.812,20.996,0.000,0.000,0.000
489220.527,38.086,28.809,23.926,10.254,24.414,0.000,0.000,0.000
489220.531,120.605,28.320,23.926,39.062,22.461,0.000,0.000,0.000
489220.535,41.504,32.227,31.250,25.391,21.973,0.000,0.000,0.000
489220.539,-66.895,30.273,29.297,-4.395,20.996,0.000,0.000,0.000
489220.543,-1.953,23.926,25.391,11.719,21.973,0.000,0.000,0.000
489220.547,101.562,17.578,26.367,43.945,16.602,0.000,0.000,0.000
489220.551,72.754,24.414,30.762,36.133,18.066,0.000,0.000,0.000
489220.555,-43.457,32.715,33.691,9.766,27.832,0.000,0.000,0.000
489220.559,-22.949,28.809,29.297,15.625,39.551,0.000,0.000,0.000
489220.562,93.262,26.367,24.902,38.574,35.156,0.000,0.000,0.000
489220.566,105.957,31.738,28.809,44.434,24.414,0.000,0.000,0.000
489220.570,-10.254,41.504,32.227,21.973,30.273,0.000,0.000,0.000
489220.574,-46.387,36.621,23.926,6.348,23.926,0.000,0.000,0.000
489220.578,57.129,20.508,19.043,21.484,14.648,0.000,0.000,0.000
489220.582,104.004,20.020,22.461,29.785,27.344,0.000,0.000,0.000
489220.586,4.395,30.273,25.391,12.207,27.344,0.000,0.000,0.000
489220.590,-68.359,34.668,26.855,-0.977,17.090,0.000,0.000,0.000
489220.594,26.855,36.133,26.367,21.973,16.113,0.000,0.000,0.000
489220.598,114.746,37.598,27.344,47.852,8.301,0.000,0.000,0.000
489220.601,42.969,32.715,30.762,33.691,13.672,0.000,0.000,0.000
489220.605,-60.059,33.691,33.203,13.672,24.902,0.000,0.000,0.000
489220.609,5.371,41.992,29.785,27.832,29.785,0.000,0.000,0.000
489220.613,110.352,42.480,21.973,48.828,24.414,0.000,0.000,0.000
489220.617,80.078,42.480,22.461,35.156,21.484,0.000,0.000,0.000
489220.621,-45.410,42.480,23.438,2.441,19.531,0.000,0.000,0.000
489220.625,-43.945,38.574,21.484,2.930,18.555,0.000,0.000,0.000
489220.629,69.336,35.156,19.043,30.762,9.277,0.000,0.000,0.000
489220.633,85.449,27.832,22.461,36.133,3.418,0.000,0.000,0.000
489220.637,-30.762,27.832,27.832,13.672,14.648,0.000,0.000,0.000
489220.641,-67.383,32.715,27.832,3.906,17.090,0.000,0.000,0.000
489220.644,42.480,35.645,32.715,40.527,19.043,0.000,0.000,0.000
489220.648,105.957,32.715,31.250,56.152,29.297,0.000,0.000,0.000
489220.652,12.695,32.715,26.855,21.973,35.156,0.000,0.000,0.000
489220.656,-73.242,34.180,28.809,1.953,15.625,0.000,0.000,0.000
489220.660,6.836,33.203,28.809,23.438,2.441,0.000,0.000,0.000
489220.664,94.238,27.832,26.367,48.828,12.207,0.000,0.000,0.000
489220.668,29.297,24.902,27.344,30.762,21.973,0.000,0.000,0.000
489220.672,-82.031,21.484,27.832,0.977,19.531,0.000,0.000,0.000
489220.676,-26.855,23.438,25.879,14.648,11.719,0.000,0.000,0.000
489220.680,93.262,31.738,29.297,52.246,16.602,2.000,1.000,45.000
489220.684,76.660,30.762,32.715,46.875,17.090,0.000,0.000,0.000
