timestamps,TP9,AF7,AF8,TP10,Right AUX,Frequency,Contrast,Orientation
502937.715,18.066,37.109,17.090,-14.648,34.180,0.000,0.000,0.000
502937.718,17.090,25.391,14.648,-13.672,33.203,0.000,0.000,0.000
502937.722,16.113,18.066,27.344,-16.602,19.043,0.000,0.000,0.000
502937.726,8.789,19.531,34.668,-11.719,23.438,0.000,0.000,0.000
502937.730,3.906,19.531,25.879,-5.371,28.809,0.000,0.000,0.000
502937.734,12.207,20.996,21.484,-18.066,26.367,0.000,0.000,0.000
502937.738,20.508,20.508,28.320,-25.879,26.367,0.000,0.000,0.000
502937.742,10.254,24.414,37.598,-18.066,27.344,0.000,0.000,0.000
502937.746,7.812,27.832,38.574,-19.531,24.414,0.000,0.000,0.000
502937.750,17.578,30.273,35.156,-19.043,30.273,0.000,0.000,0.000
502937.754,21.973,41.992,27.344,-19.531,33.691,0.000,0.000,0.000
502937.758,16.113,42.480,15.625,-20.020,27.832,0.000,0.000,0.000
502937.762,8.789,40.039,11.719,-16.602,27.832,0.000,0.000,0.000
502937.766,16.602,45.410,8.301,-14.648,41.504,0.000,0.000,0.000
502937.769,20.996,49.316,7.324,-6.836,45.410,0.000,0.000,0.000
502937.773,10.742,45.898,11.719,-15.625,31.250,0.000,0.000,0.000
502937.777,4.883,47.852,24.902,-21.973,33.691,0.000,0.000,0.000
502937.781,11.230,46.875,35.156,-12.695,48.828,0.000,0.000,0.000
502937.785,12.695,37.598,35.645,-17.090,38.086,0.000,0.000,0.000
502937.789,10.254,42.480,34.180,-18.066,19.043,0.000,0.000,0.000
502937.793,14.648,55.176,29.785,-9.766,20.020,0.000,0.000,0.000
502937.797,25.879,54.688,31.250,-4.883,34.180,0.000,0.000,0.000
502937.801,17.578,48.340,35.156,-1.465,39.551,0.000,0.000,0.000
502937.805,9.277,48.828,32.227,-2.441,32.227,0.000,0.000,0.000
502937.809,8.789,48.828,33.691,-3.418,32.715,0.000,0.000,0.000
502937.813,12.695,59.570,37.109,8.301,31.250,0.000,0.000,0.000
502937.817,19.531,66.406,29.785,9.277,24.414,0.000,0.000,0.000
502937.820,19.531,60.059,27.344,-4.395,28.809,0.000,0.000,0.000
502937.824,13.672,53.711,24.902,-20.020,15.625,0.000,0.000,0.000
502937.828,13.672,51.758,20.020,-23.926,20.020,0.000,0.000,0.000
502937.832,30.273,53.711,29.785,-27.344,35.645,0.000,0.000,0.000
502937.836,28.320,43.945,27.832,-41.016,32.227,0.000,0.000,0.000
502937.840,16.113,36.133,28.809,-37.598,20.996,0.000,0.000,0.000
502937.844,14.648,41.504,35.645,-36.133,18.066,0.000,0.000,0.000
502937.848,14.648,39.062,32.227,-36.621,18.066,0.000,0.000,0.000
502937.852,21.973,44.434,39.551,-26.855,29.297,0.000,0.000,0.000
502937.856,24.902,49.805,35.156,-27.344,33.691,0.000,0.000,0.000
502937.860,16.602,38.574,25.391,-28.320,26.855,0.000,0.000,0.000
502937.864,12.207,39.062,33.203,-25.879,31.738,0.000,0.000,0.000
502937.868,16.113,42.480,33.203,-14.648,40.039,0.000,0.000,0.000
502937.871,17.090,36.133,24.902,-7.812,36.621,0.000,0.000,0.000
502937.875,10.742,32.227,17.578,-13.672,24.902,0.000,0.000,0.000
502937.879,8.789,30.762,23.926,-19.043,24.902,0.000,0.000,0.000
502937.883,16.113,29.297,35.156,-15.137,18.555,0.000,0.000,0.000
502937.887,20.508,32.715,35.645,-7.812,13.184,0.000,0.000,0.000
502937.891,18.555,28.809,30.762,-4.883,18.555,0.000,0.000,0.000
502937.895,14.160,23.438,24.414,-5.371,18.066,0.000,0.000,0.000
502937.899,14.160,23.438,14.160,-15.137,28.320,0.000,0.000,0.000
502937.903,17.090,25.879,15.625,-9.277,33.203,0.000,0.000,0.000
502937.907,21.484,31.250,20.020,-1.465,20.020,0.000,0.000,0.000
502937.911,19.043,32.715,16.602,-10.254,16.602,0.000,0.000,0.000
502937.915,17.090,33.203,13.184,-6.836,19.531,0.000,0.000,0.000
502937.919,23.438,33.203,12.207,-1.465,24.414,0.000,0.000,0.000
502937.922,19.531,28.809,20.996,-8.789,26.367,0.000,0.000,0.000
502937.926,4.395,25.879,26.855,-21.484,18.066,0.000,0.000,0.000
502937.930,1.953,36.133,22.461,-16.602,20.508,0.000,0.000,0.000
502937.934,20.020,43.945,20.508,-2.930,32.715,0.000,0.000,0.000
502937.938,19.043,41.992,20.020,-6.836,22.949,0.000,0.000,0.000
502937.942,3.418,36.133,14.648,-12.695,14.648,0.000,0.000,0.000
502937.946,2.441,33.203,20.020,-16.113,17.090,0.000,0.000,0.000
502937.950,7.812,40.527,30.273,-11.230,11.230,0.000,0.000,0.000
502937.954,10.254,42.480,34.668,-6.836,14.160,0.000,0.000,0.000
502937.958,11.719,39.551,37.109,-18.066,21.973,0.000,0.000,0.000
502937.962,4.883,38.086,34.180,-16.113,16.602,0.000,0.000,0.000
502937.966,5.371,34.180,31.250,-8.789,16.113,0.000,0.000,0.000
502937.970,10.742,31.738,29.297,-8.789,15.625,0.000,0.000,0.000
502937.973,14.160,31.738,26.367,-3.418,21.484,0.000,0.000,0.000
502937.977,15.625,31.738,21.484,2.930,26.367,0.000,0.000,0.000
502937.981,26.367,40.527,12.207,4.883,41.504,0.000,0.000,0.000
502937.985,25.879,40.527,9.766,13.184,46.875,0.000,0.000,0.000
502937.989,19.531,33.203,18.555,16.113,32.227,0.000,0.000,0.000
502937.993,14.160,35.645,29.297,6.836,26.855,0.000,0.000,0.000
502937.997,9.277,34.668,37.109,2.930,27.344,0.000,0.000,0.000
502938.001,18.066,35.156,38.574,6.348,33.203,0.000,0.000,0.000
502938.005,15.137,35.156,35.156,-3.418,28.320,0.000,0.000,0.000
502938.009,6.348,34.180,25.391,-17.090,19.043,0.000,0.000,0.000
502938.013,8.789,41.504,21.484,-2.930,31.250,0.000,0.000,0.000
502938.017,7.324,48.340,25.391,10.742,31.250,0.000,0.000,0.000
502938.021,6.836,45.410,27.344,1.953,12.695,0.000,0.000,0.000
502938.024,6.836,47.363,22.949,-4.883,19.043,0.000,0.000,0.000
502938.028,1.953,54.199,17.090,-5.859,26.367,0.000,0.000,0.000
502938.032,8.301,54.199,20.020,-3.906,33.691,0.000,0.000,0.000
502938.036,18.066,54.688,25.391,-1.953,44.922,0.000,0.000,0.000
502938.040,17.578,58.105,26.855,2.930,36.621,0.000,0.000,0.000
502938.044,11.719,55.664,25.391,0.977,25.879,0.000,0.000,0.000
502938.048,11.719,56.641,28.809,-2.930,37.109,0.000,0.000,0.000
502938.052,21.484,64.941,33.203,-1.465,51.270,0.000,0.000,0.000
502938.056,26.855,71.777,34.668,4.395,44.434,0.000,0.000,0.000
502938.060,27.832,78.613,40.527,8.789,36.621,0.000,0.000,0.000
502938.064,24.414,73.730,35.645,0.977,35.156,0.000,0.000,0.000
502938.068,24.902,68.359,23.438,3.906,36.133,0.000,0.000,0.000
502938.072,25.879,77.637,29.785,9.277,25.391,0.000,0.000,0.000
502938.075,19.043,75.684,38.086,1.953,22.461,0.000,0.000,0.000
502938.079,15.137,66.406,33.203,14.160,23.438,0.000,0.000,0.000
502938.083,16.113,66.895,34.180,24.902,19.043,0.000,0.000,0.000
502938.087,10.254,69.336,38.574,21.973,22.461,0.000,0.000,0.000
502938.091,0.977,64.453,37.598,15.625,23.438,0.000,0.000,0.000
502938.095,-0.977,61.035,37.598,15.137,28.809,0.000,0.000,0.000
502938.099,3.418,57.129,34.180,17.578,40.039,0.000,0.000,0.000
502938.103,11.230,52.246,26.367,26.367,45.410,0.000,0.000,0.000
502938.107,12.695,54.199,27.344,25.879,29.297,0.000,0.000,0.000
502938.111,3.906,57.129,26.855,20.508,21.973,0.000,0.000,0.000
502938.115,12.207,58.105,17.090,24.414,38.086,0.000,0.000,0.000
502938.119,18.066,59.082,13.184,14.648,36.133,0.000,0.000,0.000
502938.123,19.043,57.617,22.461,5.371,31.250,0.000,0.000,0.000
502938.126,24.414,61.523,36.133,10.254,35.156,0.000,0.000,0.000
502938.130,28.320,66.895,39.062,15.137,36.133,0.000,0.000,0.000
502938.134,37.109,67.871,36.133,21.484,39.062,0.000,0.000,0.000
502938.138,43.945,69.336,34.180,12.695,40.039,0.000,0.000,0.000
502938.142,37.109,67.871,32.715,6.348,43.945,0.000,0.000,0.000
502938.146,30.273,63.965,30.273,12.207,38.086,0.000,0.000,0.000
502938.150,39.062,72.266,35.645,23.926,43.945,0.000,0.000,0.000
502938.154,38.574,73.242,30.273,21.484,43.945,0.000,0.000,0.000
502938.158,19.531,59.082,15.137,-0.977,27.832,0.000,0.000,0.000
502938.162,7.812,54.199,20.020,-1.953,26.367,0.000,0.000,0.000
502938.166,12.207,54.199,26.855,-2.930,19.531,0.000,0.000,0.000
502938.170,21.973,57.129,32.715,-3.906,18.555,0.000,0.000,0.000
502938.174,14.648,55.664,34.180,1.953,24.902,0.000,0.000,0.000
502938.177,0.000,51.758,32.715,1.953,20.508,0.000,0.000,0.000
502938.181,1.465,56.641,30.273,1.953,20.020,0.000,0.000,0.000
502938.185,5.859,62.500,21.484,-4.883,30.273,0.000,0.000,0.000
502938.189,7.324,69.336,21.484,-7.324,33.203,0.000,0.000,0.000
502938.193,5.371,72.266,30.762,-6.836,36.621,0.000,0.000,0.000
502938.197,4.395,65.430,40.527,-4.883,32.227,0.000,0.000,0.000
502938.201,11.719,62.988,39.551,5.859,21.973,0.000,0.000,0.000
502938.205,15.625,63.477,26.367,11.230,31.738,0.000,0.000,0.000
502938.209,14.648,59.570,29.297,9.766,37.109,0.000,0.000,0.000
502938.213,16.113,62.012,40.039,10.742,35.156,0.000,0.000,0.000
502938.217,21.484,66.895,40.527,16.113,35.645,0.000,0.000,0.000
502938.221,25.879,67.871,45.410,21.484,39.062,0.000,0.000,0.000
502938.224,20.020,70.312,44.434,17.578,34.180,0.000,0.000,0.000
502938.228,10.254,67.383,38.574,11.719,28.809,0.000,0.000,0.000
502938.232,9.766,59.570,34.180,9.277,32.715,0.000,0.000,0.000
502938.236,11.230,52.246,32.715,16.113,36.133,0.000,0.000,0.000
502938.240,9.277,47.852,33.691,13.672,38.574,0.000,0.000,0.000
502938.244,5.371,52.734,30.273,4.883,41.016,0.000,0.000,0.000
502938.248,6.348,54.199,27.832,3.906,33.691,0.000,0.000,0.000
502938.252,12.207,49.316,28.320,4.395,36.133,0.000,0.000,0.000
502938.256,17.090,50.781,21.973,6.836,40.527,0.000,0.000,0.000
502938.260,12.695,54.688,17.090,3.418,41.016,0.000,0.000,0.000
502938.264,8.301,53.711,22.461,-2.930,40.527,0.000,0.000,0.000
502938.268,20.508,50.781,21.484,-0.488,54.688,0.000,0.000,0.000
502938.272,30.762,52.246,19.043,7.812,61.523,0.000,0.000,0.000
502938.275,29.785,52.734,31.738,13.184,45.898,0.000,0.000,0.000
502938.279,25.879,50.781,38.086,16.113,49.805,0.000,0.000,0.000
502938.283,26.367,50.293,39.062,19.531,60.059,0.000,0.000,0.000
502938.287,23.438,47.852,37.109,15.137,59.570,0.000,0.000,0.000
502938.291,16.602,49.805,35.156,14.160,45.410,0.000,0.000,0.000
502938.295,8.301,54.199,37.109,23.926,34.668,0.000,0.000,0.000
502938.299,-1.465,49.316,31.738,13.184,37.598,0.000,0.000,0.000
502938.303,0.000,49.316,30.762,7.324,36.621,0.000,0.000,0.000
502938.307,3.418,50.781,30.762,12.695,30.762,0.000,0.000,0.000
502938.311,0.000,46.875,24.414,15.137,42.480,0.000,0.000,0.000
502938.315,1.953,42.480,22.461,10.254,44.922,0.000,0.000,0.000
502938.319,11.719,47.363,23.926,1.465,25.879,0.000,0.000,0.000
502938.323,16.113,53.711,30.273,5.859,25.391,0.000,0.000,0.000
502938.326,12.695,54.199,25.879,11.719,27.832,0.000,0.000,0.000
502938.330,7.324,50.781,13.672,9.277,20.996,0.000,0.000,0.000
502938.334,13.672,46.875,15.625,16.113,21.484,0.000,0.000,0.000
502938.338,16.602,41.992,10.742,18.555,27.344,0.000,0.000,0.000
502938.342,6.836,41.992,11.230,8.301,15.625,0.000,0.000,0.000
502938.346,5.371,43.945,13.184,12.695,12.695,0.000,0.000,0.000
502938.350,9.766,43.457,11.230,32.227,20.020,0.000,0.000,0.000
502938.354,12.695,41.992,16.113,46.387,21.484,0.000,0.000,0.000
502938.358,19.043,40.527,17.090,51.270,29.785,0.000,0.000,0.000
502938.362,13.672,39.062,12.695,44.922,32.227,0.000,0.000,0.000
502938.366,11.230,39.062,19.043,30.762,29.297,0.000,0.000,0.000
502938.370,16.602,40.039,22.461,27.344,32.715,0.000,0.000,0.000
502938.374,12.207,32.715,22.949,17.090,28.320,0.000,0.000,0.000
502938.377,10.254,29.297,24.414,13.184,21.973,0.000,0.000,0.000
502938.381,9.277,37.598,27.832,23.438,20.020,0.000,0.000,0.000
502938.385,17.578,43.457,30.762,30.762,32.715,0.000,0.000,0.000
502938.389,25.391,49.316,28.320,27.832,32.227,0.000,0.000,0.000
502938.393,20.020,44.922,25.391,15.137,20.996,0.000,0.000,0.000
502938.397,20.020,41.504,33.691,16.113,22.949,0.000,0.000,0.000
502938.401,25.391,40.527,40.039,20.508,21.973,0.000,0.000,0.000
502938.405,24.414,37.598,33.203,6.348,20.020,0.000,0.000,0.000
502938.409,17.090,42.480,32.227,0.488,14.648,0.000,0.000,0.000
502938.413,14.160,39.062,21.973,13.184,15.625,0.000,0.000,0.000
502938.417,19.531,33.691,10.742,11.719,24.414,0.000,0.000,0.000
502938.421,23.926,44.922,26.855,10.254,29.785,0.000,0.000,0.000
502938.425,25.879,46.875,33.203,16.602,23.926,0.000,0.000,0.000
502938.428,12.207,39.062,28.320,33.691,25.391,0.000,0.000,0.000
502938.432,-10.254,42.480,30.762,51.758,24.414,0.000,0.000,0.000
502938.436,-11.230,47.852,31.250,66.406,12.695,0.000,0.000,0.000
502938.440,-6.836,48.340,37.109,73.242,12.207,0.000,0.000,0.000
502938.444,-11.719,46.387,46.387,76.172,17.578,0.000,0.000,0.000
502938.448,-13.184,39.062,42.969,75.195,22.461,0.000,0.000,0.000
502938.452,-11.230,36.621,36.133,75.684,24.902,0.000,0.000,0.000
502938.456,-16.602,33.691,36.621,72.754,23.438,0.000,0.000,0.000
502938.460,-18.555,30.273,37.598,63.477,17.578,0.000,0.000,0.000
502938.464,-14.648,38.086,38.086,68.848,11.230,0.000,0.000,0.000
502938.468,-13.184,37.598,36.621,73.242,13.184,0.000,0.000,0.000
502938.472,-11.719,24.902,33.691,70.312,13.184,0.000,0.000,0.000
502938.476,-5.859,28.320,28.320,77.148,20.996,0.000,0.000,0.000
502938.479,-2.930,37.598,22.949,73.730,25.879,0.000,0.000,0.000
502938.483,0.977,31.738,21.484,70.801,21.484,0.000,0.000,0.000
502938.487,2.441,26.367,32.227,74.707,14.648,0.000,0.000,0.000
502938.491,5.859,20.996,44.434,72.754,13.184,0.000,0.000,0.000
502938.495,8.789,18.555,40.527,83.496,19.043,0.000,0.000,0.000
502938.499,0.000,24.414,36.621,75.684,13.184,0.000,0.000,0.000
502938.503,-2.930,26.855,44.922,69.824,17.578,0.000,0.000,0.000
502938.507,-6.348,25.879,42.480,69.824,14.160,0.000,0.000,0.000
502938.511,-13.184,33.691,33.203,65.430,4.395,0.000,0.000,0.000
502938.515,-8.789,41.504,26.367,70.312,9.766,0.000,0.000,0.000
502938.519,-4.883,38.574,20.996,75.684,16.113,0.000,0.000,0.000
502938.523,-3.906,34.668,17.578,79.102,20.996,0.000,0.000,0.000
502938.527,-4.883,36.133,20.020,82.031,25.879,0.000,0.000,0.000
502938.530,-7.324,39.551,30.762,82.031,30.273,0.000,0.000,0.000
502938.534,-3.418,37.109,33.691,78.613,31.738,0.000,0.000,0.000
502938.538,-5.859,31.738,24.414,83.984,31.250,0.000,0.000,0.000
502938.542,-3.906,36.621,21.484,84.473,26.855,0.000,0.000,0.000
502938.546,-8.301,37.109,23.438,85.938,21.484,0.000,0.000,0.000
502938.550,-8.301,37.598,14.648,89.355,24.414,0.000,0.000,0.000
502938.554,-4.395,36.621,20.020,82.520,22.461,0.000,0.000,0.000
502938.558,-7.812,35.645,33.691,73.242,11.230,0.000,0.000,0.000
502938.562,-9.277,30.273,42.480,73.242,11.719,0.000,0.000,0.000
502938.566,-6.348,32.227,45.898,74.707,19.531,0.000,0.000,0.000
502938.570,-7.812,47.852,40.039,73.730,26.855,0.000,0.000,0.000
502938.574,-9.277,51.270,38.574,73.242,22.949,0.000,0.000,0.000
502938.578,-9.277,46.875,44.434,72.266,13.672,0.000,0.000,0.000
502938.581,-5.859,50.781,45.898,74.219,24.902,0.000,0.000,0.000
502938.585,-0.488,55.176,40.527,80.566,36.621,0.000,0.000,0.000
502938.589,-4.395,52.246,40.039,83.008,34.668,0.000,0.000,0.000
502938.593,-12.695,51.270,38.086,75.195,35.645,0.000,0.000,0.000
502938.597,-13.672,52.734,29.785,74.707,50.293,0.000,0.000,0.000
502938.601,-14.160,56.152,30.762,79.102,53.711,0.000,0.000,0.000
502938.605,-20.996,51.758,34.180,77.637,33.203,0.000,0.000,0.000
502938.609,-25.391,48.340,34.668,71.777,25.391,0.000,0.000,0.000
502938.613,-27.832,56.641,37.109,66.406,25.879,0.000,0.000,0.000
502938.617,-20.996,62.500,33.691,66.895,34.668,0.000,0.000,0.000
502938.621,-7.324,62.988,35.645,74.219,48.340,0.000,0.000,0.000
502938.625,-7.324,63.477,34.668,72.266,43.457,0.000,0.000,0.000
502938.629,-15.625,63.965,25.391,73.730,45.898,0.000,0.000,0.000
502938.632,-13.672,61.523,28.320,69.824,52.734,0.000,0.000,0.000
502938.636,-10.742,60.547,36.621,62.988,51.758,0.000,0.000,0.000
502938.640,-6.836,62.012,37.598,62.500,53.223,0.000,0.000,0.000
502938.644,-5.371,62.012,34.180,62.012,60.547,0.000,0.000,0.000
502938.648,-15.625,65.918,33.691,60.059,62.012,0.000,0.000,0.000
502938.652,-16.113,62.988,34.668,61.523,58.594,0.000,0.000,0.000
502938.656,-12.695,56.152,36.133,65.918,55.176,0.000,0.000,0.000
502938.660,-15.625,60.059,37.598,64.941,46.875,0.000,0.000,0.000
502938.664,-27.832,61.035,39.551,61.035,43.945,0.000,0.000,0.000
502938.668,-34.180,55.664,39.551,64.941,45.410,0.000,0.000,0.000
502938.672,-28.320,53.223,37.598,69.824,39.062,0.000,0.000,0.000
502938.676,-22.461,53.711,36.133,65.430,39.551,0.000,0.000,0.000
502938.680,-23.926,54.688,36.621,64.453,50.781,0.000,0.000,0.000
502938.683,-35.645,55.664,33.691,60.059,33.691,0.000,0.000,0.000
502938.687,-34.668,54.688,31.250,59.082,17.090,0.000,0.000,0.000
502938.691,-25.391,62.500,33.203,62.988,29.297,0.000,0.000,0.000
502938.695,-31.250,64.453,32.227,60.059,30.762,0.000,0.000,0.000
502938.699,-38.574,53.711,39.551,49.316,33.203,0.000,0.000,0.000
502938.703,-35.156,47.363,52.246,48.340,32.227,0.000,0.000,0.000
502938.707,-32.227,43.945,48.340,55.176,16.113,0.000,0.000,0.000
502938.711,-32.715,45.898,34.668,47.852,22.461,0.000,0.000,0.000
502938.715,-34.668,51.270,35.645,45.410,31.250,0.000,0.000,0.000
502938.719,-37.109,53.223,39.551,49.805,21.973,0.000,0.000,0.000
502938.723,-42.480,48.340,38.086,50.293,19.043,0.000,0.000,0.000
502938.727,-41.992,46.875,31.738,41.992,19.043,0.000,0.000,0.000
502938.731,-40.039,47.852,33.203,37.109,20.996,0.000,0.000,0.000
502938.734,-38.086,49.805,42.480,31.250,29.297,0.000,0.000,0.000
502938.738,-35.156,46.387,40.039,35.645,21.484,0.000,0.000,0.000
502938.742,-30.273,44.434,40.039,38.574,13.672,0.000,0.000,0.000
502938.746,-28.320,51.758,40.527,39.062,17.578,0.000,0.000,0.000
502938.750,-23.926,53.711,36.133,50.293,23.438,0.000,0.000,0.000
502938.754,-25.879,47.852,32.227,49.316,26.367,0.000,0.000,0.000
502938.758,-37.109,45.410,29.785,37.109,25.391,0.000,0.000,0.000
502938.762,-37.598,49.316,31.250,37.598,31.738,0.000,0.000,0.000
502938.766,-27.832,48.828,30.273,43.457,26.855,0.000,0.000,0.000
502938.770,-20.996,51.270,25.879,27.344,15.625,0.000,0.000,0.000
502938.774,-20.508,53.223,27.832,13.672,17.578,0.000,0.000,0.000
502938.778,-24.414,46.387,29.785,20.020,18.066,0.000,0.000,0.000
502938.782,-31.250,45.410,40.527,13.672,12.207,0.000,0.000,0.000
502938.785,-32.227,50.293,48.828,6.836,14.648,0.000,0.000,0.000
502938.789,-31.738,50.781,40.527,12.695,18.066,0.000,0.000,0.000
502938.793,-29.297,49.316,38.574,13.184,22.461,0.000,0.000,0.000
502938.797,-34.668,42.480,44.922,7.324,33.203,0.000,0.000,0.000
502938.801,-25.879,44.434,39.062,-1.465,31.738,0.000,0.000,0.000
502938.805,-5.859,50.293,29.297,1.465,36.621,0.000,0.000,0.000
502938.809,-11.719,44.434,21.484,-8.789,38.086,0.000,0.000,0.000
502938.813,-19.043,41.992,24.902,-21.973,33.203,0.000,0.000,0.000
502938.817,-26.855,46.875,40.527,-26.367,40.039,0.000,0.000,0.000
502938.821,-27.832,48.340,43.457,-30.273,42.969,0.000,0.000,0.000
502938.825,-26.855,48.340,41.992,-38.574,39.062,0.000,0.000,0.000
502938.829,-34.180,50.781,42.480,-43.457,41.992,0.000,0.000,0.000
502938.833,-38.086,49.805,36.621,-42.969,29.297,0.000,0.000,0.000
502938.836,-34.180,50.781,30.762,-43.457,23.438,0.000,0.000,0.000
502938.840,-32.227,55.664,25.391,-50.293,33.691,0.000,0.000,0.000
502938.844,-34.668,57.617,13.184,-46.875,29.785,0.000,0.000,0.000
502938.848,-39.551,56.152,14.648,-40.039,22.461,0.000,0.000,0.000
502938.852,-38.086,56.641,29.297,-35.156,20.508,0.000,0.000,0.000
502938.856,-37.109,54.199,27.832,-23.926,29.785,0.000,0.000,0.000
502938.860,-43.457,49.805,22.949,-27.832,37.109,0.000,0.000,0.000
502938.864,-47.363,53.711,21.973,-35.156,37.109,0.000,0.000,0.000
502938.868,-44.922,56.152,20.996,-27.832,34.668,0.000,0.000,0.000
502938.872,-42.969,51.758,27.344,-21.484,24.414,0.000,0.000,0.000
502938.876,-42.969,49.805,30.273,-15.625,25.391,0.000,0.000,0.000
502938.880,-40.039,45.410,32.715,-12.695,32.227,0.000,0.000,0.000
502938.884,-36.621,40.527,38.574,-14.160,26.367,0.000,0.000,0.000
502938.887,-30.762,37.598,35.645,-13.184,22.461,0.000,0.000,0.000
502938.891,-25.391,41.992,27.344,-13.184,23.926,0.000,0.000,0.000
502938.895,-29.297,49.805,24.902,-16.113,28.809,0.000,0.000,0.000
502938.899,-30.762,48.340,22.949,-20.508,26.367,0.000,0.000,0.000
502938.903,-22.461,46.875,22.949,-24.902,12.695,0.000,0.000,0.000
502938.907,-12.695,48.340,24.902,-23.926,16.602,0.000,0.000,0.000
502938.911,-5.371,44.922,30.762,-20.020,35.156,0.000,0.000,0.000
502938.915,-5.859,42.480,40.527,-24.414,37.109,0.000,0.000,0.000
502938.919,-6.348,41.504,36.133,-29.785,28.809,0.000,0.000,0.000
502938.923,-5.859,46.387,29.785,-23.438,26.855,0.000,0.000,0.000
502938.927,-6.836,49.805,28.809,-19.531,24.414,0.000,0.000,0.000
502938.931,-8.789,44.922,24.902,-25.391,30.762,0.000,0.000,0.000
502938.935,-10.742,38.086,22.461,-27.832,32.227,0.000,0.000,0.000
502938.938,-8.301,37.109,30.273,-14.160,29.785,0.000,0.000,0.000
502938.942,-4.395,41.016,37.598,-3.906,38.086,0.000,0.000,0.000
502938.946,-4.883,44.922,27.832,0.000,35.156,0.000,0.000,0.000
502938.950,-11.230,40.039,18.555,-1.953,34.668,0.000,0.000,0.000
502938.954,-8.301,31.738,22.949,-6.348,48.828,0.000,0.000,0.000
502938.958,2.441,37.109,37.598,-6.348,56.152,0.000,0.000,0.000
502938.962,7.812,44.922,49.316,10.254,54.199,0.000,0.000,0.000
502938.966,1.953,42.969,45.410,18.066,47.363,0.000,0.000,0.000
502938.970,-3.418,38.574,34.180,23.438,40.527,0.000,0.000,0.000
502938.974,-1.465,38.086,26.367,31.250,33.203,0.000,0.000,0.000
502938.978,-3.906,39.062,27.344,27.344,27.832,0.000,0.000,0.000
502938.982,-11.719,38.086,34.180,31.250,28.320,0.000,0.000,0.000
502938.986,-4.395,39.062,28.809,38.086,33.203,0.000,0.000,0.000
502938.989,0.977,36.621,22.949,47.363,34.668,0.000,0.000,0.000
502938.993,-9.766,37.598,31.250,55.664,40.527,0.000,0.000,0.000
502938.997,-23.438,40.039,34.180,61.035,46.875,0.000,0.000,0.000
502939.001,-27.832,39.551,28.809,65.430,44.922,0.000,0.000,0.000
502939.005,-24.902,39.062,32.227,72.266,51.270,0.000,0.000,0.000
502939.009,-35.156,40.527,37.598,69.824,34.668,0.000,0.000,0.000
502939.013,-43.945,42.480,37.109,61.523,12.695,0.000,0.000,0.000
502939.017,-41.016,43.945,36.133,62.012,21.973,0.000,0.000,0.000
502939.021,-39.551,43.945,32.715,63.965,23.926,0.000,0.000,0.000
502939.025,-40.039,40.527,28.809,60.059,24.902,0.000,0.000,0.000
502939.029,-38.574,39.062,28.809,62.988,31.250,0.000,0.000,0.000
502939.033,-37.598,44.922,30.762,75.195,40.527,0.000,0.000,0.000
502939.037,-39.062,45.898,29.785,65.918,51.270,0.000,0.000,0.000
502939.040,-34.668,42.480,28.320,56.152,46.875,0.000,0.000,0.000
502939.044,-30.762,45.898,31.250,57.129,40.039,0.000,0.000,0.000
