timestamps,TP9,AF7,AF8,TP10,Right AUX,Frequency,Contrast,Orientation
484111.475,38.574,34.180,35.156,54.199,237.793,0.000,0.000,0.000
484111.479,22.461,29.297,33.691,38.086,243.652,0.000,0.000,0.000
484111.483,15.625,31.250,32.715,8.789,-104.492,0.000,0.000,0.000
484111.487,23.438,34.180,27.832,13.184,-164.551,0.000,0.000,0.000
484111.491,29.297,34.668,23.926,39.551,151.855,0.000,0.000,0.000
484111.495,31.738,39.551,26.367,43.457,257.324,0.000,0.000,0.000
484111.499,30.273,41.992,36.133,26.855,-46.387,0.000,0.000,0.000
484111.503,27.832,37.109,44.434,20.508,-198.730,0.000,0.000,0.000
484111.507,24.902,27.344,34.668,31.250,33.691,0.000,0.000,0.000
484111.511,29.297,23.438,27.832,44.434,239.746,0.000,0.000,0.000
484111.514,25.879,29.785,37.598,30.762,83.984,0.000,0.000,0.000
484111.518,22.461,30.273,45.898,14.160,-78.613,0.000,0.000,0.000
484111.522,34.180,27.832,37.598,35.156,91.797,0.000,0.000,0.000
484111.526,42.480,29.785,36.621,59.570,337.891,0.000,0.000,0.000
484111.530,28.809,29.297,42.480,40.527,181.152,0.000,0.000,0.000
484111.534,21.484,30.273,42.969,17.578,-134.766,0.000,0.000,0.000
484111.538,34.180,29.785,39.551,27.344,-133.789,0.000,0.000,0.000
484111.542,41.992,27.832,33.203,53.711,160.156,0.000,0.000,0.000
484111.546,31.250,26.855,34.180,46.875,226.562,0.000,0.000,0.000
484111.550,18.555,25.879,34.180,12.695,-65.430,0.000,0.000,0.000
484111.554,35.645,28.320,36.133,18.555,-204.590,0.000,0.000,0.000
484111.557,51.758,29.785,36.621,53.223,48.828,0.000,0.000,0.000
484111.561,43.457,28.809,33.203,51.758,197.266,0.000,0.000,0.000
484111.565,26.367,28.320,38.086,20.020,-62.988,0.000,0.000,0.000
484111.569,33.691,30.273,41.992,15.625,-242.676,0.000,0.000,0.000
484111.573,50.781,30.762,35.645,45.410,-14.648,0.000,0.000,0.000
484111.577,45.410,27.832,30.273,61.523,240.234,0.000,0.000,0.000
484111.581,24.902,27.344,36.133,36.621,91.309,0.000,0.000,0.000
484111.585,23.926,30.762,38.086,11.719,-186.035,0.000,0.000,0.000
484111.589,40.039,36.621,37.598,30.273,-71.289,0.000,0.000,0.000
484111.593,37.109,34.180,30.273,53.223,237.793,0.000,0.000,0.000
484111.597,16.602,32.227,28.320,34.180,155.273,0.000,0.000,0.000
484111.600,16.113,34.180,35.156,9.766,-191.406,0.000,0.000,0.000
484111.604,32.227,31.738,38.574,22.949,-184.082,0.000,0.000,0.000
