timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
213856.277,16.113,29.785,42.480,10.742,15.625,0
213856.281,37.109,32.715,46.875,27.344,10.742,0
213856.285,37.109,39.062,47.852,30.273,18.066,0
213856.289,25.391,41.016,44.434,16.113,29.297,0
213856.293,30.273,41.016,45.410,19.043,34.668,0
213856.297,44.922,38.086,51.758,35.156,43.457,0
213856.299,43.457,38.086,20.996,35.645,33.203,0
213856.303,42.969,41.016,-5.371,20.508,28.809,0
213856.307,24.902,45.410,29.785,12.695,32.715,0
213856.311,16.602,41.504,52.734,20.996,23.438,0
213856.314,40.527,35.156,45.898,33.691,22.461,0
213856.318,20.996,36.133,36.621,25.879,23.926,0
213856.322,13.184,39.551,30.762,20.996,39.062,0
213856.326,39.062,45.410,37.109,40.527,59.082,0
213856.330,47.852,44.434,47.852,51.270,50.781,0
213856.334,30.762,40.039,45.898,38.574,40.039,0
213856.338,23.926,38.574,26.367,22.461,41.992,0
213856.342,35.156,31.738,21.973,27.832,36.621,0
213856.344,58.105,29.297,25.879,35.645,31.738,0
213856.348,51.758,34.180,34.180,27.344,30.762,0
213856.351,8.789,32.715,40.527,19.531,36.621,0
213856.355,5.371,28.809,33.203,17.578,46.875,0
213856.359,32.227,32.227,29.785,34.180,38.574,0
213856.363,36.621,34.668,33.203,41.504,17.578,0
213856.367,20.020,35.156,33.203,23.926,13.672,0
213856.371,19.531,37.598,18.555,20.020,24.414,0
213856.375,36.133,34.668,29.785,33.691,30.762,0
213856.379,58.105,33.203,33.691,41.016,38.574,0
213856.383,45.410,35.645,28.320,29.785,57.129,0
213856.387,6.348,37.109,37.109,20.508,56.152,0
213856.388,12.207,35.156,36.133,28.320,41.016,0
213856.392,37.598,31.250,40.527,32.715,39.551,0
213856.396,24.414,30.762,45.898,20.996,32.227,0
213856.400,1.953,33.691,40.527,16.602,43.457,0
213856.404,10.742,34.180,35.645,21.973,45.898,0
213856.408,30.273,34.668,36.621,33.691,24.414,0
213856.412,39.551,38.086,31.738,40.039,25.879,0
213856.416,20.996,37.109,30.273,25.879,26.855,0
213856.420,5.859,34.180,40.527,23.438,26.855,0
213856.423,25.391,32.715,39.062,37.109,25.391,0
213856.427,39.551,29.297,32.227,33.203,18.066,0
213856.431,29.785,25.391,31.738,14.648,26.855,0
213856.436,23.926,26.367,32.227,10.254,48.828,0
213856.440,35.156,34.180,31.250,26.367,53.711,0
213856.444,41.992,41.016,29.785,39.062,39.551,0
213856.448,34.668,38.086,32.715,28.809,33.203,0
213856.451,16.602,34.668,35.645,10.742,27.344,0
213856.455,24.414,35.156,38.574,20.020,24.902,0
213856.459,59.082,37.598,31.738,35.156,28.809,0
213856.463,34.668,39.551,28.809,22.949,26.855,0
213856.467,4.883,38.086,33.691,11.719,32.227,0
213856.471,27.344,39.551,36.621,20.996,47.852,0
213856.475,48.340,42.969,43.457,38.086,62.500,0
213856.479,45.410,41.504,42.480,34.668,77.148,0
213856.494,32.715,39.551,35.156,16.113,54.199,0
213856.498,26.855,36.133,34.180,17.578,26.367,0
213856.501,45.410,35.156,43.457,34.668,41.016,0
213856.505,50.781,36.133,34.668,33.203,31.250,0
213856.509,26.367,38.086,21.484,16.113,26.367,0
213856.513,20.996,41.504,21.484,11.719,27.344,0
