timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
213542.918,10.742,33.203,23.438,15.137,43.945,0
213542.922,36.133,41.016,37.598,41.504,55.176,0
213542.926,35.156,48.340,36.621,38.574,48.340,0
213542.930,8.301,36.621,29.785,12.207,19.043,0
213542.933,27.344,31.250,34.180,13.184,26.855,0
213542.937,39.062,31.738,47.363,31.738,35.645,0
213542.941,9.766,29.297,46.387,26.367,24.902,0
213542.945,2.441,27.832,41.504,4.883,24.414,0
213542.949,6.836,29.785,41.016,2.441,27.344,0
213542.953,23.926,37.598,45.410,22.949,40.527,0
213542.957,55.176,46.387,40.039,47.852,51.758,0
213542.961,39.062,42.480,27.344,31.738,35.156,0
213542.962,-2.930,32.227,33.691,4.395,33.203,0
213542.966,9.766,29.785,43.457,14.160,44.922,0
213542.970,45.410,39.062,42.969,35.645,36.621,0
213542.974,28.809,40.527,33.691,26.367,21.484,0
213542.978,-0.488,29.785,29.297,5.371,16.602,0
213542.982,6.348,30.273,30.273,7.812,25.879,0
213542.986,27.832,36.133,27.832,24.414,31.250,0
213542.989,33.203,40.527,24.414,30.762,29.297,0
213542.993,9.766,38.086,24.414,16.113,18.555,0
213542.997,-13.672,33.691,29.785,12.207,11.719,0
213543.001,14.160,31.250,36.133,26.855,20.508,0
213543.005,18.066,27.832,41.992,25.879,20.020,0
213543.009,-11.230,31.738,44.922,3.906,19.043,0
213543.013,-0.977,34.180,40.527,-6.348,26.367,0
213543.017,19.043,29.297,42.969,12.695,34.668,0
213543.020,41.016,26.367,29.785,27.832,36.621,0
213543.024,29.297,29.297,20.020,17.090,29.297,0
213543.028,5.371,35.645,36.133,7.324,33.691,0
213543.032,8.789,31.738,38.574,9.766,35.645,0
213543.036,25.391,28.320,22.461,23.926,25.879,0
213543.040,13.672,29.297,20.996,19.043,6.836,0
213543.044,-18.066,30.273,29.297,-4.883,-3.906,0
213543.048,-1.953,29.785,36.621,-3.906,13.672,0
213543.052,17.090,29.297,35.156,19.043,22.461,0
213543.068,5.371,27.832,31.738,20.508,17.090,0
213543.072,17.578,26.855,34.668,7.812,22.949,0
213543.076,19.043,30.762,42.969,8.789,31.738,0
213543.080,15.625,32.227,44.434,23.438,27.344,0
213543.084,35.645,34.180,32.715,32.715,24.414,0
213543.088,23.438,34.180,25.879,11.719,34.180,0
213543.092,0.000,33.203,39.062,-7.812,41.504,0
213543.096,2.441,33.203,44.434,6.348,55.176,0
213543.099,20.996,36.621,18.066,24.902,60.059,0
213543.103,22.949,37.598,-1.465,16.602,33.203,0
213543.107,17.090,37.109,9.766,2.441,21.973,0
213543.111,21.484,44.434,30.762,13.184,36.621,0
213543.112,29.785,42.480,44.434,30.273,20.508,0
213543.116,15.137,37.598,43.457,28.809,4.395,0
213543.120,13.184,33.691,30.762,8.301,19.531,0
213543.124,9.766,30.273,30.762,-1.953,38.574,0
213543.128,15.625,27.344,41.016,22.461,34.668,0
213543.132,39.062,29.297,33.691,29.785,21.973,0
213543.136,6.836,33.691,23.926,5.371,20.996,0
213543.140,2.441,34.668,26.367,2.930,29.785,0
213543.143,32.715,40.527,35.645,25.879,58.105,0
213543.147,31.250,45.410,44.922,34.180,32.715,0
213543.151,2.930,47.852,38.574,28.809,0.000,0
213543.155,-1.953,44.434,22.461,21.973,29.785,0
213543.157,15.137,31.738,21.973,22.461,43.945,0
213543.161,35.645,28.320,41.504,31.738,41.992,0
213543.165,23.926,33.691,52.246,22.461,32.227,0
213543.169,-5.371,36.621,53.711,4.883,23.438,0
213543.173,-2.930,38.086,54.688,12.207,30.273,0
213543.176,23.438,41.504,40.527,33.203,34.668,0
213543.180,18.555,40.527,32.715,27.344,27.832,0
213543.184,4.395,34.180,31.250,6.348,26.367,0
213543.188,1.953,31.250,26.367,7.812,35.156,0
213543.192,21.973,35.156,20.996,31.250,30.762,0
213543.196,42.969,37.109,21.484,43.945,12.207,0
213543.200,8.789,33.203,31.250,21.973,15.137,0
213543.202,14.648,26.367,43.457,9.766,23.926,0
213543.206,38.574,26.855,53.223,25.879,18.555,0
213543.210,23.926,32.715,50.781,34.180,22.461,0
213543.214,10.254,33.691,37.109,20.508,33.203,0
213543.218,1.465,28.809,33.691,6.836,41.504,0
213543.222,10.742,25.879,33.691,15.137,48.828,0
213543.225,18.555,32.715,20.020,39.062,57.129,0
213543.229,8.789,39.551,13.184,33.203,43.457,0
213543.233,3.906,36.133,29.297,12.207,17.090,0
213543.237,25.391,28.809,40.527,17.090,22.949,0
213543.241,48.340,27.344,41.504,33.691,24.414,0
213543.245,30.762,32.715,38.574,34.668,12.695,0
213543.247,5.371,36.133,28.320,13.672,22.461,0
213543.251,10.742,33.203,25.391,9.766,33.691,0
213543.255,31.738,34.180,23.438,38.086,50.293,0
213543.259,33.203,37.598,12.207,41.016,53.711,0
213543.263,15.137,34.668,11.719,5.371,33.203,0
