timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
214273.633,39.062,28.809,29.297,35.156,36.133,0
214273.637,41.992,31.738,30.762,38.574,27.344,0
214273.641,17.090,29.297,24.414,19.043,15.137,0
214273.645,3.906,25.391,14.648,9.766,22.949,0
214273.649,22.949,27.344,11.719,23.438,20.508,0
214273.653,32.715,29.785,14.648,29.785,16.602,0
214273.656,20.020,35.156,35.156,21.973,7.324,0
214273.660,13.672,34.668,48.340,14.160,0.000,0
214273.664,24.902,32.227,39.062,22.461,14.160,0
214273.668,35.156,33.691,35.156,37.109,31.738,0
214273.672,27.344,34.668,36.133,31.250,39.551,0
214273.676,15.137,35.645,34.180,16.602,39.551,0
214273.675,25.879,35.156,34.180,20.508,44.434,0
214273.679,43.945,33.691,43.457,35.156,41.992,0
214273.683,39.062,36.133,47.363,38.086,31.738,0
214273.687,20.996,32.715,38.574,27.344,40.527,0
214273.691,20.508,32.227,38.086,21.973,39.551,0
214273.695,36.133,35.645,36.133,33.203,29.785,0
214273.699,36.133,29.297,24.902,32.227,24.414,0
214273.703,14.648,25.391,25.879,12.207,20.020,0
214273.707,8.301,30.762,30.273,6.348,23.438,0
214273.711,28.809,36.133,27.832,24.414,39.551,0
214273.715,46.875,39.551,29.785,37.598,26.367,0
214273.718,34.180,39.062,29.785,21.973,10.254,0
214273.735,22.461,37.109,28.320,10.742,23.438,0
214273.739,34.180,36.133,34.180,23.926,36.133,0
214273.743,49.805,37.598,38.574,41.504,45.410,0
214273.747,40.039,40.039,34.668,32.715,40.527,0
214273.751,20.996,39.551,25.391,17.090,33.203,0
214273.754,33.691,40.039,24.414,29.297,32.715,0
214273.758,50.781,35.645,31.738,39.551,25.879,0
214273.762,41.016,33.203,32.227,29.297,22.461,0
214273.766,23.438,34.668,35.645,15.137,25.391,0
214273.770,27.344,33.691,40.039,18.066,26.367,0
214273.774,43.457,32.227,37.109,38.574,38.086,0
214273.778,45.898,34.180,32.227,46.387,53.711,0
214273.780,37.109,39.062,33.203,37.598,57.617,0
214273.784,25.879,36.621,33.203,30.273,52.246,0
214273.788,36.133,34.180,33.691,36.133,48.828,0
214273.792,43.457,34.668,31.738,43.945,41.016,0
214273.795,27.344,30.762,24.902,31.250,31.250,0
214273.799,19.531,28.320,22.949,15.625,42.969,0
214273.803,34.668,32.715,21.973,21.973,58.105,0
214273.807,56.152,36.621,23.438,42.969,42.480,0
214273.811,52.734,41.016,32.227,44.922,29.785,0
214273.815,36.133,44.434,39.551,27.832,33.203,0
214273.819,37.109,41.992,37.598,23.438,41.504,0
214273.823,48.828,36.133,33.691,37.598,47.852,0
214273.825,43.945,32.227,35.156,44.922,37.109,0
214273.829,24.414,31.738,33.691,32.227,37.598,0
214273.833,25.879,36.621,34.180,27.344,40.527,0
214273.837,46.387,39.551,35.156,39.551,42.969,0
214273.841,52.734,41.992,39.551,46.387,42.969,0
214273.844,38.086,43.945,45.898,38.086,33.203,0
214273.848,22.461,37.109,37.109,24.902,20.996,0
214273.852,34.668,34.180,36.621,34.668,20.020,0
214273.856,49.805,34.668,41.016,47.363,26.855,0
214273.860,35.156,34.180,36.133,35.156,24.414,0
214273.864,19.531,31.738,31.738,20.020,30.762,0
214273.868,30.762,30.762,29.297,26.855,38.086,0
214273.870,51.270,37.598,35.156,53.711,44.922,0
214273.874,42.969,36.621,40.039,52.246,41.992,0
214273.878,21.484,28.320,36.621,34.180,32.715,0
214273.882,23.438,28.809,39.062,38.574,37.598,0
214273.886,36.621,28.320,37.598,49.805,42.969,0
214273.890,36.133,27.344,30.273,53.223,32.227,0
214273.893,16.602,32.227,37.109,38.574,8.789,0
214273.897,14.648,31.738,44.434,29.297,15.137,0
214273.901,41.016,32.715,38.086,43.457,32.715,0
214273.905,50.781,36.621,35.156,49.805,23.438,0
214273.909,29.785,33.691,41.016,38.574,21.973,0
214273.913,20.020,31.738,40.527,32.715,46.875,0
214273.915,33.203,32.227,33.691,45.410,66.895,0
214273.919,49.316,34.668,35.645,59.082,43.457,0
214273.923,39.551,35.645,43.457,53.711,19.043,0
214273.927,20.508,35.156,47.852,38.574,24.414,0
214273.930,27.832,35.156,42.969,41.016,37.598,0
214273.934,47.363,35.645,41.016,58.594,43.945,0
214273.938,36.133,32.715,37.109,49.805,21.973,0
214273.942,14.648,33.203,26.855,28.320,11.230,0
214273.946,25.879,42.480,34.668,33.203,23.438,0
214273.950,41.992,41.992,42.969,48.828,33.203,0
214273.954,36.621,34.668,39.062,43.945,27.344,0
214273.958,24.414,36.621,41.504,33.691,24.902,0
214273.961,19.043,37.598,42.480,31.250,36.621,0
214273.965,37.598,38.574,40.039,43.457,53.711,0
214273.968,53.711,41.016,36.133,49.316,54.199,0
214273.972,33.203,38.574,31.738,36.621,40.527,0
214273.976,14.648,39.062,34.668,23.926,34.668,0
214273.980,22.949,40.039,41.016,29.297,29.297,0
214273.984,36.133,38.574,41.992,43.457,25.879,0
