timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486664247.336,24.414,23.438,34.668,37.598,69.824,0
1486664247.340,23.438,24.414,36.621,27.344,-100.098,0
1486664247.344,28.809,26.855,39.551,42.480,-60.547,0
1486664247.348,28.320,26.367,39.551,62.988,60.059,0
1486664247.352,31.250,27.832,44.434,72.754,195.312,0
1486664247.356,19.043,26.367,45.410,45.410,91.309,0
1486664247.360,15.137,21.973,38.086,36.133,-52.734,0
1486664247.364,20.996,26.855,35.645,49.805,-69.336,0
1486664247.368,25.879,26.855,35.156,71.289,20.508,0
1486664247.372,41.504,21.973,41.016,92.773,211.426,0
1486664247.375,41.016,24.902,39.551,67.383,142.090,0
1486664247.379,45.898,24.902,38.086,49.805,-87.891,0
1486664247.383,62.988,26.855,47.852,68.359,-155.273,0
1486664247.387,46.875,22.461,45.410,81.543,-20.020,0
1486664247.391,41.992,19.043,31.738,89.355,204.102,0
1486664247.395,50.781,23.926,37.598,66.895,142.578,0
1486664247.399,39.551,25.879,41.504,41.016,-72.754,0
1486664247.403,34.180,24.414,33.691,41.016,-86.914,0
1486664247.407,38.574,26.855,37.109,55.664,-37.598,0
1486664247.411,49.316,32.227,36.133,73.730,157.227,0
1486664247.414,50.293,31.738,29.785,55.664,193.359,0
1486664247.418,40.527,30.762,30.762,28.320,-42.969,0
1486664247.422,41.992,32.227,26.855,31.250,-110.840,0
1486664247.426,42.480,33.691,31.250,44.434,-36.133,0
1486664247.430,49.316,31.738,37.598,68.848,128.906,0
1486664247.434,47.852,30.762,42.480,66.406,180.664,0
1486664247.438,36.621,34.668,42.480,35.645,-29.297,0
1486664247.442,34.180,31.250,29.785,31.250,-153.320,0
1486664247.446,25.391,27.832,32.715,52.734,-73.242,0
1486664247.450,34.180,28.320,37.598,80.078,113.770,0
1486664247.454,41.992,32.227,36.621,78.125,197.266,0
1486664247.457,37.598,32.715,40.039,46.387,-5.859,0
1486664247.461,36.621,30.762,36.133,43.945,-88.379,0
1486664247.465,41.504,32.227,33.203,67.383,-51.270,0
1486664247.469,49.316,31.250,41.504,89.355,115.234,0
1486664247.473,47.852,29.785,35.645,81.543,254.883,0
1486664247.477,36.621,24.902,36.133,49.316,43.945,0
1486664247.481,32.715,20.996,38.086,45.898,-76.172,0
1486664247.485,28.320,20.508,39.551,61.523,-40.039,0
1486664247.489,34.180,20.996,42.969,81.543,128.906,0
1486664247.493,43.457,20.996,40.527,82.031,271.484,0
1486664247.496,26.855,19.531,40.039,45.898,97.656,0
1486664247.500,29.297,22.461,40.527,35.156,-38.574,0
1486664247.504,36.133,23.926,40.527,48.828,-48.828,0
1486664247.508,28.320,20.020,32.715,61.035,84.473,0
1486664247.512,39.062,23.438,37.109,70.801,255.371,0
1486664247.516,31.738,28.809,38.086,41.504,116.699,0
1486664247.520,22.949,27.344,23.926,28.320,-78.613,0
1486664247.524,22.461,25.879,20.996,43.457,-100.586,0
1486664247.528,31.250,26.855,34.668,68.848,36.133,0
1486664247.532,44.922,30.273,40.039,85.449,237.305,0
1486664247.536,34.180,33.203,33.203,56.641,131.348,0
1486664247.539,30.273,33.203,35.645,36.621,-105.469,0
1486664247.543,32.715,33.203,33.203,44.434,-115.723,0
1486664247.547,36.133,35.645,25.879,57.617,24.902,0
1486664247.551,45.898,32.227,24.414,68.359,192.383,0
1486664247.555,40.039,27.832,27.832,47.363,133.301,0
1486664247.559,32.715,28.809,33.691,26.855,-55.176,0
1486664247.563,40.527,33.203,42.969,41.504,-81.055,0
1486664247.567,39.551,34.180,37.598,66.406,1.953,0
1486664247.571,44.434,27.832,30.273,86.426,202.148,0
1486664247.575,45.410,25.391,38.574,69.824,181.641,0
1486664247.579,35.645,24.902,37.109,43.945,-56.641,0
1486664247.582,28.320,23.926,35.156,48.828,-118.164,0
1486664247.586,22.949,26.367,41.504,66.406,-29.297,0
1486664247.590,31.250,27.344,41.992,87.402,166.016,0
1486664247.594,24.902,24.902,40.527,75.684,251.465,0
1486664247.598,12.695,18.555,43.945,50.781,38.086,0
1486664247.602,17.578,13.184,41.016,52.246,-87.402,0
1486664247.606,15.137,16.113,39.551,64.453,-55.176,0
1486664247.610,29.297,20.020,41.016,87.891,112.793,0
1486664247.614,38.574,20.020,41.504,85.938,201.172,0
