timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486663975.687,26.855,28.809,28.809,40.527,-60.547,0
1486663975.691,18.555,29.297,35.156,58.594,1.465,0
1486663975.695,20.020,28.809,36.621,75.684,167.969,0
1486663975.699,28.320,26.367,35.156,64.453,246.094,0
1486663975.703,11.230,23.438,34.180,24.902,88.379,0
1486663975.706,15.625,25.391,32.227,28.809,-71.777,0
1486663975.710,19.531,26.367,35.645,51.270,-39.062,0
1486663975.714,23.438,26.855,39.551,76.660,100.586,0
1486663975.718,28.320,25.391,35.645,69.824,156.738,0
1486663975.722,16.602,20.508,32.227,28.809,37.598,0
1486663975.726,19.531,24.902,34.180,28.320,-71.289,0
1486663975.730,24.414,30.273,33.691,50.781,-75.195,0
1486663975.734,33.203,27.832,34.180,76.660,55.664,0
1486663975.738,37.598,28.809,32.227,77.148,203.613,0
1486663975.742,26.855,29.297,28.809,40.527,41.504,0
1486663975.745,31.250,29.297,33.203,38.086,-83.984,0
1486663975.749,29.785,33.203,35.645,55.664,-37.109,0
1486663975.753,32.715,33.203,35.645,81.543,53.223,0
1486663975.757,46.387,34.180,35.156,86.914,197.266,0
1486663975.761,28.809,28.809,35.645,41.504,122.070,0
1486663975.765,21.484,26.367,38.574,33.691,-19.531,0
1486663975.769,35.156,30.273,40.527,49.316,-23.926,0
1486663975.773,38.574,33.203,39.551,68.848,53.711,0
1486663975.777,32.227,29.785,35.645,79.590,200.195,0
1486663975.781,20.996,24.902,31.250,38.086,96.191,0
1486663975.785,25.391,25.879,33.691,25.391,-90.820,0
1486663975.788,35.645,27.832,38.574,51.270,-92.773,0
1486663975.792,43.945,32.227,40.039,83.008,-16.113,0
1486663975.796,52.246,33.203,36.621,100.098,167.480,0
1486663975.800,48.340,32.715,32.227,69.824,150.879,0
1486663975.804,44.922,30.762,36.621,52.734,15.625,0
1486663975.808,40.527,33.203,41.992,60.547,-15.625,0
1486663975.812,42.480,36.621,40.039,88.867,34.668,0
1486663975.816,56.152,34.668,39.062,112.793,208.008,0
1486663975.820,41.504,32.227,36.621,74.219,178.223,0
1486663975.824,39.062,29.785,33.691,52.734,-14.160,0
1486663975.827,46.387,30.762,35.156,62.988,-35.156,0
1486663975.831,34.180,35.645,37.598,74.707,8.301,0
1486663975.835,45.410,37.109,37.598,100.098,169.434,0
1486663975.839,40.527,32.715,35.156,70.801,194.336,0
1486663975.843,28.320,30.762,32.227,33.691,22.949,0
1486663975.847,35.645,31.250,32.715,45.410,-29.297,0
1486663975.851,22.949,28.320,34.180,59.082,-1.465,0
1486663975.855,38.574,28.320,34.668,85.449,117.676,0
1486663975.859,40.527,29.297,34.180,73.242,198.730,0
1486663975.863,16.602,26.855,34.180,32.715,42.969,0
1486663975.867,26.367,27.344,33.203,41.504,-50.293,0
1486663975.870,26.855,30.762,30.762,62.500,-45.898,0
1486663975.874,33.203,29.785,31.738,93.262,43.945,0
1486663975.878,40.039,28.809,31.250,88.379,158.203,0
1486663975.882,31.250,27.832,29.297,46.387,6.836,0
1486663975.886,31.738,22.461,30.273,43.945,-114.746,0
1486663975.890,33.203,22.461,30.273,60.547,-70.801,0
1486663975.894,43.457,26.855,32.227,85.938,92.773,0
1486663975.898,52.734,28.809,31.250,82.031,222.168,0
1486663975.902,41.016,27.832,27.832,41.016,87.891,0
1486663975.906,41.992,26.855,30.762,37.598,-90.820,0
1486663975.910,42.969,29.297,35.645,56.641,-104.980,0
1486663975.913,49.316,32.227,38.086,76.660,51.270,0
1486663975.917,48.340,30.273,37.598,84.961,198.730,0
1486663975.921,31.738,29.297,40.527,53.223,74.707,0
1486663975.925,25.879,27.344,38.574,39.062,-58.105,0
1486663975.929,19.043,23.926,31.738,52.246,-46.875,0
1486663975.933,31.250,27.344,35.645,82.520,39.551,0
1486663975.937,38.574,30.273,38.086,92.773,172.363,0
1486663975.941,21.484,27.832,38.086,54.199,82.520,0
1486663975.945,26.367,26.367,38.086,41.016,-76.172,0
1486663975.949,32.715,29.785,37.109,52.734,-73.242,0
1486663975.952,30.273,31.250,40.039,83.984,25.879,0
1486663975.956,39.062,31.738,40.039,98.145,180.176,0
1486663975.960,31.738,27.344,38.574,56.641,128.418,0
1486663975.964,34.180,24.414,39.551,47.363,-46.875,0
1486663975.968,35.645,30.273,40.039,58.105,-89.844,0
1486663975.972,34.180,33.203,43.457,72.266,20.020,0
1486663975.976,41.504,31.738,41.992,96.680,185.547,0
1486663975.980,29.785,29.297,37.109,63.965,119.141,0
1486663975.984,19.043,28.320,34.668,36.621,-50.781,0
1486663975.988,30.273,32.227,34.668,55.176,-75.195,0
1486663975.992,35.156,36.133,36.621,66.895,-20.996,0
1486663975.995,38.574,34.180,40.527,83.984,134.277,0
1486663975.999,21.973,31.250,39.062,61.035,185.059,0
1486663976.003,24.902,30.273,36.133,30.762,-1.953,0
1486663976.007,33.203,31.738,35.645,41.504,-75.195,0
1486663976.011,30.762,35.156,38.086,64.453,15.625,0
1486663976.015,38.086,35.645,41.504,84.961,169.434,0
1486663976.019,33.203,33.691,40.039,60.547,187.500,0
1486663976.023,23.926,31.250,38.086,31.738,-5.859,0
1486663976.027,22.949,29.297,39.062,38.086,-56.641,0
1486663976.031,26.367,33.691,41.504,56.152,-13.184,0
1486663976.035,39.062,35.645,42.480,93.750,145.508,0
1486663976.038,41.504,33.203,39.062,85.938,225.586,0
1486663976.042,28.809,28.809,37.109,38.086,47.852,0
1486663976.046,31.250,27.832,36.133,36.621,-27.832,0
1486663976.050,27.832,30.273,35.156,55.176,-18.555,0
1486663976.054,26.855,33.203,36.621,81.055,95.215,0
1486663976.058,28.320,29.785,38.574,72.266,193.359,0
1486663976.062,21.973,25.879,36.621,35.645,60.059,0
1486663976.066,26.367,29.785,37.598,35.645,-31.250,0
1486663976.070,26.855,35.156,41.504,54.688,-14.648,0
1486663976.074,38.574,38.086,42.969,84.473,112.305,0
1486663976.077,44.434,35.156,41.504,85.449,216.797,0
1486663976.081,38.574,33.691,40.527,48.828,73.730,0
1486663976.085,38.086,33.691,40.039,48.828,-36.621,0
1486663976.089,34.180,35.645,41.504,62.988,-22.949,0
1486663976.093,47.363,37.109,40.527,88.867,53.711,0
1486663976.097,55.664,36.133,38.574,100.098,208.008,0
1486663976.101,40.039,33.203,36.133,58.105,103.516,0
1486663976.105,33.203,33.203,32.715,38.574,-59.570,0
1486663976.109,28.320,37.109,33.203,48.340,-52.246,0
1486663976.113,34.668,39.062,35.156,79.590,60.059,0
1486663976.117,41.016,39.551,36.133,96.191,206.055,0
1486663976.120,25.879,35.645,35.645,52.246,107.422,0
1486663976.124,31.738,34.180,36.133,37.109,-83.008,0
1486663976.128,31.738,36.133,37.109,52.246,-92.285,0
1486663976.132,24.902,36.621,34.180,76.660,21.973,0
1486663976.136,35.645,34.668,33.203,94.238,181.641,0
1486663976.140,27.344,31.738,34.180,50.781,157.227,0
1486663976.144,34.180,35.156,38.086,37.598,-9.277,0
1486663976.148,34.668,34.180,39.062,49.805,-43.945,0
1486663976.152,32.715,33.691,32.227,64.453,3.418,0
1486663976.156,44.922,37.109,32.227,94.727,161.133,0
1486663976.159,32.227,36.133,32.227,65.918,179.199,0
1486663976.163,27.344,35.156,31.738,30.273,10.742,0
1486663976.167,40.527,38.086,32.227,49.316,-55.664,0
1486663976.171,41.016,42.480,29.785,70.312,-9.766,0
1486663976.175,48.340,40.527,33.203,85.449,148.926,0
1486663976.179,48.828,37.109,32.227,65.918,213.867,0
1486663976.183,36.133,37.109,28.320,30.762,40.527,0
1486663976.187,37.598,37.109,30.762,37.109,-35.156,0
1486663976.191,34.668,39.551,29.785,53.711,2.441,0
1486663976.195,32.227,39.062,31.738,76.660,104.492,0
1486663976.199,35.645,34.180,29.297,60.547,194.336,0
1486663976.202,29.785,32.227,25.391,27.344,39.062,0
1486663976.206,32.715,33.203,32.227,40.039,-83.008,0
1486663976.210,33.203,35.156,34.180,66.406,-60.059,0
1486663976.214,49.805,34.180,36.133,96.191,115.234,0
1486663976.218,59.082,34.668,36.621,85.449,228.027,0
1486663976.222,32.227,34.668,28.320,41.992,42.969,0
1486663976.226,32.227,33.203,27.832,42.969,-70.801,0
1486663976.230,36.133,37.109,32.227,61.035,-47.363,0
1486663976.234,43.457,40.039,32.227,89.355,90.332,0
1486663976.238,49.805,36.621,31.738,91.797,208.984,0
1486663976.242,26.367,34.668,30.273,41.504,78.125,0
1486663976.245,21.973,34.668,30.762,33.203,-63.965,0
