timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486223914.015,93.262,23.926,29.297,69.336,45.898,0
1486223914.019,32.715,26.855,34.180,56.152,67.871,0
1486223914.022,-42.969,31.738,39.551,60.059,82.520,0
1486223914.026,-0.977,32.227,48.828,72.266,91.797,0
1486223914.030,92.285,33.691,45.898,68.359,1.465,0
1486223914.034,92.285,24.414,29.297,63.477,45.410,0
1486223914.038,39.062,24.902,32.227,62.012,32.715,0
1486223914.042,-35.645,36.133,34.668,60.547,40.039,0
1486223914.046,-9.277,33.203,36.133,52.246,79.590,0
1486223914.050,77.637,29.297,41.992,52.246,-20.996,0
1486223914.054,94.727,32.227,39.551,67.871,-7.812,0
1486223914.058,54.199,33.203,38.086,60.547,34.668,0
1486223914.062,-22.949,25.879,40.039,52.734,96.680,0
1486223914.065,-24.414,22.949,34.180,47.363,113.281,0
1486223914.069,66.895,30.273,30.273,46.387,23.438,0
1486223914.073,104.980,35.645,32.227,63.477,5.371,0
1486223914.077,67.383,29.785,31.738,65.918,43.457,0
1486223914.081,0.000,26.855,33.691,63.477,102.539,0
1486223914.085,-15.137,28.809,36.133,59.570,112.793,0
1486223914.089,57.129,29.785,39.062,49.805,26.855,0
1486223914.093,104.492,31.738,40.039,62.012,0.488,0
1486223914.097,86.914,38.086,48.828,72.266,20.996,0
1486223914.101,0.977,34.180,48.828,66.406,53.223,0
1486223914.104,-42.480,25.879,30.273,53.711,83.008,0
1486223914.108,42.480,30.273,36.133,52.246,63.477,0
1486223914.112,107.910,20.020,39.551,56.641,27.344,0
1486223914.116,72.754,23.438,27.832,61.035,43.457,0
1486223914.120,-0.488,28.809,36.621,63.477,88.867,0
1486223914.124,-26.367,27.832,42.969,63.965,134.277,0
1486223914.128,21.973,34.180,37.109,60.059,82.520,0
1486223914.132,100.586,31.738,40.039,66.406,-5.371,0
1486223914.136,91.309,28.809,44.434,68.848,33.203,0
1486223914.140,8.789,24.414,38.574,56.152,39.551,0
1486223914.144,-35.156,31.738,52.246,62.500,62.012,0
