timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
150283.029,44.922,33.203,51.270,45.898,19.531,0
150283.033,47.852,28.809,31.738,47.363,62.988,0
150283.037,43.945,55.176,22.949,36.621,30.273,0
150283.041,39.062,56.152,39.062,35.156,4.883,0
150283.045,39.062,42.969,48.340,38.574,52.734,0
150283.049,42.969,40.527,45.898,35.645,72.266,0
150283.053,37.598,41.016,40.039,32.715,-0.488,0
150283.057,25.391,42.969,36.621,28.809,-37.598,0
150283.061,36.621,41.992,43.457,33.203,-25.391,0
150283.065,46.387,41.016,42.480,41.504,17.090,0
150283.068,30.273,42.480,33.691,40.527,30.762,0
150283.072,15.137,42.480,27.832,29.297,-35.645,0
150283.089,15.625,34.668,31.250,23.438,-38.086,0
150283.093,27.832,30.273,28.809,26.367,40.039,0
150283.097,35.156,27.832,19.531,26.855,86.426,0
150283.101,28.809,35.645,34.180,18.066,24.902,0
150283.105,18.555,28.320,43.457,16.113,-25.391,0
150283.109,22.949,22.949,36.621,21.484,53.223,0
150283.113,22.461,35.156,27.344,20.996,65.430,0
150283.117,13.184,45.898,26.367,12.207,-24.902,0
150283.121,23.438,51.270,47.363,16.602,-33.691,0
150283.124,33.691,41.016,41.504,27.832,32.715,0
150283.128,30.273,38.086,19.043,24.902,101.562,0
150283.132,20.508,34.668,22.461,17.090,73.242,0
150283.119,12.207,27.344,38.574,14.160,7.324,0
150283.123,35.156,21.973,56.641,30.762,68.359,0
150283.127,48.828,16.602,52.734,41.504,110.352,0
150283.131,36.621,40.527,42.969,28.809,61.523,0
150283.135,18.066,48.340,33.203,16.602,11.719,0
150283.139,13.184,36.133,27.832,18.555,8.789,0
150283.143,26.367,32.227,34.668,30.273,75.195,0
150283.146,28.809,30.762,34.668,26.855,67.383,0
150283.150,21.484,36.133,38.574,19.531,7.324,0
150283.154,26.855,38.574,41.992,31.738,8.789,0
150283.158,40.039,34.180,43.945,38.574,53.223,0
150283.162,32.227,23.926,38.086,20.996,77.637,0
150283.165,22.949,27.832,36.621,12.695,58.105,0
150283.169,18.555,43.945,36.133,13.672,30.762,0
150283.173,19.043,40.527,16.113,20.508,20.996,0
150283.177,31.738,40.039,1.465,34.180,46.387,0
150283.180,24.414,38.086,21.973,30.273,34.180,0
150283.184,15.625,28.320,47.852,17.578,5.371,0
150283.188,23.438,25.391,66.895,22.461,21.484,0
150283.192,32.227,35.645,58.594,28.320,15.137,0
150283.196,27.344,49.316,32.227,17.578,26.855,0
150283.200,20.020,47.363,40.039,15.137,36.133,0
150283.204,26.367,33.691,41.016,21.973,-5.371,0
150283.208,40.527,21.973,34.180,32.715,24.902,0
150283.208,41.016,24.902,38.574,27.832,77.637,0
150283.212,33.691,51.270,29.785,20.508,15.625,0
150283.216,29.297,60.547,34.668,21.484,-44.434,0
150283.220,32.715,45.410,54.688,24.414,14.160,0
150283.224,28.809,35.645,48.828,18.555,65.430,0
150283.228,19.531,33.691,40.039,11.230,-3.906,0
150283.232,16.602,35.156,39.551,15.137,-54.199,0
150283.236,24.902,40.039,28.809,21.484,13.672,0
150283.240,41.016,40.527,21.484,34.668,107.910,0
150283.244,38.086,42.480,36.133,34.180,69.824,0
150283.248,22.461,21.973,52.734,18.555,-30.273,0
150283.251,22.949,-4.883,50.293,19.043,-29.297,0
150283.253,32.715,26.855,46.387,23.438,66.895,0
150283.257,33.203,61.523,46.387,21.973,74.219,0
150283.261,26.855,57.617,44.922,18.066,-15.137,0
150283.265,16.602,43.945,22.949,11.230,-26.855,0
150283.269,29.297,34.180,19.531,20.508,66.895,0
150283.273,41.016,36.133,46.875,24.902,83.984,0
150283.277,32.227,31.250,55.176,18.555,24.414,0
150283.281,31.738,23.438,39.551,18.555,5.859,0
150283.285,45.410,29.297,39.062,30.762,64.941,0
150283.289,48.340,34.668,35.645,40.039,80.078,0
150283.293,40.527,28.320,25.391,27.344,2.930,0
150283.296,30.762,33.691,27.832,20.508,-16.602,0
150283.313,30.273,48.828,21.973,30.762,-10.254,0
150283.317,38.574,41.504,25.391,31.738,38.086,0
150283.321,37.109,37.598,46.387,24.414,29.297,2
150283.325,33.691,36.621,53.223,25.879,2.441,0
150283.329,43.457,38.574,49.805,36.133,9.277,0
150283.333,41.992,35.645,44.434,38.574,48.828,0
150283.337,36.621,33.691,36.621,27.344,42.969,0
150283.341,31.250,29.785,47.852,21.973,-22.461,0
150283.345,27.344,24.414,47.363,28.320,-16.602,0
150283.349,39.551,41.016,38.574,35.156,53.223,0
150283.353,40.527,30.273,40.527,28.320,73.242,0
150283.356,32.715,24.902,30.273,18.555,3.906,0
150283.358,25.879,49.316,22.949,17.578,-19.043,0
150283.362,24.902,46.387,31.738,20.020,23.438,0
150283.366,31.250,36.133,42.480,24.414,89.355,0
150283.370,29.785,31.250,38.086,25.391,59.570,0
150283.374,25.391,27.344,20.508,24.414,1.465,0
150283.378,31.250,25.391,30.762,33.691,-1.465,0
150283.382,31.738,20.020,42.969,29.785,57.129,0
150283.386,29.785,23.926,37.598,20.020,76.172,0
150283.390,35.156,43.945,45.898,25.391,4.883,0
150283.394,41.504,38.086,47.363,32.715,-10.254,0
150283.398,49.805,39.551,41.016,40.527,63.965,0
150283.401,43.457,47.363,41.016,36.133,106.445,0
150283.405,36.621,36.621,37.598,30.762,53.223,0
150283.409,38.574,30.762,19.531,29.297,-25.879,0
150283.413,38.574,25.391,21.484,28.320,2.930,0
150283.417,30.762,25.391,37.598,31.250,62.012,0
150283.420,14.160,34.180,36.621,22.461,22.461,0
150283.424,13.672,38.086,52.246,19.531,-33.203,0
150283.428,26.367,37.598,48.828,22.949,-15.625,0
150283.432,43.945,32.227,32.227,38.574,30.762,0
150283.436,52.246,30.273,30.762,48.340,2.441,0
150283.440,33.203,31.738,24.414,26.367,-12.207,0
150283.444,23.438,33.691,36.621,19.531,28.320,0
150283.448,31.250,40.527,50.781,28.809,77.637,0
150283.449,34.180,38.086,47.852,30.273,78.613,0
150283.452,29.297,33.203,46.387,32.227,-6.348,0
150283.456,33.691,30.273,41.504,46.387,-31.250,0
150283.460,43.457,25.391,33.691,56.641,67.871,0
150283.464,38.574,34.668,39.551,51.758,62.012,0
150283.468,29.785,45.898,38.574,41.992,10.254,0
150283.472,21.484,39.551,25.391,32.227,21.973,0
150283.476,20.996,37.598,23.926,30.273,47.852,0
150283.480,35.645,38.086,38.086,38.574,44.922,0
150283.484,27.344,37.109,38.574,27.344,-2.930,0
150283.488,12.207,34.668,46.875,11.719,-29.297,0
150283.492,21.484,28.320,47.852,16.602,-17.090,0
150283.494,30.762,42.969,31.738,26.855,62.988,0
150283.498,27.832,32.715,35.645,18.066,53.223,0
150283.502,9.277,20.996,29.785,0.000,-37.109,0
150283.506,4.395,37.598,38.574,3.418,-7.812,0
150283.510,14.648,32.227,51.270,11.230,94.727,0
150283.513,14.160,26.855,50.781,5.371,51.758,0
150283.517,10.742,32.227,46.875,1.465,-17.578,0
150283.521,18.066,25.391,45.898,8.789,-21.973,0
150283.525,30.762,34.668,40.039,21.973,40.527,0
150283.529,29.785,37.598,30.762,25.391,78.613,0
150283.533,26.367,19.531,27.832,24.414,-21.484,0
150283.537,37.598,31.738,34.180,35.645,-60.059,0
150283.539,47.363,50.293,40.527,46.387,45.898,0
150283.543,36.133,34.668,21.973,33.691,102.051,0
150283.547,24.902,30.273,14.648,23.926,76.660,0
150283.550,20.996,35.156,44.922,20.508,45.410,0
150283.554,30.273,30.762,60.547,22.461,56.152,0
150283.558,35.156,31.738,45.410,23.438,57.129,0
150283.562,22.949,30.762,39.062,14.648,41.504,0
150283.566,20.996,33.691,43.457,17.578,-4.395,0
150283.570,27.832,24.414,40.527,24.902,2.930,0
150283.574,39.062,31.250,32.715,31.738,100.098,0
150283.578,42.969,42.480,38.086,34.180,75.684,0
150283.582,33.691,37.598,44.434,26.855,-2.930,0
150283.584,28.320,33.691,41.992,25.391,11.719,0
