timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
150574.092,18.555,20.996,27.832,11.719,44.922,0
150574.095,36.621,24.414,23.926,26.367,84.473,0
150574.099,27.344,25.879,30.762,20.996,24.414,0
150574.103,20.996,22.949,35.645,15.625,-9.277,0
150574.107,33.691,35.645,37.598,29.297,52.734,0
150574.111,43.457,40.039,25.879,35.645,82.031,0
150574.115,48.340,29.785,13.672,42.480,38.086,0
150574.119,48.828,40.527,26.855,50.781,-11.719,0
150574.123,43.457,46.875,45.898,48.340,-2.441,0
150574.127,43.945,33.203,49.805,45.898,98.145,0
150574.131,39.062,32.227,45.898,33.203,128.906,0
150574.135,15.137,35.156,29.785,13.672,26.855,0
150574.136,26.855,43.945,19.043,30.273,-24.414,0
150574.140,49.316,50.781,19.531,52.246,59.570,0
150574.144,41.992,40.039,34.180,32.227,114.746,0
150574.148,31.250,25.391,42.480,16.113,53.223,0
150574.152,24.902,26.367,32.227,18.066,1.465,0
150574.156,38.086,47.363,30.762,29.785,56.641,0
150574.160,56.641,51.758,41.016,45.898,91.309,0
150574.164,46.387,44.922,30.273,45.898,37.109,0
150574.168,31.738,36.621,14.160,34.180,12.695,0
150574.172,43.457,32.227,26.855,39.062,34.180,0
150574.176,49.805,44.434,29.785,44.922,63.477,0
150574.179,47.363,42.480,27.344,39.062,60.547,0
150574.181,50.781,43.945,50.781,44.922,26.367,0
150574.185,48.828,43.945,52.734,51.758,-40.527,0
150574.189,49.805,33.203,29.785,51.270,-15.137,0
150574.193,39.062,26.855,19.043,35.645,79.102,0
150574.197,24.902,27.344,25.391,27.832,13.672,0
150574.201,25.879,33.691,35.156,28.809,-39.551,0
150574.205,35.156,37.598,34.668,26.367,5.859,0
150574.209,45.410,41.016,36.621,35.156,62.500,0
150574.213,37.598,36.621,32.227,35.645,46.387,0
150574.217,33.203,37.109,20.996,32.227,-19.043,0
150574.220,45.898,33.691,20.020,41.992,-15.625,0
150574.224,51.270,23.438,37.109,52.246,49.805,0
150574.241,42.969,36.133,44.922,43.457,56.641,0
150574.245,43.457,41.504,39.062,35.645,-21.973,0
150574.249,44.434,29.297,36.133,40.527,-12.207,0
150574.253,48.340,21.484,41.992,49.316,12.207,0
150574.257,59.082,27.832,51.758,51.270,9.766,0
150574.261,39.062,37.598,31.738,30.273,1.465,0
150574.265,30.762,42.480,15.625,30.273,-25.879,0
150574.269,49.316,38.574,14.648,44.922,31.738,0
150574.273,41.992,31.738,11.230,30.762,83.008,0
150574.277,29.785,30.762,37.109,23.438,-25.879,0
150574.280,31.738,36.133,55.664,29.297,-87.402,0
150574.284,37.598,28.320,46.875,35.645,5.371,0
150574.286,48.828,20.020,48.828,45.410,45.898,0
150574.290,46.875,41.016,45.898,43.457,5.371,0
150574.294,22.461,46.875,34.180,31.250,-13.672,2
150574.298,17.090,35.156,33.691,31.738,72.266,0
150574.302,35.645,35.156,32.715,37.598,98.145,0
150574.306,41.992,36.133,35.156,33.691,22.461,0
150574.310,38.086,34.668,39.551,36.133,-24.902,0
150574.314,38.574,24.902,29.785,39.551,-17.090,0
150574.318,46.387,26.367,11.719,38.574,57.617,0
150574.322,45.898,44.922,25.391,30.273,43.945,0
150574.325,25.391,39.551,39.551,17.090,-18.555,0
150574.329,19.531,29.785,36.133,22.461,-31.738,0
150574.333,36.133,31.738,44.922,32.715,-7.812,0
150574.337,36.621,16.113,47.363,27.832,27.344,0
150574.341,20.020,10.742,43.457,17.578,-21.484,0
150574.344,19.043,28.809,40.039,21.973,-43.457,0
150574.348,37.598,34.180,24.414,34.668,28.320,0
150574.352,40.039,31.250,19.531,27.832,55.664,0
150574.356,25.879,39.551,39.062,14.648,27.832,0
150574.360,12.207,45.410,37.598,9.277,-3.418,0
