timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
150865.560,20.508,36.133,43.457,17.090,9.766,0
150865.564,21.973,35.156,21.973,20.508,-17.578,0
150865.568,37.598,40.527,27.344,36.621,19.043,0
150865.572,41.992,33.203,46.387,41.016,93.750,0
150865.589,29.785,24.902,46.387,31.738,75.684,0
150865.593,33.203,28.320,46.875,36.133,8.789,0
150865.596,37.598,40.039,45.410,37.598,37.109,0
150865.600,30.762,55.176,42.480,28.809,120.117,0
150865.604,23.926,55.664,45.410,26.855,83.008,0
150865.608,28.320,49.316,48.828,31.250,-16.113,0
150865.612,31.738,42.969,36.133,30.273,-6.836,0
150865.616,34.668,41.504,22.461,32.715,86.914,0
150865.620,40.039,31.250,33.691,39.551,96.680,0
150865.624,34.180,28.809,38.086,37.109,17.578,0
150865.628,28.809,41.504,42.969,34.180,35.645,0
150865.632,35.645,41.016,57.129,36.133,117.188,0
150865.633,43.457,32.227,55.664,40.039,104.980,0
150865.637,37.109,30.273,49.805,40.039,12.695,0
150865.641,22.461,45.410,33.691,26.367,-37.598,0
150865.645,18.555,49.316,32.715,21.973,36.621,0
150865.649,21.484,46.875,41.016,26.367,78.125,0
150865.653,20.508,34.668,29.297,24.902,34.180,0
150865.656,17.578,27.344,42.480,19.043,-23.438,0
150865.660,30.273,43.457,66.895,27.832,29.785,0
150865.664,35.156,30.762,62.500,27.832,94.238,0
150865.668,23.926,22.949,35.156,18.066,10.254,0
150865.672,16.602,43.457,18.555,13.672,-28.809,0
150865.676,14.648,32.715,45.410,11.230,-14.160,0
150865.678,27.832,25.879,57.129,20.020,3.418,0
150865.682,38.086,43.457,45.898,21.484,35.645,0
150865.686,38.086,33.691,43.945,24.414,1.953,0
150865.690,37.109,35.156,33.691,29.785,6.348,0
150865.694,43.457,55.176,48.340,37.598,57.617,0
150865.698,40.527,41.016,62.012,35.645,63.477,0
150865.701,28.320,20.996,30.273,24.414,12.695,0
150865.705,27.832,39.062,23.926,25.391,-22.461,0
150865.709,28.809,48.828,44.434,24.414,13.184,0
150865.713,23.926,34.668,39.551,21.484,53.711,0
150865.717,20.508,37.109,42.480,19.531,11.719,0
150865.721,19.043,33.691,35.156,17.090,-28.809,0
150865.723,32.715,25.391,25.879,31.738,37.598,0
150865.727,46.875,32.227,50.781,44.922,108.887,0
150865.731,45.410,44.922,64.941,44.922,110.352,0
150865.735,33.691,38.574,51.758,37.109,59.570,0
150865.739,27.344,35.645,47.363,29.785,46.387,0
150865.743,32.715,25.391,38.574,32.227,94.727,0
150865.746,48.340,33.691,38.086,42.480,96.680,0
150865.750,47.852,42.480,46.387,42.480,11.719,0
150865.754,38.574,28.809,44.922,34.180,-18.066,0
150865.758,41.016,38.086,50.781,38.574,59.570,0
150865.762,36.133,40.039,30.762,39.551,53.711,0
150865.766,26.367,32.227,16.602,32.227,13.184,0
150865.768,26.367,34.180,46.875,32.227,13.184,0
150865.772,41.992,42.969,67.871,45.898,57.129,0
150865.776,48.828,34.180,60.059,48.340,70.312,0
150865.780,41.504,32.227,41.016,37.109,19.531,0
