timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker
1486223710.498,74.707,25.391,45.898,68.848,61.523,0
1486223710.502,-1.465,33.203,38.086,63.965,63.965,0
1486223710.506,-40.527,32.715,36.621,57.617,89.355,0
1486223710.510,46.387,24.414,42.480,55.176,18.066,0
1486223710.513,125.977,28.809,36.133,81.055,-36.133,0
1486223710.517,88.867,30.273,30.273,85.449,9.766,0
1486223710.521,3.418,26.367,28.809,65.918,62.012,0
1486223710.525,-24.902,30.273,35.645,63.477,123.535,0
1486223710.529,42.969,32.715,34.180,56.152,50.781,0
1486223710.533,112.305,29.785,31.738,62.012,23.926,0
1486223710.537,90.332,33.691,37.109,71.289,38.574,0
1486223710.541,8.301,32.715,52.734,69.336,30.273,0
1486223710.545,-41.016,25.879,45.898,64.453,79.102,0
1486223710.549,24.414,28.320,29.785,61.523,67.871,0
1486223710.553,111.328,30.273,37.109,74.219,23.438,0
1486223710.556,96.191,29.785,31.738,72.754,20.508,0
1486223710.560,27.832,36.133,27.832,63.965,54.688,0
1486223710.564,-28.809,29.297,29.785,52.246,130.371,0
1486223710.568,9.766,24.414,34.180,46.387,96.191,0
1486223710.572,99.609,27.832,37.598,59.082,32.227,0
1486223710.576,96.191,31.250,41.504,72.754,56.641,0
1486223710.580,22.949,34.668,55.664,70.312,50.293,0
1486223710.584,-46.387,31.250,59.082,57.129,109.375,0
1486223710.588,-9.277,23.926,37.598,45.898,99.121,0
1486223710.592,94.238,33.203,30.762,52.246,-0.488,0
1486223710.596,110.840,36.133,40.039,67.383,27.832,0
1486223710.599,39.062,26.855,43.457,62.012,48.828,0
1486223710.603,-33.203,29.297,40.039,56.152,79.102,0
1486223710.607,-13.672,29.785,35.645,54.688,121.094,0
1486223710.611,75.195,27.344,27.344,56.641,42.480,0
1486223710.615,106.445,31.738,27.832,65.430,31.250,0
1486223710.619,45.898,35.645,41.992,62.012,66.895,0
1486223710.623,-26.855,37.598,53.223,63.965,73.242,0
1486223710.627,-18.555,29.785,41.504,57.617,79.590,0
1486223710.631,66.406,19.531,35.156,55.664,-6.348,0
1486223710.635,112.793,25.879,39.551,73.730,-8.301,0
1486223710.638,68.848,37.109,45.898,73.730,13.184,0
1486223710.642,-10.742,31.738,48.828,70.801,30.762,0
1486223710.646,-26.367,24.902,38.574,60.059,56.152,0
1486223710.650,63.965,34.180,30.762,56.152,9.277,0
1486223710.654,125.000,37.109,41.992,79.102,27.832,0
1486223710.658,85.938,29.785,33.203,69.824,50.293,0
1486223710.662,9.766,34.668,45.410,68.359,45.410,0
1486223710.666,-19.043,34.668,60.059,72.266,44.922,0
1486223710.670,57.129,24.902,31.250,49.316,-14.160,0
1486223710.674,117.188,26.367,26.367,62.500,-18.066,0
1486223710.678,83.008,24.902,35.645,69.336,62.500,0
1486223710.681,-7.324,30.273,39.551,54.688,81.543,0
1486223710.685,-50.781,31.250,37.598,56.152,81.055,0
1486223710.689,30.273,27.344,33.691,51.758,35.156,0
1486223710.693,105.957,33.203,35.645,55.664,47.852,0
1486223710.697,87.891,39.062,39.062,70.312,99.121,0
1486223710.701,3.418,31.738,34.668,63.477,97.168,0
1486223710.705,-36.621,21.973,39.551,58.105,102.051,0
1486223710.709,31.250,25.391,43.945,56.641,88.379,0
1486223710.713,108.398,31.250,33.203,64.941,33.691,0
1486223710.717,101.562,31.250,24.414,64.941,21.484,0
1486223710.720,27.832,37.109,32.227,64.941,53.711,0
1486223710.724,-42.480,28.809,42.480,65.430,109.375,0
1486223710.728,15.137,22.461,46.387,52.246,41.504,0
1486223710.732,115.723,35.645,42.969,68.359,-48.340,0
1486223710.736,102.051,33.203,33.691,72.754,-17.578,0
1486223710.740,30.762,27.344,33.203,55.176,30.273,0
1486223710.744,-32.715,31.738,40.039,51.758,111.816,0
1486223710.748,6.836,29.785,44.922,53.223,62.500,0
1486223710.752,89.355,24.414,42.969,65.430,-11.719,0
1486223710.756,98.633,21.484,27.832,66.406,52.246,0
1486223710.760,41.992,26.367,28.320,55.664,65.430,0
1486223710.763,-34.668,25.391,33.691,55.176,89.355,0
1486223710.767,-3.906,28.809,31.250,60.059,57.129,0
1486223710.771,86.426,32.227,32.715,55.664,-16.602,0
1486223710.775,111.816,30.762,35.645,57.617,55.176,0
1486223710.779,63.965,32.715,39.062,62.500,85.449,0
1486223710.783,-18.066,26.367,46.387,61.035,98.145,0
1486223710.787,-21.973,20.020,44.434,49.316,116.211,0
1486223710.791,72.754,28.809,41.016,53.711,46.387,0
1486223710.795,122.559,33.203,33.203,77.148,22.949,0
1486223710.799,60.547,30.273,20.996,65.430,11.719,0
1486223710.803,-23.438,28.320,25.879,54.199,47.363,0
1486223710.806,-23.926,29.785,36.133,69.336,92.773,0
1486223710.810,63.965,30.273,32.227,62.988,-15.137,0
1486223710.814,115.723,30.762,36.621,59.082,-7.812,0
1486223710.818,75.195,29.297,47.852,68.848,43.945,0
1486223710.822,-12.207,31.250,43.457,62.500,46.387,0
1486223710.826,-35.156,31.738,36.621,59.082,67.383,0
1486223710.830,50.781,30.762,40.527,54.688,17.090,0
1486223710.834,106.445,29.297,30.762,61.523,21.973,0
1486223710.838,74.707,33.203,27.344,68.848,42.969,0
1486223710.842,-2.930,37.598,37.598,67.383,56.641,0
1486223710.845,-43.457,31.250,31.250,60.547,79.590,0
1486223710.849,37.109,28.320,30.273,51.270,-2.930,0
1486223710.853,118.164,28.320,44.434,65.430,-40.039,0
1486223710.857,98.633,27.344,44.922,71.289,14.648,0
1486223710.861,20.020,26.367,38.574,63.965,71.289,0
1486223710.865,-33.203,29.297,40.527,62.012,72.754,0
1486223710.869,22.949,27.832,51.270,58.105,-11.719,0
1486223710.873,98.633,23.926,39.551,57.129,-35.156,0
1486223710.877,93.750,32.227,28.320,62.988,15.625,0
1486223710.881,20.996,35.645,38.086,63.477,62.500,2
1486223710.885,-29.785,36.621,43.945,63.477,111.328,0
1486223710.888,16.602,34.668,39.551,51.270,45.410,0
1486223710.892,82.520,18.555,34.180,45.898,-1.953,0
1486223710.896,79.102,9.766,33.203,56.152,72.266,0
1486223710.900,21.973,23.438,40.039,51.758,63.477,0
1486223710.904,-38.574,28.809,41.992,47.852,85.938,0
1486223710.908,-2.930,23.438,41.016,41.504,77.148,0
1486223710.912,90.820,23.438,43.945,47.363,11.230,0
1486223710.916,118.652,33.691,41.016,67.871,42.480,0
1486223710.920,52.734,32.715,36.621,65.430,51.758,0
1486223710.924,-23.438,27.832,41.504,67.871,73.730,0
1486223710.928,1.465,31.250,38.574,65.918,72.266,0
1486223710.931,94.238,30.762,26.855,56.152,18.066,0
1486223710.935,107.910,24.902,39.062,65.430,41.504,0
1486223710.939,38.574,24.414,36.133,60.059,49.805,0
1486223710.943,-31.738,27.832,35.156,62.012,54.199,0
